DeliveryDate,HourEnding,Coast,East,FarWest,North,NorthCentral,SouthCentral,Southern,West,SystemTotal,Model,InUseFlag,DSTFlag
02/14/2021,1:00,12268.627,2392.6638,3804.5608,1268.0095,18638.832,9323.998,4920.3599,1988.5255,54605.5765,A3,N,N
02/14/2021,1:00,12084.2939,2468.4719,3727.1865,1282.3418,18873.1055,9861.7646,4813.7827,2020.0406,55130.9875,A6,N,N
02/14/2021,1:00,12177,2444,3474,1320,18868,10224,4878,1976,55361,E,N,N
02/14/2021,1:00,12058,2391,3435,1300,18834,10085,4813,1921,54837,E1,Y,N
02/14/2021,1:00,12059,2398,3434,1297,18822,10082,4823,1916,54831,E2,N,N
02/14/2021,1:00,12057,2405,3437,1298,18830,10081,4824,1921,54853,E3,N,N
02/14/2021,1:00,12114.0781,2409.708,3491.1951,1299.7512,18814.1035,10022.875,4847.9199,1941.9407,54941.5715,M,N,N
02/14/2021,2:00,11972.9795,2363.6531,3782.7703,1257.8209,18342.168,9078.5986,4741.3091,1977.6682,53516.9677,A3,N,N
02/14/2021,2:00,11811.0107,2471.7144,3702.1345,1279.3088,18672.9414,9710.2725,4656.2847,2020.5128,54324.1798,A6,N,N
02/14/2021,2:00,11996,2420,3444,1323,18776,10096,4803,1982,54840,E,N,N
02/14/2021,2:00,11882,2343,3438,1292,18618,9890,4763,1892,54118,E1,Y,N
02/14/2021,2:00,11831,2346,3439,1309,18968,9843,4710,1911,54357,E2,N,N
02/14/2021,2:00,11894,2372,3429,1292,18580,9795,4741,1967,54070,E3,N,N
02/14/2021,2:00,11912.123,2372.8315,3480.5962,1299.7275,18701.0215,9804.5742,4751.5386,1948.7085,54271.121,M,N,N
02/14/2021,3:00,11806.5273,2342.7454,3779.5898,1251.0045,18284.873,8989.6895,4631.481,1996.5638,53082.4743,A3,N,N
02/14/2021,3:00,11537.7969,2451.7207,3696.0715,1275.5248,18545.9512,9493.0742,4554.3936,2014.5748,53569.1077,A6,N,N
02/14/2021,3:00,11975,2418,3447,1354,19730,10506,4763,1955,56148,E,N,N
02/14/2021,3:00,11937,2324,3424,1298,19019,9823,4700,1925,54450,E1,Y,N
02/14/2021,3:00,11665,2291,3508,1368,19444,9934,4601,1911,54722,E2,N,N
02/14/2021,3:00,11777,2329,3419,1298,18160,9629,4968,2050,53630,E3,N,N
02/14/2021,3:00,11822.1914,2342.8433,3493.9487,1323.6255,18996.4844,9868.8359,4749.4351,1969.1956,54566.5599,M,N,N
02/14/2021,4:00,11660.5049,2332.9875,3798.501,1260.4763,18351.5977,9160.6816,4568.5728,1986.4835,53119.8053,A3,N,N
02/14/2021,4:00,11438.2227,2439.3005,3723.2708,1285.432,18644.3633,9430.1084,4506.4072,1969.9479,53437.0528,A6,N,N
02/14/2021,4:00,12042,2435,3483,1381,20712,10971,4757,1930,57711,E,N,N
02/14/2021,4:00,12030,2342,3548,1339,19211,9646,4613,1998,54727,E1,Y,N
02/14/2021,4:00,11469,2332,3454,1432,20007,9810,4728,1916,55148,E2,N,N
02/14/2021,4:00,11748,2379,2922,1303,18225,9726,4696,2244,53243,E3,N,N
02/14/2021,4:00,11776.0625,2370.8735,3383.0625,1353.9346,19431.3242,9977.585,4692.9463,2020.5604,55006.349,M,N,N
02/14/2021,5:00,11662.4785,2370.405,3788.4756,1278.7504,18708.7773,9233.6738,4581.8984,2019.5281,53643.9871,A3,N,N
02/14/2021,5:00,11540.6768,2493.7622,3713.1438,1298.2512,18948.1113,9546.5488,4540.6699,1999.3467,54080.5107,A6,N,N
02/14/2021,5:00,12150,2499,3538,1412,21750,11574,4825,1902,59650,E,N,N
02/14/2021,5:00,12026,2394,3620,1385,19808,10629,4607,1994,56463,E1,Y,N
02/14/2021,5:00,11562,2402,3598,1492,20898,9527,4574,1938,55991,E2,N,N
02/14/2021,5:00,11951,2475,3394,1315,17849,9558,4742,2074,53358,E3,N,N
02/14/2021,5:00,11876.8096,2439.5508,3558.5596,1387.7188,19938.8477,10147.584,4683.8623,1980.191,56013.1238,M,N,N
02/14/2021,6:00,11813.4346,2416.6638,3786.4456,1293.844,19023.3965,9401.1777,4637.7803,2081.5061,54454.2486,A3,N,N
02/14/2021,6:00,11671.3926,2538.0303,3716.4639,1314.7013,19096.4766,9687.8486,4628.3481,2047.9852,54701.2466,A6,N,N
02/14/2021,6:00,12413,2536,3597,1438,22233,12281,5119,1891,61508,E,N,N
02/14/2021,6:00,12333,2493,3583,1357,20599,9773,4528,2125,56791,E1,Y,N
02/14/2021,6:00,11797,2385,3591,1503,20657,10033,4624,2131,56721,E2,N,N
02/14/2021,6:00,11951,2326,3263,1388,19393,9774,4797,2376,55268,E3,N,N
02/14/2021,6:00,12058.5547,2425.458,3533.9307,1413.6055,20523.5508,10418.7725,4780.7227,2125.3132,57279.9081,M,N,N
02/14/2021,7:00,12102.6143,2489.0735,3796.5393,1329.8781,19463.1914,9717.8828,4679.3462,2160.5142,55739.0398,A3,N,N
02/14/2021,7:00,11981.0967,2586.6519,3730.4929,1345.1902,19396.0703,9940.9902,4696.1646,2106.5972,55783.254,A6,N,N
02/14/2021,7:00,12581,2574,3571,1478,22522,12813,5530,1946,63015,E,N,N
02/14/2021,7:00,13186,2544,3583,1417,18313,10236,4574,2088,55941,E1,Y,N
02/14/2021,7:00,12222,2449,3490,1603,20190,10143,4863,2351,57311,E2,N,N
02/14/2021,7:00,12350,2475,3446,1462,17425,10019,4955,2576,54708,E3,N,N
02/14/2021,7:00,12449.3262,2503.6343,3549.1924,1479.1097,19756.2734,10737.9854,4993.668,2249.3142,57718.5036,M,N,N
02/14/2021,8:00,12337.1328,2568.4204,3828.7017,1388.4106,20235.9785,10058.8623,4753.6992,2227.0735,57398.279,A3,N,N
02/14/2021,8:00,12181.1182,2654.6565,3759.0759,1394.8911,20019.1914,10245.3359,4763.8535,2155.7266,57173.8491,A6,N,N
02/14/2021,8:00,12593,2729,3570,1488,23091,13608,5686,2018,64783,E,N,N
02/14/2021,8:00,13435,2614,3698,1470,22813,10855,4266,2225,61376,E1,Y,N
02/14/2021,8:00,12361,2539,3627,1641,22071,10617,5015,2256,60127,E2,N,N
02/14/2021,8:00,12604,2554,3020,1512,20347,10866,5199,2624,58726,E3,N,N
02/14/2021,8:00,12611.0166,2603.3025,3495.0876,1517.5513,21758.3711,11386.9824,5102.4624,2281.0093,60755.7832,M,N,N
02/14/2021,9:00,12660.5352,2703.8586,3830.1604,1456.7568,21231.8672,10382.8613,4884.4946,2267.3508,59417.8849,A3,N,N
02/14/2021,9:00,12537.502,2777.3779,3775.5405,1436.6929,20857.9551,10510.5703,4915.041,2190.2344,59000.9141,A6,N,N
02/14/2021,9:00,13026,2897,3543,1545,23771,14103,5844,2057,66786,E,N,N
02/14/2021,9:00,13745,2700,3481,1487,23117,11717,4832,2349,63428,E1,Y,N
02/14/2021,9:00,12616,2655,3671,1694,22474,11388,4897,2181,61576,E2,N,N
02/14/2021,9:00,13093,2741,3265,1612,21840,11508,5333,2609,62001,E3,N,N
02/14/2021,9:00,12984.4414,2748.7324,3533.645,1580.7196,22564.8594,12012.2324,5233.0615,2288.7939,62946.4856,M,N,N
02/14/2021,10:00,13131.7803,2752.3257,3816.5496,1543.9697,22142.6563,10738.2832,4966.4302,2299.657,61391.652,A3,N,N
02/14/2021,10:00,12910.6162,2843.5076,3770.2942,1500.1749,21769.3125,11020.9307,5076.7651,2221.0408,61112.642,A6,N,N
02/14/2021,10:00,13063,2920,3555,1699,23880,13748,5809,2008,66682,E,N,N
02/14/2021,10:00,13901,2806,3681,1529,23289,11481,5146,2345,64178,E1,Y,N
02/14/2021,10:00,13101,2664,3662,1633,23177,11548,5046,2302,63133,E2,N,N
02/14/2021,10:00,13553,2728,3444,1597,22154,11762,5404,2819,63461,E3,N,N
02/14/2021,10:00,13308.3477,2772.7908,3602.4438,1616.3712,22981.707,12041.9102,5328.8037,2362.832,64015.2064,M,N,N
02/14/2021,11:00,13268.54,2768.4238,3776.2852,1581.6686,22947.3477,10943.6211,4988.5034,2335.4136,62609.8034,A3,N,N
02/14/2021,11:00,13221.1855,2851.1877,3673.7358,1532.7157,22676.7031,11311.3379,5141.2373,2245.8,62653.903,A6,N,N
02/14/2021,11:00,12969,2863,3583,1658,24113,13617,5532,1945,66280,E,N,N
02/14/2021,11:00,14041,2789,3340,1596,23641,11708,5179,2400,64694,E1,Y,N
02/14/2021,11:00,13283,2636,3889,1631,23129,11593,5146,2250,63557,E2,N,N
02/14/2021,11:00,13975,2728,3273,1816,24495,11671,5367,2432,65757,E3,N,N
02/14/2021,11:00,13470.4424,2751.428,3575.7856,1673.4585,23757.793,12051.7031,5282.188,2248.6768,64811.4754,M,N,N
02/14/2021,12:00,13220.166,2737.0288,3774.8201,1588.8301,23223.4512,10980.2402,4812.4775,2364.4597,62701.4736,A3,N,N
02/14/2021,12:00,13289.6221,2871.9456,3660.1404,1525.8005,23099.6426,11505.8428,5066.4131,2234.4443,63253.8514,A6,N,N
02/14/2021,12:00,12827,2849,3619,1591,24181,13301,5004,1891,65263,E,N,N
02/14/2021,12:00,13936,2766,3564,1601,24565,11501,5166,2315,65414,E1,Y,N
02/14/2021,12:00,13133,2571,3822,1602,24081,11600,4957,2166,63932,E2,N,N
02/14/2021,12:00,14012,2689,3544,1679,23779,11362,5220,2441,64726,E3,N,N
02/14/2021,12:00,13387.5205,2715.1287,3663.6025,1616.7288,23983.8066,11875.9053,5042.5596,2209.4326,64494.6846,M,N,N
02/14/2021,13:00,13182.4971,2750.293,3750.6909,1584.4497,23327.6836,10927.3711,4708.3237,2374.6868,62605.9959,A3,N,N
02/14/2021,13:00,13304.666,2882.0425,3653.7144,1504.8499,23058.0469,11459.3311,5048.7476,2236.498,63147.8964,A6,N,N
02/14/2021,13:00,13044,2896,3657,1577,24311,13137,4553,1839,65014,E,N,N
02/14/2021,13:00,14408,2812,3605,1663,24511,11804,5090,2305,66198,E1,Y,N
02/14/2021,13:00,12779,2470,4725,1487,23673,9697,4803,2080,61714,E2,N,N
02/14/2021,13:00,13958,2678,3964,1525,25031,11753,4903,2392,66204,E3,N,N
02/14/2021,13:00,13394.0625,2706.2866,4005.9614,1553.1812,24233.5859,11488.1719,4789.5405,2162.7109,64333.5009,M,N,N
02/14/2021,14:00,13029.1816,2734.3804,3730.7715,1560.2092,23102.2129,10797.8125,4607.9443,2388.283,61950.7954,A3,N,N
02/14/2021,14:00,13207.4678,2860.7178,3640.6338,1478.9104,22916.0645,11196.3779,4968.8872,2238.1716,62507.231,A6,N,N
02/14/2021,14:00,12946,2972,3688,1537,23999,12735,4277,1856,64010,E,N,N
02/14/2021,14:00,14679,2880,3779,1607,24878,11559,5035,2311,66728,E1,Y,N
02/14/2021,14:00,12683,2544,3688,1455,22030,10420,4567,2046,59433,E2,N,N
02/14/2021,14:00,14174,2678,3271,1588,25306,11557,5688,2378,66640,E3,N,N
02/14/2021,14:00,13414.2725,2750.2976,3600.4714,1540.9011,23831.2773,11472.6016,4838.3682,2157.4104,63605.6001,M,N,N
02/14/2021,15:00,12959.5166,2742.3552,3717.6355,1556.058,22978.2852,10543.1553,4506.186,2384.1472,61387.339,A3,N,N
02/14/2021,15:00,13141.7432,2844.9958,3643.7031,1472.2073,22650.2168,11136.0771,4906.6895,2229.0078,62024.6406,A6,N,N
02/14/2021,15:00,12570,2985,3653,1538,23894,12475,4255,1888,63258,E,N,N
02/14/2021,15:00,14331,2852,3950,1769,25089,11667,5181,2453,67292,E1,Y,N
02/14/2021,15:00,12775,2346,3569,1462,19880,10101,4654,2162,56949,E2,N,N
02/14/2021,15:00,14187,2643,3874,1724,24943,12314,5263,2410,67358,E3,N,N
02/14/2021,15:00,13294.3145,2692.7944,3732.4546,1596.6323,23187.6602,11498.7695,4753.8984,2219.6436,62976.1675,M,N,N
02/14/2021,16:00,12920.8506,2723.636,3696.239,1553.9442,22932.8379,10550.1211,4433.2617,2415.575,61226.4655,A3,N,N
02/14/2021,16:00,13056.8398,2854.1516,3620.2922,1462.1465,22659.3223,11292.2197,4842.7036,2258.7163,62046.392,A6,N,N
02/14/2021,16:00,12437,3082,3689,1512,23786,12671,4129,1915,63221,E,N,N
02/14/2021,16:00,15021,2889,3685,1586,25550,11371,5208,2352,67662,E1,Y,N
02/14/2021,16:00,12572,2318,3620,1405,20505,10417,4579,1959,57375,E2,N,N
02/14/2021,16:00,14202,2686,3306,1647,22958,11533,5220,2516,64068,E3,N,N
02/14/2021,16:00,13295.4814,2723.0796,3576.4048,1533.493,22872.6055,11395.3906,4687.1577,2193.4468,62277.0594,M,N,N
02/14/2021,17:00,13053.4639,2748.4941,3681.7856,1564.2842,23398.625,10699.0586,4421.8569,2459.2046,62026.7729,A3,N,N
02/14/2021,17:00,13115.8701,2868.2146,3609.3247,1478.6525,23180.7598,11360.1357,4850.4434,2290.1931,62753.5939,A6,N,N
02/14/2021,17:00,12655,3015,3705,1495,23784,13139,4314,1991,64098,E,N,N
02/14/2021,17:00,14947,2843,3777,1613,26195,12063,5368,2430,69236,E1,Y,N
02/14/2021,17:00,12944,2282,3696,1422,23991,10778,4691,2092,61896,E2,N,N
02/14/2021,17:00,14406,2648,2198,1546,25604,12396,5327,2500,66625,E3,N,N
02/14/2021,17:00,13501.3086,2685.1868,3332.0981,1512.9105,24543.9531,11923.5078,4806.7324,2256.9006,64562.5979,M,N,N
02/14/2021,18:00,13262.7773,2823.4092,3691.5549,1578.8402,24225.4082,11210.1406,4489.8882,2552.4485,63834.4671,A3,N,N
02/14/2021,18:00,13455.2285,2948.7305,3638.3169,1523.6816,24073.5586,11756.0322,4900.7773,2352.1582,64648.4838,A6,N,N
02/14/2021,18:00,13034,3105,3686,1481,23917,13622,4804,2159,65808,E,N,N
02/14/2021,18:00,14814,2930,3756,1697,26115,12168,5125,2476,69081,E1,Y,N
02/14/2021,18:00,13343,2420,4030,1573,23087,10843,4769,2199,62264,E2,N,N
02/14/2021,18:00,14858,2670,3603,1596,25956,12674,5401,2779,69537,E3,N,N
02/14/2021,18:00,13818.3477,2767.9263,3760.6943,1571.98,24532.5508,12207.0176,4945.3613,2412.8062,66016.6842,M,N,N
02/14/2021,19:00,13939.1084,2951.7266,3724.3516,1656.051,25498.5625,11749.8789,4629.9316,2677.1079,66826.7185,A3,N,N
02/14/2021,19:00,14008.1543,3000.2937,3675.8525,1601.4895,25409.334,12229.3926,5032.9868,2423.2815,67380.7849,A6,N,N
02/14/2021,19:00,13596,3154,3766,1491,24031,13620,5320,2247,67225,E,N,N
02/14/2021,19:00,15019,2895,3648,1632,25756,11897,5222,2816,68885,E1,Y,N
02/14/2021,19:00,13842,2681,3993,1517,24377,11767,5103,2320,65600,E2,N,N
02/14/2021,19:00,14950,2769,3384,1692,25930,12189,5647,2698,69259,E3,N,N
02/14/2021,19:00,14216.7637,2881.8408,3707.2939,1586.0063,24991.3203,12349.8594,5248.9912,2502.8884,67484.964,M,N,N
02/14/2021,20:00,14159.1416,2971.5078,3775.0688,1672.5129,25846.2324,11951.9355,4754.9336,2795.6128,67926.9454,A3,N,N
02/14/2021,20:00,14127.6875,2969.01,3712.3579,1621.0055,25768.584,12591.2539,5126.7197,2509.7136,68426.3321,A6,N,N
02/14/2021,20:00,13986,3113,3809,1501,24004,13263,5715,2309,67700,E,N,N
02/14/2021,20:00,15721,2903,3694,1729,26423,12591,5456,2644,71161,E1,Y,N
02/14/2021,20:00,14296,2771,3846,1573,25059,11731,5399,2512,67187,E2,N,N
02/14/2021,20:00,15124,2854,3718,1610,25182,12512,5464,2600,69064,E3,N,N
02/14/2021,20:00,14586.5176,2918.8135,3776.8835,1596.1891,25094.9043,12444.3672,5420.8667,2535.2017,68373.7436,M,N,N
02/14/2021,21:00,14272.7148,2953.3062,3771.7578,1644.2562,25978.9004,11957.8174,4829.353,2819.571,68227.6768,A3,N,N
02/14/2021,21:00,14075.5449,2939.0205,3691.8191,1609.1139,25905.2598,12667.6748,5174.5098,2499.9685,68562.9113,A6,N,N
02/14/2021,21:00,13966,3064,3819,1545,23942,13635,5870,2247,68088,E,N,N
02/14/2021,21:00,15266,2822,3606,1612,26759,12084,5511,2607,70267,E1,Y,N
02/14/2021,21:00,14210,2734,3786,1594,25398,11990,5543,2481,67736,E2,N,N
02/14/2021,21:00,15186,2728,3414,1650,24077,12026,5747,2746,67574,E3,N,N
02/14/2021,21:00,14532.8398,2853.4133,3676.9697,1604.282,24946.4883,12417.9766,5582.5439,2546.8213,68161.3349,M,N,N
02/14/2021,22:00,14251.7939,2894.1909,3761.1042,1598.5006,25700.3164,11794.1523,4874.9404,2800.6794,67675.6781,A3,N,N
02/14/2021,22:00,13938.917,2864.8792,3667.5596,1574.2512,25591.4746,12704.7988,5209.6602,2463.4043,68014.9449,A6,N,N
02/14/2021,22:00,13941,3005,3781,1500,23968,13417,5829,2199,67640,E,N,N
02/14/2021,22:00,14569,2721,3721,1602,23093,11930,5409,2463,65508,E1,Y,N
02/14/2021,22:00,14313,2698,3754,1601,24791,11616,5520,2298,66591,E2,N,N
02/14/2021,22:00,14864,2614,3577,1684,25931,11697,5797,2554,68718,E3,N,N
02/14/2021,22:00,14382.0996,2781.1489,3713.2632,1596.3125,24771.6641,12148.0195,5571.9927,2420.71,67385.2105,M,N,N
02/14/2021,23:00,14077.1592,2790.6682,3713.6265,1525.1742,24629.0098,11337.166,4871.7695,2737.6853,65682.2587,A3,N,N
02/14/2021,23:00,13649.8926,2758.3772,3611.3818,1506.9937,24695.957,12328.6475,5162.5034,2405.366,66119.1192,A6,N,N
02/14/2021,23:00,13785,2944,3736,1477,24068,13069,5435,2195,66709,E,N,N
02/14/2021,23:00,14497,2692,3746,1576,23126,11863,5322,2378,65200,E1,Y,N
02/14/2021,23:00,13840,2530,3529,1672,24114,11604,5415,2785,65489,E2,N,N
02/14/2021,23:00,14299,2548,3286,1638,24066,11699,5506,2475,65517,E3,N,N
02/14/2021,23:00,14052.7695,2690.8335,3570.2034,1584.3967,24031.375,11993.0205,5363.2212,2503.2107,65789.0305,M,N,N
02/14/2021,24:00,13708.0752,2684.7761,3661.4771,1460.6785,23759.6602,10939.4717,4812.0127,2686.0623,63712.2138,A3,N,N
02/14/2021,24:00,13190.4668,2649.4536,3566.0652,1464.3774,23678.5605,11866.2354,5059.873,2361.6887,63836.7206,A6,N,N
02/14/2021,24:00,13440,2839,3719,1474,24115,12627,5131,2111,65456,E,N,N
02/14/2021,24:00,14426,2662,3771,1550,23159,11796,5234,2294,64892,E1,Y,N
02/14/2021,24:00,13066,2503,3713,1610,23299,11681,5443,2664,63979,E2,N,N
02/14/2021,24:00,13824,2477,3239,1550,24007,11705,5508,2566,64876,E3,N,N
02/14/2021,24:00,13599.2598,2623.0972,3596.8096,1534.8348,23720.082,11845.1836,5276.2515,2457.7578,64653.2763,M,N,N
02/15/2021,1:00,13449.6221,2761.1414,3739.8975,1430.0353,22932.0234,10547.0977,4813.7944,2638.9436,62312.5554,A3,N,N
02/15/2021,1:00,12952.1611,2637.5803,3685.7825,1442.515,22950.002,11625.415,4970.624,2367.3115,62631.3914,A6,N,N
02/15/2021,1:00,13356,2693,3769,1668,23750,12514,4908,2012,64670,E,N,N
02/15/2021,1:00,13665,2736,3755,1501,22047,11697,5052,2256,62709,E1,N,N
02/15/2021,1:00,12015,2469,3584,1576,22549,11608,6444,2424,62669,E2,N,N
02/15/2021,1:00,13363,2387,3199,1526,23533,11766,5434,2555,63763,E3,Y,N
02/15/2021,1:00,13072.8281,2574.3926,3574.8623,1558.8794,23080.3789,11752.5117,5429.7246,2359.6179,63403.1955,M,N,N
02/15/2021,2:00,13449.3242,2746.5164,3715.2163,1432.1202,22785.3555,10388.7646,4908.5435,2654.2927,62080.1334,A3,N,N
02/15/2021,2:00,12805.9492,2658.9424,3667.241,1447.1992,22834.6543,11586.5996,4951.4741,2271.7209,62223.7807,A6,N,N
02/15/2021,2:00,13237,2671,3798,1751,23879,12675,4941,1960,64912,E,N,N
02/15/2021,2:00,11818,2962,3655,1424,20990,11570,4918,2297,59634,E1,N,N
02/15/2021,2:00,11062,2518,3303,1504,22522,11227,6445,2409,60990,E2,N,N
02/15/2021,2:00,13127,2312,4034,1541,23773,11596,5179,2709,64271,E3,Y,N
02/15/2021,2:00,12514.916,2588.8145,3705.0271,1556.015,23015.4199,11619.3457,5369.5679,2388.4116,62757.5177,M,N,N
02/15/2021,3:00,13561.5801,2767.9248,3698.8889,1447.5472,22778.8008,10393.8369,5041.6802,2676.9724,62367.2313,A3,N,N
02/15/2021,3:00,12840.3594,2667.3262,3655.5703,1456.2948,22813.4258,11583.7715,4958.6758,1275.3982,61250.822,A6,N,N
02/15/2021,3:00,13210,2773,3800,1831,24029,13013,4994,1936,65586,E,N,N
02/15/2021,3:00,13885,2621,3229,1475,22799,11865,5388,2220,63482,E1,N,N
02/15/2021,3:00,11574,2307,3494,1641,23616,10267,4914,2100,59913,E2,N,N
02/15/2021,3:00,12668,2164,3415,1504,22488,12263,6321,2543,63366,E3,Y,N
02/15/2021,3:00,12793.8223,2484.6157,3543.2361,1609.3184,23230.4746,11668.1045,5360.96,2256.8716,62947.4032,M,N,N
02/15/2021,4:00,13887.3682,2819.9995,3690.2046,1477.6233,23026.8594,10789.6201,5187.7974,2712.3999,63591.8724,A3,N,N
02/15/2021,4:00,13044.6035,2714.7119,3664.5737,1476.026,23053.1426,11776.7549,5032.8403,1389.078,62151.7309,A6,N,N
02/15/2021,4:00,13354,2822,3816,1826,24065,13230,5065,1968,66146,E,N,N
02/15/2021,4:00,14861,2789,3679,1578,22801,11558,4837,2246,64349,E1,N,N
02/15/2021,4:00,10923,2383,3472,1668,24752,11786,5880,2078,62942,E2,N,N
02/15/2021,4:00,13143,2425,1986,1510,23575,12660,5964,2399,63662,E3,Y,N
02/15/2021,4:00,12948.5459,2608.625,3239.6506,1632.9529,23826.4824,12212.4531,5480.3496,2231.05,64180.1095,M,N,N
02/15/2021,5:00,14384.8633,2939.2253,3702.9937,1515.3867,23789.7949,11179.4434,5460.5303,2803.8894,65776.127,A3,N,N
02/15/2021,5:00,13448.1621,2819.2788,3672.3833,1511.855,24315.9316,12281.8564,5233.4478,2475.6611,65758.5761,A6,N,N
02/15/2021,5:00,13576,2928,3806,1846,24118,13527,5249,2009,67059,E,N,N
02/15/2021,5:00,13865,2839,3507,1616,23496,14537,5036,2132,67028,E1,N,N
02/15/2021,5:00,12121,2542,3535,1678,25081,12835,5697,2203,65692,E2,N,N
02/15/2021,5:00,14427,2497,3440,1481,23178,12727,6171,2366,66287,E3,Y,N
02/15/2021,5:00,13562.2324,2714.0283,3596.4993,1642.6733,24004.9746,12986.8057,5591.3164,2261.4863,66360.0163,M,N,N
02/15/2021,6:00,15453.8809,3120.4255,3731.728,1606.1802,25467.6504,11951.1992,5905.8218,2918.5215,70155.4075,A3,N,N
02/15/2021,6:00,14355.042,3018.6868,3712.4756,1596.9946,25688.5859,13105.9541,5574.4331,2547.4834,69599.6555,A6,N,N
02/15/2021,6:00,14037,3034,3840,1821,24143,14206,5425,2065,68571,E,N,N
02/15/2021,6:00,14443,3100,3505,1471,21734,10342,6163,2310,63068,E1,N,N
02/15/2021,6:00,12470,2654,3478,1650,25433,12882,5453,2213,66233,E2,N,N
02/15/2021,6:00,14779,2229,3563,1572,23198,13464,5788,2639,67232,E3,Y,N
02/15/2021,6:00,14058.6104,2756.8032,3624.8411,1645.3975,24093.707,12924.6504,5675.1025,2382.8152,67161.9273,M,N,N
02/15/2021,7:00,16808.9453,3433.55,3779.9968,1753.9054,20156.416,13197.8232,6547.1309,3076.1726,68753.9402,A3,N,N
02/15/2021,7:00,15371.9541,3286.6873,3782.4031,1746.2058,27585.2383,14400.2832,6118.229,2674.884,74965.8848,A6,N,N
02/15/2021,7:00,14534,3187,3819,1824,24217,14952,5950,2146,70629,E,N,N
02/15/2021,7:00,16198,3161,3508,1558,18771,13363,6243,2315,65117,E1,N,N
02/15/2021,7:00,13675,2831,3122,1760,26141,13447,6543,2561,70080,E2,N,N
02/15/2021,7:00,15474,2654,3199,1526,25137,14304,5749,2667,70710,E3,Y,N
02/15/2021,7:00,15046.6182,2992.3188,3445.9995,1691.4882,23739.6758,13995.8535,6159.2666,2517.3965,69588.6171,M,N,N
02/15/2021,8:00,17785.3535,3580.0186,3802.6831,1836.7175,14378.043,14140.9424,6800,3216.0198,65539.7779,A3,N,N
02/15/2021,8:00,16057.5537,3398.5339,3807.0466,1800.5923,29000,15250.3955,6451.9082,2784.332,78550.3622,A6,N,N
02/15/2021,8:00,14687,3393,3802,1778,24449,15757,6333,2203,72402,E,N,N
02/15/2021,8:00,15397,3262,3610,1622,26377,13667,4941,2432,71308,E1,N,N
02/15/2021,8:00,13659,2893,3651,1799,26864,13303,6357,2230,70756,E2,N,N
02/15/2021,8:00,15161,2802,2691,1678,25918,14186,6482,2924,71842,E3,Y,N
02/15/2021,8:00,15024.5439,3127.2524,3462.5854,1746.0897,24402.1309,14287.4922,6260.625,2545.2524,70855.9719,M,N,N
02/15/2021,9:00,18298.8203,2394.8958,3776.7607,1906.3795,13653.043,14408.1934,6800,3197.4299,64435.5226,A3,N,N
02/15/2021,9:00,16642.5898,3574.1772,3786.2827,1798.2014,29000,15496.6953,6650.1851,2838.418,79786.5495,A6,N,N
02/15/2021,9:00,14921,3470,3725,1778,24600,15712,6430,2203,72839,E,N,N
02/15/2021,9:00,16391,3074,3421,1614,27548,14480,5400,2507,74435,E1,N,N
02/15/2021,9:00,13907,3013,3633,1779,26319,14034,5803,2550,71038,E2,N,N
02/15/2021,9:00,15825,2957,3483,1738,25166,15172,6551,2794,73686,E3,Y,N
02/15/2021,9:00,15499.4775,3043.6118,3609.9702,1763.7974,24171.3809,14840.5244,6221,2599.8037,71749.5659,M,N,N
02/15/2021,10:00,18870.623,1513.1006,3743.9829,1933.4402,13592.3643,14496.5283,6800,3170.5276,64120.5669,A3,N,N
02/15/2021,10:00,17194.0508,3605.6306,3757.2573,1828.3705,29000,15723.458,6787.5215,2819.8545,80716.1432,A6,N,N
02/15/2021,10:00,14931,3514,3772,1913,24607,15289,6661,2124,72811,E,N,N
02/15/2021,10:00,14645,3242,3591,1657,26690,13328,6514,2491,72158,E1,N,N
02/15/2021,10:00,14670,3015,3573,1723,24925,14625,6065,2380,70976,E2,N,N
02/15/2021,10:00,16500,2899,3272,1709,25976,15386,6789,2717,75248,E3,Y,N
02/15/2021,10:00,15714.7031,2951.3877,3571.1228,1785.0551,23912.2949,14803.0664,6543,2512.9409,71793.5709,M,N,N
02/15/2021,11:00,19127.6484,1485.3676,3719.1116,1933.6687,16120.9082,14476.4707,6800,3153.1467,66816.3219,A3,N,N
02/15/2021,11:00,17496.916,3608.0818,3670.8076,1840.7307,29000,15695.5098,6800,2809.1067,80921.1526,A6,N,N
02/15/2021,11:00,14743,3384,3775,1835,24563,14924,6471,2056,71751,E,N,N
02/15/2021,11:00,16354,3115,3160,1742,26244,14329,6448,2521,73913,E1,N,N
02/15/2021,11:00,15339,2961,3535,1715,24633,14154,6417,2286,71040,E2,N,N
02/15/2021,11:00,16498,2896,3061,1981,28274,14597,6492,2518,76317,E3,Y,N
02/15/2021,11:00,16080.2061,2885.2959,3452.6389,1842.2086,24663.1133,14519.4336,6501,2424.2683,72368.1647,M,N,N
02/15/2021,12:00,18983.9258,1588.2638,3719.261,1912.2377,21420.4336,14280.7539,6800,3045.9424,71750.8182,A3,N,N
02/15/2021,12:00,17563.9316,3633.3499,3654.6453,1816.2118,29000,15384.9346,6800,2057.3252,79910.3984,A6,N,N
02/15/2021,12:00,14607,3359,3778,1765,24473,14216,6109,1938,70245,E,N,N
02/15/2021,12:00,15735,3055,3522,1732,25503,12875,6486,2306,71214,E1,N,N
