fileId,fileUrls from query VNP46A1--5000 2020-01-01..2020-06-05 x-93.09y44.71 x-93.09y44.71[5],size
5239640056,/archive/allData/5000/VNP46A1/2020/069/VNP46A1.A2020069.h08v04.001.2020073155823.h5,43150602
5240273922,/archive/allData/5000/VNP46A1/2020/070/VNP46A1.A2020070.h08v04.001.2020073185923.h5,41075222
5239737350,/archive/allData/5000/VNP46A1/2020/071/VNP46A1.A2020071.h08v04.001.2020132154058.h5,45262880
5239029497,/archive/allData/5000/VNP46A1/2020/072/VNP46A1.A2020072.h08v04.001.2020073085600.h5,48940329
5241137881,/archive/allData/5000/VNP46A1/2020/073/VNP46A1.A2020073.h08v04.001.2020074073524.h5,47655926
5243078711,/archive/allData/5000/VNP46A1/2020/074/VNP46A1.A2020074.h08v04.001.2020075064350.h5,43959359
5245016295,/archive/allData/5000/VNP46A1/2020/075/VNP46A1.A2020075.h08v04.001.2020132170643.h5,39345766
5248448800,/archive/allData/5000/VNP46A1/2020/076/VNP46A1.A2020076.h08v04.001.2020119085317.h5,41697920
5249611104,/archive/allData/5000/VNP46A1/2020/077/VNP46A1.A2020077.h08v04.001.2020119090951.h5,44584634
5250817138,/archive/allData/5000/VNP46A1/2020/078/VNP46A1.A2020078.h08v04.001.2020119103828.h5,44906206
5253694191,/archive/allData/5000/VNP46A1/2020/079/VNP46A1.A2020079.h08v04.001.2020119113053.h5,44538128
5256029393,/archive/allData/5000/VNP46A1/2020/080/VNP46A1.A2020080.h08v04.001.2020119115239.h5,39194354
5258599998,/archive/allData/5000/VNP46A1/2020/081/VNP46A1.A2020081.h08v04.001.2020119210603.h5,39988525
5260686150,/archive/allData/5000/VNP46A1/2020/082/VNP46A1.A2020082.h08v04.001.2020119232103.h5,44787207
5344694390,/archive/allData/5000/VNP46A1/2020/083/VNP46A1.A2020083.h08v04.001.2020118205310.h5,47135556
5344793558,/archive/allData/5000/VNP46A1/2020/084/VNP46A1.A2020084.h08v04.001.2020118214348.h5,45866952
5344826694,/archive/allData/5000/VNP46A1/2020/085/VNP46A1.A2020085.h08v04.001.2020118215801.h5,38551634
5272281578,/archive/allData/5000/VNP46A1/2020/086/VNP46A1.A2020086.h08v04.001.2020120055934.h5,40452028
5344883431,/archive/allData/5000/VNP46A1/2020/087/VNP46A1.A2020087.h08v04.001.2020118222414.h5,42838045
5344936120,/archive/allData/5000/VNP46A1/2020/088/VNP46A1.A2020088.h08v04.001.2020118225808.h5,46012274
5344975697,/archive/allData/5000/VNP46A1/2020/089/VNP46A1.A2020089.h08v04.001.2020118232328.h5,47376464
5348198673,/archive/allData/5000/VNP46A1/2020/090/VNP46A1.A2020090.h08v04.001.2020120115023.h5,42850778
5348239050,/archive/allData/5000/VNP46A1/2020/091/VNP46A1.A2020091.h08v04.001.2020120123523.h5,40101901
5350812599,/archive/allData/5000/VNP46A1/2020/092/VNP46A1.A2020092.h08v04.001.2020121041757.h5,42299360
5350839068,/archive/allData/5000/VNP46A1/2020/093/VNP46A1.A2020093.h08v04.001.2020121043322.h5,45552158
5350868915,/archive/allData/5000/VNP46A1/2020/094/VNP46A1.A2020094.h08v04.001.2020121044954.h5,47375093
5350903061,/archive/allData/5000/VNP46A1/2020/095/VNP46A1.A2020095.h08v04.001.2020121050910.h5,43956112
5350928499,/archive/allData/5000/VNP46A1/2020/096/VNP46A1.A2020096.h08v04.001.2020121052518.h5,40386835
5353513963,/archive/allData/5000/VNP46A1/2020/097/VNP46A1.A2020097.h08v04.001.2020122015627.h5,41256489
5356664913,/archive/allData/5000/VNP46A1/2020/098/VNP46A1.A2020098.h08v04.001.2020123013017.h5,46518700
5356750042,/archive/allData/5000/VNP46A1/2020/099/VNP46A1.A2020099.h08v04.001.2020123015339.h5,49156019
5356799924,/archive/allData/5000/VNP46A1/2020/100/VNP46A1.A2020100.h08v04.001.2020123020642.h5,45855585
5356848728,/archive/allData/5000/VNP46A1/2020/101/VNP46A1.A2020101.h08v04.001.2020123022209.h5,40379010
5356885224,/archive/allData/5000/VNP46A1/2020/102/VNP46A1.A2020102.h08v04.001.2020123023243.h5,40138088
5357012802,/archive/allData/5000/VNP46A1/2020/103/VNP46A1.A2020103.h08v04.001.2020123030508.h5,44058709
5357162653,/archive/allData/5000/VNP46A1/2020/104/VNP46A1.A2020104.h08v04.001.2020123034503.h5,47036154
5357217958,/archive/allData/5000/VNP46A1/2020/105/VNP46A1.A2020105.h08v04.001.2020123035542.h5,48044141
5357266664,/archive/allData/5000/VNP46A1/2020/106/VNP46A1.A2020106.h08v04.001.2020123041446.h5,42543958
5357311388,/archive/allData/5000/VNP46A1/2020/107/VNP46A1.A2020107.h08v04.001.2020123042625.h5,38511837
5357353483,/archive/allData/5000/VNP46A1/2020/108/VNP46A1.A2020108.h08v04.001.2020123043830.h5,40465821
5357398009,/archive/allData/5000/VNP46A1/2020/109/VNP46A1.A2020109.h08v04.001.2020123045048.h5,44769217
5357482742,/archive/allData/5000/VNP46A1/2020/110/VNP46A1.A2020110.h08v04.001.2020123051527.h5,48246934
5357601051,/archive/allData/5000/VNP46A1/2020/111/VNP46A1.A2020111.h08v04.001.2020123055055.h5,44979974
5357639848,/archive/allData/5000/VNP46A1/2020/112/VNP46A1.A2020112.h08v04.001.2020123060438.h5,37858179
5357676218,/archive/allData/5000/VNP46A1/2020/113/VNP46A1.A2020113.h08v04.001.2020123062006.h5,40473324
5357735567,/archive/allData/5000/VNP46A1/2020/114/VNP46A1.A2020114.h08v04.001.2020123064331.h5,44561623
5358404855,/archive/allData/5000/VNP46A1/2020/115/VNP46A1.A2020115.h08v04.001.2020123103157.h5,46924493
5344710787,/archive/allData/5000/VNP46A1/2020/116/VNP46A1.A2020116.h08v04.001.2020118210824.h5,44840540
5344755365,/archive/allData/5000/VNP46A1/2020/117/VNP46A1.A2020117.h08v04.001.2020118212316.h5,40707623
5346018028,/archive/allData/5000/VNP46A1/2020/118/VNP46A1.A2020118.h08v04.001.2020119104415.h5,38907134
5348029211,/archive/allData/5000/VNP46A1/2020/119/VNP46A1.A2020119.h08v04.001.2020120095017.h5,42324214
5351508386,/archive/allData/5000/VNP46A1/2020/120/VNP46A1.A2020120.h08v04.001.2020121122042.h5,47106484
5356644869,/archive/allData/5000/VNP46A1/2020/121/VNP46A1.A2020121.h08v04.001.2020123012209.h5,47375672
5357787831,/archive/allData/5000/VNP46A1/2020/122/VNP46A1.A2020122.h08v04.001.2020123070645.h5,43630439
5361823680,/archive/allData/5000/VNP46A1/2020/123/VNP46A1.A2020123.h08v04.001.2020124065424.h5,36570285
5363387483,/archive/allData/5000/VNP46A1/2020/124/VNP46A1.A2020124.h08v04.001.2020125084159.h5,37401771
5365204945,/archive/allData/5000/VNP46A1/2020/125/VNP46A1.A2020125.h08v04.001.2020127032213.h5,41480769
5365361415,/archive/allData/5000/VNP46A1/2020/126/VNP46A1.A2020126.h08v04.001.2020127071605.h5,46376999
5365948042,/archive/allData/5000/VNP46A1/2020/127/VNP46A1.A2020127.h08v04.001.2020128093739.h5,45892155
5367378530,/archive/allData/5000/VNP46A1/2020/128/VNP46A1.A2020128.h08v04.001.2020129070050.h5,37773947
5368758377,/archive/allData/5000/VNP46A1/2020/129/VNP46A1.A2020129.h08v04.001.2020130080749.h5,33566201
5374740736,/archive/allData/5000/VNP46A1/2020/130/VNP46A1.A2020130.h08v04.001.2020134192347.h5,34305784
5374643689,/archive/allData/5000/VNP46A1/2020/131/VNP46A1.A2020131.h08v04.001.2020134175709.h5,38992723
5374554739,/archive/allData/5000/VNP46A1/2020/132/VNP46A1.A2020132.h08v04.001.2020134164501.h5,44741836
5374526382,/archive/allData/5000/VNP46A1/2020/133/VNP46A1.A2020133.h08v04.001.2020134161405.h5,40304757
5375445330,/archive/allData/5000/VNP46A1/2020/134/VNP46A1.A2020134.h08v04.001.2020135183254.h5,35697716
5375944141,/archive/allData/5000/VNP46A1/2020/135/VNP46A1.A2020135.h08v04.001.2020136075149.h5,31913522
5377080589,/archive/allData/5000/VNP46A1/2020/136/VNP46A1.A2020136.h08v04.001.2020137073354.h5,31694685
5377785998,/archive/allData/5000/VNP46A1/2020/137/VNP46A1.A2020137.h08v04.001.2020138072051.h5,40557608
5378551918,/archive/allData/5000/VNP46A1/2020/138/VNP46A1.A2020138.h08v04.001.2020139065206.h5,39156897
5379863122,/archive/allData/5000/VNP46A1/2020/139/VNP46A1.A2020139.h08v04.001.2020140061618.h5,35510285
5382085049,/archive/allData/5000/VNP46A1/2020/140/VNP46A1.A2020140.h08v04.001.2020141082015.h5,30019169
5383557611,/archive/allData/5000/VNP46A1/2020/141/VNP46A1.A2020141.h08v04.001.2020142075842.h5,24459901
5384787673,/archive/allData/5000/VNP46A1/2020/142/VNP46A1.A2020142.h08v04.001.2020143082047.h5,26631530
5385605889,/archive/allData/5000/VNP46A1/2020/143/VNP46A1.A2020143.h08v04.001.2020144064040.h5,38395853
5386404837,/archive/allData/5000/VNP46A1/2020/144/VNP46A1.A2020144.h08v04.001.2020145070204.h5,34435594
5387151450,/archive/allData/5000/VNP46A1/2020/145/VNP46A1.A2020145.h08v04.001.2020146083135.h5,29877849
5387660932,/archive/allData/5000/VNP46A1/2020/146/VNP46A1.A2020146.h08v04.001.2020147094512.h5,23873792
5389196742,/archive/allData/5000/VNP46A1/2020/147/VNP46A1.A2020147.h08v04.001.2020148074745.h5,23554235
5390448484,/archive/allData/5000/VNP46A1/2020/148/VNP46A1.A2020148.h08v04.001.2020149065139.h5,38505086
5391139824,/archive/allData/5000/VNP46A1/2020/149/VNP46A1.A2020149.h08v04.001.2020150062744.h5,37025978
5391613878,/archive/allData/5000/VNP46A1/2020/150/VNP46A1.A2020150.h08v04.001.2020151080111.h5,30783287
5391939588,/archive/allData/5000/VNP46A1/2020/151/VNP46A1.A2020151.h08v04.001.2020152082821.h5,25108210
5392268766,/archive/allData/5000/VNP46A1/2020/152/VNP46A1.A2020152.h08v04.001.2020153080440.h5,18958801
5393517622,/archive/allData/5000/VNP46A1/2020/153/VNP46A1.A2020153.h08v04.001.2020154075217.h5,31187471
5394275414,/archive/allData/5000/VNP46A1/2020/154/VNP46A1.A2020154.h08v04.001.2020155063459.h5,35083934
5395595088,/archive/allData/5000/VNP46A1/2020/155/VNP46A1.A2020155.h08v04.001.2020156062206.h5,32357438
5396134410,/archive/allData/5000/VNP46A1/2020/156/VNP46A1.A2020156.h08v04.001.2020157080155.h5,26751082
5396500458,/archive/allData/5000/VNP46A1/2020/157/VNP46A1.A2020157.h08v04.001.2020158075249.h5,18310242
