date,kind,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2017-01-19,dwpc,0.81,0.81,1.26,-0.2,0.15,-0.41,-0.41,0.0,0.2,0.61,1.42,2.24,2.61,2.59,2.5,2.76,2.91,2.07,2.5,2.41,3.03,2.78,2.59,2.38
2017-01-19,relh,93.82,95.89,98.04,95.96,97.83,94.28,95.66,93.42,94.55,92.78,92.65,90.33,90.67,89.45,87.56,91.45,93.26,90.6,94.65,94.03,98.26,96.52,95.27,94.33
2017-01-19,sped,9.32,6.63,5.75,3.64,5.23,5.82,6.5,5.49,5.48,6.46,5.3,4.05,5.75,6.64,6.35,6.84,7.28,8.88,7.99,7.34,6.83,5.98,6.9,7.17
2017-01-19,tmpc,1.69,1.39,1.54,0.37,0.46,0.41,0.2,0.94,0.98,1.66,2.5,3.69,4.01,4.26,4.44,4.06,3.91,3.48,3.28,3.28,3.28,3.28,3.28,3.21
2017-01-20,dwpc,2.31,2.5,2.76,2.59,2.24,2.64,2.5,2.78,2.59,2.95,3.3,3.84,4.14,4.26,4.63,4.39,4.22,3.89,3.89,4.63,4.39,5.25,5.71,5.74
2017-01-20,relh,96.35,98.06,98.71,98.71,98.16,99.03,96.32,97.68,97.55,97.68,96.03,94.15,94.2,92.54,91.28,91.84,93.39,95.21,94.54,97.5,93.83,95.85,96.23,94.91
2017-01-20,sped,8.57,10.92,10.35,8.17,8.66,8.82,9.42,8.41,6.2,4.22,4.87,2.74,2.93,3.11,5.12,5.75,5.75,5.62,6.36,5.65,5.58,6.54,5.7,4.53
2017-01-20,tmpc,2.83,2.78,2.95,2.78,2.5,2.78,3.03,3.11,2.95,3.28,3.87,4.7,5.0,5.37,5.94,5.61,5.2,4.59,4.7,5.0,5.3,5.86,6.26,6.5
2017-01-21,dwpc,5.97,6.56,6.56,7.36,6.28,6.94,7.2,6.8,7.22,6.8,7.2,6.53,6.94,6.3,5.43,5.17,4.44,3.92,3.84,3.66,3.06,1.83,1.15,0.95
2017-01-21,relh,94.97,96.58,97.08,97.48,96.44,95.34,95.92,95.06,91.74,93.61,83.36,83.02,75.14,74.92,76.19,72.72,70.88,75.97,81.0,81.98,82.68,89.04,89.96,91.92
2017-01-21,sped,5.92,5.87,5.14,4.86,7.02,6.42,7.65,7.73,6.74,8.96,12.31,12.04,12.96,14.07,14.74,13.43,10.8,6.27,4.41,3.45,1.96,2.88,0.86,6.9
2017-01-21,tmpc,6.72,7.07,6.99,7.74,6.8,7.65,7.8,7.54,8.5,7.82,10.0,9.43,11.39,10.72,9.55,10.0,9.7,8.06,6.94,6.69,5.84,3.54,2.64,2.14
2017-01-22,dwpc,0.52,3.33,2.5,2.12,0.93,2.72,1.57,1.79,2.35,2.2,3.08,2.2,3.06,3.2,2.5,2.5,2.25,2.24,2.22,2.22,2.22,2.05,1.72,1.85
