LMP,Load,temperature
53.20,56280.04,35.30
52.35,53045.80,33.80
49.85,50404.91,31.90
47.90,48523.91,29.70
38.89,47182.17,28.60
36.36,46383.45,27.90
35.15,45991.27,27.40
36.42,45345.73,27.00
33.21,45858.62,26.70
32.60,49122.88,26.50
25.10,53539.55,26.20
28.66,57935.73,26.00
35.89,62223.95,25.80
50.65,65819.45,25.90
54.95,68871.35,27.50
59.93,71089.13,29.60
64.92,72748.54,31.40
60.01,73899.44,33.00
59.79,74183.58,34.50
53.91,72995.99,35.80
52.70,70465.33,36.70
51.50,67150.16,37.30
49.37,64310.67,37.30
47.42,61317.40,36.80
37.92,58003.48,35.90
35.36,54547.78,34.50
36.94,51588.40,32.60
37.01,49237.84,30.40
35.86,47785.66,29.00
33.05,47412.86,28.20
34.53,47976.45,27.50
34.57,48791.59,27.10
34.44,50168.07,26.70
35.10,53415.73,26.40
27.48,57359.89,26.00
31.70,61427.46,25.70
39.37,65536.40,25.30
52.08,69081.00,25.30
64.13,72401.45,27.40
67.48,74923.16,29.60
72.62,76603.31,31.60
77.47,77606.66,33.50
83.55,77353.59,35.30
184.14,75998.21,36.60
63.02,73930.51,37.60
64.18,70675.45,38.00
63.02,68123.66,37.80
56.88,63926.18,37.20
54.74,59552.76,36.00
53.13,55528.86,34.30
40.31,52542.67,32.40
38.67,50283.82,30.20
36.83,48826.21,28.90
35.16,48170.32,28.10
34.57,48632.42,27.60
39.56,49149.37,27.10
38.30,50384.44,26.80
39.65,53621.62,26.40
31.20,57715.10,26.10
35.47,61885.35,25.80
50.64,65830.14,25.60
69.51,69632.83,25.60
72.93,73091.81,27.80
76.00,75625.40,30.10
76.10,76834.51,32.00
76.09,77204.01,33.60
71.61,76943.14,34.80
71.64,75640.81,35.70
72.35,73508.03,36.30
84.55,70598.35,36.30
70.03,67988.99,35.90
55.16,64076.43,35.20
43.26,59942.16,34.30
38.36,56083.53,33.10
37.87,53153.17,31.60
34.97,50913.69,29.90
34.24,49596.64,29.00
30.67,48902.49,28.40
30.09,49186.76,27.90
34.63,49626.04,27.50
34.67,50896.30,27.10
36.80,54111.05,26.80
33.17,58052.05,26.50
40.83,62198.71,26.30
53.45,66412.85,26.00
70.50,70259.07,25.90
74.42,73479.20,27.50
90.78,75860.79,29.70
194.85,77027.04,31.60
113.79,77326.31,33.50
77.27,76856.10,35.10
75.21,75736.80,36.40
74.23,73563.19,37.30
116.85,70685.27,37.70
66.52,68154.69,37.60
53.68,64143.06,37.00
45.80,59887.85,35.90
39.14,55989.36,34.40
34.61,52931.90,32.60
33.92,50695.56,30.70
34.82,49318.33,29.60
35.47,48689.32,28.90
35.19,48960.84,28.40
33.58,49383.36,27.90
32.58,50678.89,27.50
34.49,54072.24,27.00
34.22,58336.61,26.50
44.82,62742.15,26.20
64.60,67154.28,25.90
77.67,71135.42,25.90
585.86,74360.75,27.80
278.26,76712.28,30.00
685.32,77951.24,32.00
584.67,78458.91,34.00
1551.38,78408.60,35.90
154.65,77770.10,37.50
91.70,75972.41,38.70
140.28,72829.54,39.40
78.90,70209.24,39.60
65.13,66069.18,39.20
49.71,61977.13,38.30
45.34,58110.60,36.80
38.47,54739.87,34.80
39.26,51889.45,32.40
40.25,49842.64,30.90
43.93,48548.28,29.90
44.44,47925.69,29.10
42.92,47428.36,28.60
40.76,48165.29,28.10
40.59,51430.88,27.70
45.71,56080.94,27.40
59.25,60932.63,27.00
72.19,65688.59,26.70
94.68,69798.57,26.50
94.95,73269.77,27.90
150.24,75625.35,29.70
804.64,76777.33,31.70
1413.54,77505.46,33.90
1280.83,77497.04,35.80
949.34,76480.20,37.40
388.68,74637.67,38.50
1789.47,71396.59,39.20
172.86,68857.86,39.20
191.65,65351.85,38.80
84.25,61497.81,38.10
75.00,57744.99,36.80
63.19,54474.18,35.00
57.41,51867.08,32.80
54.09,49945.13,31.30
53.46,48446.46,30.40
47.98,47418.90,29.70
47.02,46569.66,29.10
45.40,47045.86,28.70
45.22,50345.02,28.30
44.91,55081.79,28.00
59.13,59879.33,27.70
70.09,64700.43,27.40
75.65,69174.92,27.40
107.43,72666.65,28.40
177.43,74923.62,30.10
458.93,76352.86,32.30
468.67,77310.08,34.60
394.35,77389.46,36.60
398.97,76664.85,38.20
623.55,74797.91,39.50
382.71,71927.30,40.20
77.50,69458.12,40.50
73.38,65677.72,40.40
55.90,61494.82,39.90
53.43,57736.43,38.60
43.47,54904.03,36.40
39.48,52620.17,33.80
41.50,51185.12,32.10
43.08,50467.40,30.90
44.28,50745.23,30.10
47.44,51195.97,29.50
56.55,52124.75,29.20
55.94,54991.27,28.80
52.36,59126.75,28.50
58.63,63780.70,28.20
74.28,68545.00,27.90
113.64,72487.97,27.50
288.21,75365.15,27.80
389.36,77451.12,28.90
236.84,78189.40,30.50
98.52,78407.05,32.20
77.76,78168.40,33.70
73.98,77675.56,35.50
75.46,75866.83,37.00
81.57,72844.74,38.00
76.53,70200.08,38.60
64.29,66233.70,38.20
56.73,61788.54,37.50
46.91,57963.10,36.40
41.99,54724.72,34.50
41.11,52263.86,32.30
39.93,50507.57,30.90
40.02,49702.20,29.90
39.98,49999.09,29.20
42.23,50523.75,28.70
44.59,51541.08,28.30
43.33,54399.71,28.00
42.89,58625.80,27.60
60.96,63370.21,27.40
66.55,68058.92,27.20
72.31,72246.05,27.10
76.96,75808.70,28.10
263.55,77787.83,29.70
789.44,78501.50,31.80
852.00,78606.27,34.00
338.78,77758.33,36.10
94.48,76264.10,37.80
87.17,73974.62,39.10
187.45,71179.79,39.70
164.85,68709.51,39.70
74.02,64648.26,39.20
72.57,60200.59,38.20
67.35,56208.71,36.70
66.82,53059.23,34.50
62.45,50660.55,32.20
60.95,48998.30,30.70
60.85,48305.35,29.80
60.84,48669.37,29.20
64.07,49515.49,28.70
66.29,50451.35,28.30
65.35,53529.92,27.90
63.79,57683.78,27.40
74.28,62743.99,27.00
82.23,67713.07,26.60
341.72,71752.85,26.50
1186.39,75128.18,28.10
2085.39,77466.07,30.10
4991.21,78255.58,32.60
5057.52,78502.16,34.90
5044.02,77912.28,36.60
4926.26,76304.51,37.80
924.23,74386.90,38.50
333.68,71868.92,38.60
129.35,69685.50,38.10
82.90,65872.08,37.00
71.82,61593.54,35.70
64.01,57703.08,34.10
64.34,54608.24,32.40
62.98,52116.52,30.70
59.54,50414.82,29.70
47.87,49507.78,29.00
48.32,49891.89,28.50
50.50,50540.77,28.10
47.11,51282.11,27.70
49.53,53763.26,27.40
47.09,57511.93,27.20
59.13,61535.79,26.90
65.09,64897.98,26.60
74.39,67192.43,26.50
73.62,68716.21,27.40
66.77,69419.44,29.00
59.37,69844.72,30.80
55.58,70313.05,32.60
49.84,69417.90,34.20
41.87,67322.26,35.40
48.51,64413.96,36.10
51.81,61944.90,36.20
46.25,60074.12,36.00
41.58,56640.08,35.40
41.01,52846.94,34.40
43.78,49405.76,32.70
48.89,46864.04,30.70
52.40,45012.69,28.80
44.00,43772.97,27.70
41.84,43443.89,27.10
41.03,44003.36,26.90
46.41,44886.69,26.60
50.35,46215.24,26.40
49.71,49376.24,26.20
51.43,53210.10,26.00
57.64,57482.37,25.90
71.41,61730.17,25.80
73.18,65379.21,25.70
75.01,67890.56,26.40
75.34,69446.59,28.40
76.13,69772.02,29.50
76.88,70168.08,30.90
78.19,69934.34,32.00
73.38,68458.17,33.00
70.61,66433.58,33.60
73.73,63938.55,33.80
68.69,61840.85,33.70
53.83,58487.71,33.20
39.43,54943.93,32.60
40.66,51729.49,31.70
36.84,49100.11,30.20
35.26,47016.72,27.90
34.75,45651.79,26.90
36.03,44710.65,26.30
37.07,44402.67,25.80
39.02,44251.46,25.50
38.78,45031.14,25.20
39.34,48321.53,25.00
37.99,52569.68,24.80
43.11,57050.50,24.70
69.96,61435.40,24.70
74.71,65039.09,24.90
74.92,68142.21,26.90
74.97,70635.96,29.20
79.04,72417.07,31.30
93.18,73615.40,33.20
88.66,73672.38,34.80
76.73,72616.89,36.10
75.83,70296.96,37.00
94.65,67427.09,37.40
71.94,65216.53,37.50
63.78,61854.15,36.90
52.63,58160.64,36.20
49.25,54729.81,35.10
41.94,51870.14,33.20
41.38,49445.60,30.70
41.23,47707.99,29.50
36.83,46415.76,28.50
36.77,45612.04,27.80
33.95,44913.27,27.30
35.75,44931.85,26.90
33.45,47802.94,26.40
32.11,52062.22,26.00
35.00,56680.83,25.70
45.97,61303.43,25.50
60.81,65588.17,25.40
74.74,69408.63,26.80
86.80,72229.08,28.60
104.32,74115.83,30.80
324.61,75434.11,33.20
646.76,75392.94,35.10
2067.06,74114.07,36.20
969.49,71723.22,36.70
199.17,69334.32,37.10
75.19,67412.34,37.40
61.99,63787.79,37.20
50.10,59697.05,36.50
46.32,55905.03,35.20
41.84,52944.96,33.20
41.07,50755.97,30.80
41.51,49062.82,29.50
40.43,48429.62,28.60
40.61,48756.53,28.00
42.52,49420.92,27.50
43.56,50223.03,27.00
46.72,53021.43,26.70
43.76,57082.71,26.20
51.14,61571.28,25.90
64.43,66122.65,25.50
75.00,70458.96,25.30
76.16,74086.30,27.00
135.17,76962.91,29.30
344.96,78579.85,31.60
780.05,79197.52,33.90
1093.52,79172.81,35.80
494.42,77990.62,37.30
1091.99,75402.30,38.30
251.10,72586.40,38.90
73.74,70512.38,38.90
64.52,66572.33,38.40
54.61,62157.50,37.50
50.79,58424.33,36.00
45.16,55446.46,33.80
43.09,53076.05,31.40
39.44,51437.19,30.00
37.57,50811.79,29.00
37.43,51124.94,28.40
36.73,51688.38,27.90
35.22,52458.71,27.50
37.58,55212.39,27.30
37.06,59357.15,27.10
43.54,63723.66,27.00
55.89,68131.01,26.80
61.00,72384.50,26.70
71.28,76200.73,28.20
74.52,78821.42,30.40
75.32,79397.05,32.50
85.84,79748.25,34.50
81.59,79526.82,36.30
106.10,78622.83,37.70
84.46,76606.11,38.60
78.55,73845.04,39.10
71.45,71433.59,38.90
63.15,67564.37,38.20
53.06,63310.65,36.90
47.00,59598.09,35.20
43.52,56757.49,33.20
38.03,54512.59,31.20
36.36,52789.52,30.00
36.74,51824.87,29.20
38.28,51892.46,28.60
45.84,52372.37,28.10
52.33,53090.23,27.70
53.78,55703.76,27.40
62.87,59441.89,27.20
66.87,63920.49,27.10
73.65,68574.30,27.00
73.52,72725.41,27.00
97.80,76154.81,28.50
283.80,78575.51,30.60
1709.25,79618.50,32.80
534.49,80037.84,34.90
410.42,79772.08,36.80
77.08,78519.66,38.20
92.74,75943.21,39.20
128.79,73259.09,39.60
89.98,70798.71,39.40
152.58,67055.65,38.70
68.88,62805.51,37.40
66.09,59061.05,35.70
49.43,56274.06,33.60
52.85,54094.48,31.50
62.64,52723.76,30.20
57.96,51906.89,29.20
68.99,52093.80,28.60
70.37,52685.67,28.00
67.17,53104.68,27.50
67.32,55229.48,27.10
68.04,58209.88,26.70
73.18,61719.39,26.40
76.22,65600.01,26.30
81.94,69104.26,26.40
86.48,72303.92,28.10
96.81,74865.36,30.30
120.88,76787.37,32.40
86.55,77915.87,34.60
74.94,77662.45,36.50
73.12,76117.71,37.90
70.18,73271.19,38.80
74.35,70370.68,39.20
99.87,68020.82,39.30
77.29,64129.45,38.70
69.80,60010.71,37.60
68.60,56206.72,35.90
67.38,53234.41,33.90
64.76,50977.63,31.80
49.56,49564.57,30.50
48.63,48957.00,29.80
52.25,49346.93,29.20
51.63,50138.96,28.70
52.05,50794.13,28.20
55.38,53250.80,27.70
54.02,56862.09,27.20
48.51,60950.19,26.70
67.24,65082.90,26.40
75.85,68664.28,26.40
75.47,71475.21,27.50
76.91,72506.12,29.20
74.99,72478.75,31.10
74.23,72460.37,33.10
71.58,72230.55,34.80
68.97,70893.85,36.10
70.71,68733.13,36.90
74.84,66193.30,37.20
76.25,64075.02,37.00
71.36,60713.99,36.20
65.13,57299.60,35.20
61.03,53883.05,33.70
53.22,51052.81,31.90
49.34,49082.68,30.00
44.57,47550.88,28.80
42.27,46530.84,28.20
42.37,46238.23,27.80
42.37,46215.35,27.50
44.25,46802.27,27.20
45.97,50135.43,26.90
28.73,54802.29,26.70
41.33,59258.71,26.40
53.33,63145.21,26.30
77.74,66286.85,26.40
73.94,68669.32,27.80
73.31,70915.65,29.80
76.92,72813.74,31.60
78.20,74044.86,33.30
78.58,74003.14,34.70
73.31,72804.58,35.70
71.90,70596.45,36.40
73.41,67681.98,36.80
75.86,65522.44,36.70
71.11,62327.39,36.30
54.69,58929.41,35.50
53.26,55701.00,34.30
51.65,53210.73,32.60
51.50,51165.13,30.70
47.64,49433.97,29.60
47.21,48228.37,28.80
48.66,47438.23,28.20
47.89,46742.05,27.70
44.28,46961.30,27.30
46.41,50189.29,26.90
25.46,54676.27,26.60
45.91,59018.48,26.40
66.26,62968.13,26.20
81.86,66703.61,26.20
92.52,69759.71,27.90
80.81,72228.83,30.10
119.32,73933.71,32.00
97.29,74971.28,33.70
99.41,75350.20,35.20
92.58,74430.56,36.30
84.13,72487.39,37.10
83.02,69812.42,37.50
80.87,67521.42,37.60
75.21,63701.96,37.20
68.91,59648.89,36.40
58.73,55886.77,35.00
52.02,53329.89,33.10
52.50,51348.23,31.20
49.95,50039.38,30.00
47.67,49592.47,29.20
48.86,49891.46,28.70
52.95,50446.46,28.30
53.60,51201.00,27.80
57.39,54219.25,27.40
44.10,58499.79,26.80
48.22,62793.70,26.40
69.80,67023.84,26.00
77.65,71137.44,25.90
80.66,74632.90,27.90
84.91,77099.27,30.30
89.44,78268.08,32.60
88.16,78826.52,34.80
93.26,78642.31,36.60
101.86,77296.59,37.90
78.86,74704.87,38.80
99.45,71478.41,39.00
82.98,68859.67,38.50
76.44,64862.94,37.60
61.80,60509.87,36.20
63.38,56665.49,34.50
60.50,53795.81,32.60
55.69,51604.47,30.80
50.90,50150.14,29.90
49.92,49414.03,29.30
50.97,49517.47,28.80
54.31,50127.08,28.40
50.68,50790.70,28.00
54.45,53777.22,27.80
47.08,57585.93,27.50
55.10,61840.47,27.00
67.77,66191.86,26.70
82.58,70024.11,26.50
84.81,73398.53,28.20
93.01,75935.18,30.30
102.40,77546.44,32.20
112.05,78573.99,34.10
104.04,78622.07,35.70
99.72,77250.33,36.80
109.68,74580.11,37.50
131.45,71536.23,37.70
95.10,69222.57,37.40
83.60,65392.73,36.70
76.93,61162.06,35.60
76.81,57427.56,34.20
75.25,54560.89,32.50
73.88,52500.30,30.80
64.30,50893.06,29.80
59.18,50180.38,29.20
60.49,50467.49,28.70
60.60,51062.82,28.40
64.32,51710.13,28.00
75.93,54477.77,27.60
61.36,58377.13,27.30
76.36,62408.68,27.10
85.70,66534.04,26.90
88.82,70118.07,26.80
91.63,73046.59,28.10
98.50,74805.55,29.80
105.87,75799.18,31.40
113.17,76211.22,32.80
95.47,75772.57,34.20
89.10,74298.00,35.20
89.77,72193.34,35.90
91.10,69442.76,36.30
88.68,66982.48,36.20
86.21,63286.76,35.70
84.25,59317.50,34.80
80.05,55941.21,33.60
67.65,53057.83,32.00
63.97,50950.09,30.30
60.76,49485.32,29.30
57.50,48914.88,28.70
71.60,49303.98,28.20
83.79,50167.91,27.80
75.98,51015.81,27.50
74.84,53885.61,27.10
56.51,57959.99,26.80
81.52,62331.49,26.60
99.85,66339.14,26.30
92.47,70123.47,26.10
136.27,73333.47,27.40
126.51,75290.66,29.00
137.84,76304.83,31.00
100.89,76142.26,33.00
87.48,75424.56,34.60
84.11,74196.39,35.90
79.03,71857.25,36.80
83.27,69413.70,37.10
85.61,67143.98,36.80
79.64,63441.05,36.00
75.24,59427.57,34.80
66.63,55850.44,33.40
55.01,53001.61,31.80
54.53,50864.60,30.20
55.26,49386.45,29.30
53.90,48777.48,28.70
55.56,49189.45,28.20
71.55,49854.79,27.80
75.95,50617.73,27.40
74.98,53734.38,27.00
63.10,57932.73,26.70
75.51,62326.58,26.40
83.93,66879.44,26.20
82.16,70666.10,26.10
90.02,73342.85,27.30
89.40,74898.80,29.10
88.35,75834.34,31.40
83.30,76560.36,33.10
82.25,75894.64,34.60
73.89,73352.47,35.80
72.37,70377.96,36.40
81.81,67827.25,36.50
82.26,65656.72,35.90
80.30,62331.30,34.90
77.57,58731.51,33.80
78.04,55365.80,32.60
78.99,52673.18,31.30
75.10,50713.20,29.90
75.00,48961.89,29.10
67.80,47939.04,28.60
61.64,47488.41,28.10
75.19,47292.50,27.70
74.61,47527.88,27.30
76.21,50654.86,27.00
70.93,54975.14,26.70
73.44,59184.02,26.40
75.94,63379.85,26.10
81.62,67188.82,26.00
84.31,70256.16,27.20
90.59,72300.35,28.90
91.66,73412.35,30.60
99.40,74139.35,32.00
104.03,73691.92,33.20
96.19,71908.64,34.10
93.67,69228.23,34.70
105.61,66753.92,35.10
100.21,64608.41,35.20
77.51,61718.73,35.00
75.75,58422.56,34.40
76.22,55252.67,33.30
66.63,52660.59,31.70
65.75,50490.76,29.90
54.34,48881.08,29.10
52.29,47577.36,28.50
48.55,46858.72,28.10
48.77,46329.19,27.70
41.66,46270.82,27.30
39.59,49115.71,26.90
41.77,53290.03,26.60
53.04,57552.18,26.30
65.55,61802.37,26.00
72.37,65656.17,25.90
71.38,69120.85,27.10
76.52,71832.44,29.00
83.19,73701.62,30.70
86.80,74902.06,32.30
90.17,75376.26,34.00
94.91,74296.32,35.70
94.14,71824.91,37.10
87.14,69151.98,37.90
85.52,66789.31,37.90
75.58,62992.57,37.20
72.45,58941.01,35.90
66.58,55291.01,34.00
61.06,52549.99,31.90
60.28,50654.40,29.90
53.12,49431.59,29.00
44.15,48890.99,28.50
48.49,49404.39,28.10
49.12,50295.00,27.80
51.40,50781.51,27.60
58.42,53515.29,27.40
49.86,57146.05,27.20
59.01,60871.37,27.00
75.95,64594.24,26.60
77.34,68044.24,26.50
81.54,71223.18,27.70
88.45,73661.99,29.50
89.96,75558.88,31.40
85.35,76143.54,33.20
80.42,75838.97,34.70
80.69,74935.38,35.90
81.05,72639.02,36.70
82.10,70094.96,37.00
77.83,67640.72,36.90
70.96,63635.47,36.20
71.92,59326.18,35.20
68.97,55700.64,33.80
59.43,53015.24,32.20
49.57,51192.10,30.50
47.28,50058.40,29.50
46.85,49655.65,28.90
49.76,50233.06,28.40
52.46,51322.62,28.00
55.51,51861.11,27.70
56.34,54658.53,27.40
41.78,58743.29,27.20
48.88,63041.85,26.90
65.54,67209.18,26.70
70.03,71088.57,26.50
79.49,74633.51,27.60
80.80,76943.16,29.20
86.92,77938.04,31.00
100.88,78465.42,32.80
96.37,78402.46,34.40
93.18,77711.61,35.80
94.38,75378.04,36.70
130.10,72434.99,37.20
77.73,70032.99,37.20
71.32,66163.79,36.80
68.06,61867.75,36.10
51.03,58142.72,34.90
51.23,55174.28,33.10
42.69,53214.92,31.10
41.07,51797.17,30.00
41.05,51267.03,29.20
42.95,51674.90,28.60
46.46,52465.38,28.10
47.65,52898.89,27.70
44.90,55403.09,27.40
47.43,59276.81,27.10
51.45,63500.41,26.80
62.19,67689.27,26.50
73.95,71535.67,26.40
103.93,74811.13,27.60
119.52,77298.37,29.80
133.90,78058.22,31.70
157.21,78221.33,33.70
137.07,77951.84,35.50
171.19,76690.07,37.00
280.91,74307.08,38.00
325.73,71784.07,38.30
100.93,69552.76,38.10
71.63,65646.76,37.30
64.32,61424.20,36.20
53.10,57884.94,34.80
48.22,55058.12,33.00
44.33,52832.92,31.20
41.77,51362.16,30.20
42.50,50695.11,29.50
43.94,51189.85,29.00
44.82,51914.11,28.60
47.22,52164.49,28.20
51.65,54789.95,28.10
42.19,58662.62,28.00
57.34,62919.02,28.00
67.22,67226.06,27.80
79.41,71281.42,27.60
84.46,74891.24,28.30
103.02,77425.47,29.80
153.12,78095.12,31.30
262.05,77880.17,32.90
77.35,77255.96,34.60
72.76,75687.51,36.10
73.99,73343.96,37.10
80.69,70752.70,37.60
76.56,68043.47,37.60
73.38,64113.32,37.20
66.04,59987.86,36.50
67.64,56378.62,35.10
69.03,53616.67,33.30
63.03,51497.32,31.40
52.84,49936.23,30.30
50.05,49321.56,29.60
50.81,49838.37,29.10
52.32,50819.64,28.70
53.97,51274.79,28.40
65.21,53834.55,28.00
52.34,57645.73,27.70
63.69,61887.64,27.40
74.91,65955.80,27.00
81.48,69024.86,26.70
99.33,71379.02,27.70
91.58,72836.03,29.40
93.59,73997.96,30.80
91.57,74183.12,32.20
78.49,73418.46,33.60
74.14,71629.76,34.60
68.72,69293.04,35.00
70.99,67025.46,34.80
75.19,64757.38,34.10
68.25,61348.79,33.10
52.77,57691.38,32.00
54.42,54371.58,30.80
54.38,51568.59,29.30
51.82,49416.16,27.80
48.03,47930.48,26.90
45.07,46912.32,26.40
46.92,46605.75,26.10
47.88,46544.43,25.90
49.01,46860.70,25.70
54.78,49151.31,25.60
44.67,52395.51,25.40
48.14,55900.90,25.40
61.68,59411.36,25.30
68.46,62879.04,25.20
72.88,66031.53,26.20
75.29,68334.20,27.80
79.02,69344.03,29.50
80.66,69747.44,31.00
78.16,69576.82,32.20
75.33,68313.57,33.20
72.52,66009.88,33.70
70.80,63952.73,33.90
67.19,62072.82,33.70
62.79,59078.30,33.30
55.21,55976.39,32.60
58.24,52843.80,31.50
58.57,50340.10,30.20
48.36,48399.19,28.90
45.56,46879.60,28.20
44.51,45903.42,27.80
44.98,45334.46,27.50
45.28,44997.66,27.30
45.69,45109.79,27.10
49.01,48251.41,26.90
39.84,52795.62,26.70
43.58,57110.52,26.50
53.42,61359.70,26.30
68.53,64956.05,26.10
74.70,68068.92,27.30
78.50,70420.20,29.00
79.88,72073.01,31.00
80.14,73224.04,32.70
82.83,73373.11,34.20
77.99,72122.31,35.30
75.55,69606.23,35.90
230.19,67131.66,35.80
128.99,64968.37,35.10
80.14,61327.15,33.90
73.78,57266.19,32.80
70.08,53912.82,31.60
58.35,51425.32,30.30
48.94,49596.00,28.90
47.29,48355.20,28.20
49.15,47994.64,27.60
52.54,48550.90,27.20
61.95,49791.93,26.90
68.64,50369.64,26.60
68.07,53039.19,26.30
50.28,56930.22,26.10
68.44,61096.78,25.90
77.05,65411.00,25.80
82.49,69362.97,25.80
90.80,72799.51,26.70
144.85,74869.48,28.90
233.17,76215.68,30.90
99.62,76674.68,32.90
138.32,76114.62,34.50
117.95,74378.24,35.80
234.29,71490.74,36.50
409.62,68849.46,36.70
141.75,66502.26,36.30
93.04,62686.42,35.50
80.22,58462.66,34.30
74.15,54751.58,32.90
64.55,52018.60,31.20
55.76,50095.38,29.60
52.40,48868.49,28.90
48.50,48317.21,28.40
55.57,48943.38,27.90
67.59,50073.07,27.60
72.23,50632.39,27.30
74.08,53167.97,27.00
69.90,57049.32,26.80
75.22,61416.48,26.60
82.98,65613.01,26.50
106.43,69459.87,26.60
496.56,72415.44,27.60
553.34,73872.84,29.30
385.74,73766.44,30.70
81.47,72900.84,32.20
75.51,71255.64,33.50
72.88,69284.65,34.50
69.29,67074.97,35.10
75.84,65394.61,35.40
76.14,63320.37,35.40
83.11,59773.41,35.00
75.61,55811.68,34.10
71.39,52379.22,33.00
65.60,49829.16,31.50
57.98,48019.54,29.90
52.69,46868.61,29.20
52.97,46623.47,28.70
56.00,47468.26,28.30
67.90,48872.41,27.90
70.12,49548.15,27.60
72.05,52197.15,27.30
69.79,56000.88,27.00
74.65,60480.05,26.80
78.74,65055.15,26.60
79.49,69131.00,26.50
95.38,72452.22,27.40
88.84,74409.62,28.80
83.06,75123.19,30.30
94.17,74175.90,31.70
79.19,71600.94,33.30
75.04,67993.21,34.60
66.53,63320.99,35.70
71.06,61144.91,36.40
72.91,59100.96,36.50
76.90,55708.16,36.00
73.57,52139.47,35.20
69.49,49070.69,33.80
68.35,46756.25,31.30
65.59,45266.08,29.10
66.15,44324.93,27.90
66.20,44131.07,27.00
69.48,45192.17,26.40
73.43,46953.34,25.90
75.09,47758.13,25.70
72.75,49859.17,25.50
69.63,53287.50,25.50
77.15,57596.23,25.40
76.19,62121.15,25.10
81.11,66181.38,24.90
148.41,69743.08,25.30
171.59,71985.59,26.60
183.40,73645.95,28.40
301.86,74208.91,30.30
193.13,73408.77,32.20
101.37,71269.63,33.50
132.79,68521.43,34.20
99.90,66112.10,34.30
85.52,63546.73,34.10
96.09,59756.52,33.70
77.11,55895.06,33.00
73.97,52522.00,31.90
71.72,49868.17,29.90
68.37,47910.27,28.20
69.65,46809.59,27.40
71.98,46426.87,27.00
74.41,47137.15,26.70
79.53,48499.12,26.50
80.15,49108.64,26.40
78.52,51529.14,26.30
76.78,55210.53,26.40
83.94,59595.24,26.20
83.83,63883.60,25.60
106.68,67413.17,25.30
146.13,69652.01,26.00
138.56,71621.41,27.60
131.46,72575.64,29.80
87.52,72620.29,31.80
85.19,71628.27,33.30
87.42,69468.71,34.40
87.26,67137.23,35.10
292.20,64558.01,35.20
128.95,62640.60,35.00
91.74,59538.65,34.40
84.68,56110.92,33.40
76.69,52851.82,32.10
76.33,50374.14,30.20
74.42,48384.63,28.50
72.63,46946.27,27.80
69.56,46087.61,27.30
72.03,45969.62,26.90
70.36,45976.81,26.70
71.32,46327.77,26.50
73.68,49307.16,26.40
75.10,53580.05,26.10
81.87,58010.62,25.80
108.67,61867.04,25.60
105.15,64978.38,25.50
90.84,67650.72,26.10
109.39,69389.98,27.70
228.88,70196.82,29.80
174.58,70584.30,31.50
115.79,70328.47,32.80
121.97,68986.59,33.70
172.41,66502.19,34.20
132.77,64298.17,34.20
109.40,62171.60,33.60
80.88,58880.49,32.90
78.44,55442.22,32.00
76.81,52261.17,30.90
65.21,49641.33,29.40
55.99,47579.24,28.10
51.45,46002.89,27.40
49.06,44719.41,27.00
45.85,44172.34,26.80
46.46,43881.51,26.60
47.88,44051.64,26.40
50.08,46687.66,26.30
50.87,50454.17,26.20
59.76,54594.53,26.10
76.34,58447.80,26.00
78.90,61449.66,25.90
80.87,63937.21,26.40
83.84,66201.75,27.50
86.61,67813.76,28.90
98.66,68761.01,30.30
98.67,68934.98,31.50
115.67,67958.48,32.20
96.55,65946.62,32.70
103.38,64276.28,33.10
79.78,62119.84,33.10
71.17,58469.94,32.90
54.37,54760.34,32.40
54.54,51531.48,31.40
48.29,49068.46,29.70
50.00,47379.28,27.80
50.80,46334.14,27.30
51.77,46259.05,26.80
55.55,47130.36,26.50
59.90,48580.11,26.20
61.63,49320.65,25.90
68.21,51450.22,25.80
53.71,54790.65,25.60
62.25,58709.95,25.50
69.90,62745.28,25.40
76.75,66384.14,25.30
74.58,69706.40,26.40
79.56,72279.43,28.30
87.19,73723.63,30.50
81.31,74240.25,32.40
81.00,73671.05,33.90
75.76,71921.56,35.20
78.07,69158.64,36.10
86.19,66863.15,36.60
85.43,64070.81,36.50
75.22,59868.58,35.90
66.05,55650.96,34.80
57.39,52154.42,33.30
53.68,49659.66,31.00
50.84,47805.56,28.80
53.54,46905.60,28.00
53.45,46554.37,27.30
59.80,47456.08,26.80
61.53,49050.90,26.50
64.31,49741.49,26.30
76.02,51949.07,26.10
75.14,55519.46,26.00
80.48,59408.98,25.80
88.71,63677.83,25.60
80.84,67605.76,25.70
87.72,71175.75,26.70
92.52,73606.29,29.00
112.26,74997.71,31.10
175.92,75464.13,33.10
161.73,75419.53,34.80
115.00,73949.13,36.10
140.64,71118.14,37.10
119.86,68703.62,37.60
98.92,65789.96,37.70
83.51,61609.01,37.20
80.04,57231.80,36.30
75.86,53661.85,34.70
67.60,50957.77,32.10
55.57,49031.18,30.00
51.68,47796.70,28.90
52.56,47426.70,28.10
51.89,48381.95,27.60
54.19,50119.47,27.10
58.45,50527.79,26.70
63.06,52746.37,26.40
72.34,56474.76,26.10
76.88,60897.12,25.80
86.91,65376.70,25.60
106.19,69409.68,25.40
226.35,72965.16,26.50
138.81,75711.98,28.40
472.63,76844.21,30.50
467.14,77683.98,32.60
122.18,77537.17,34.70
