LMP,Load,temperature
18.98,37524.14,16.70
18.87,37661.26,18.40
22.02,37410.46,19.80
21.67,37215.51,21.00
27.02,38139.46,21.80
18.92,37435.02,22.20
16.60,35876.05,22.10
17.44,34048.77,21.50
16.40,32615.36,19.70
14.92,31818.99,15.30
14.20,31490.78,13.40
14.45,31427.71,12.60
15.72,31999.09,11.70
14.99,33433.68,10.80
17.30,35716.41,10.10
19.22,37353.33,9.50
19.19,38046.06,8.90
19.70,38220.45,8.40
16.16,38039.22,8.20
14.47,37537.66,8.00
14.33,37034.81,7.50
13.47,36818.52,8.10
13.48,36709.43,10.90
13.41,36831.35,13.90
13.93,37051.41,16.20
14.26,37206.79,18.00
13.67,36870.31,19.30
14.31,36697.32,20.20
19.37,37380.54,20.70
17.95,36816.03,20.70
16.13,35662.52,20.20
15.81,34049.53,19.20
14.99,32507.36,17.30
15.03,31442.37,14.10
6.20,30807.29,12.60
1.05,30552.23,11.60
0.91,30521.03,10.80
10.27,30944.24,10.40
12.93,31982.30,10.20
18.08,32952.89,10.00
21.49,34266.99,10.20
21.18,35566.39,10.60
15.57,36374.73,10.90
17.27,36517.34,11.00
17.58,36261.50,11.10
16.13,35821.66,11.50
13.24,35662.09,13.00
13.31,35604.57,14.90
15.37,35618.44,16.20
16.67,35576.17,16.10
17.82,35450.83,16.40
19.14,35696.61,17.30
48.82,36541.66,18.20
28.86,36070.59,18.60
18.35,35024.36,18.70
19.52,33507.60,18.50
18.74,31927.15,17.80
18.43,30799.88,14.90
17.91,30019.09,13.30
18.08,29586.60,12.80
21.14,29425.60,12.30
22.14,29683.55,11.80
177.25,30443.66,11.50
42.50,31357.22,11.20
44.73,32499.50,10.90
70.25,34004.22,10.80
43.99,34847.20,10.80
27.29,35303.17,10.70
25.61,35599.21,10.70
55.37,35674.50,11.60
22.66,35663.97,14.60
20.82,35768.50,18.20
18.99,36041.19,21.20
17.73,36320.95,22.80
16.96,36469.15,24.00
16.76,36782.80,24.90
21.52,38157.47,25.40
22.18,37727.28,25.20
19.33,36010.86,24.70
18.85,33678.43,23.50
16.70,31833.47,21.80
15.89,30667.78,19.30
15.68,30018.61,17.90
15.08,29897.98,17.30
15.94,30427.84,16.90
16.51,31900.65,16.60
16.17,34610.64,16.30
18.58,36092.60,16.00
18.45,37047.66,15.60
16.73,38263.38,15.30
15.19,39191.83,15.00
15.70,39993.66,14.70
21.46,40619.36,14.40
119.58,41196.35,15.40
20.16,42033.16,19.00
20.83,42793.38,21.60
18.61,43763.28,23.50
17.35,43883.57,24.80
16.90,43338.76,25.60
15.87,42734.97,26.10
18.92,43378.02,26.10
18.94,42167.64,25.80
18.04,39561.58,25.30
18.45,36788.96,24.40
15.49,34519.42,23.00
12.94,33111.35,21.00
7.86,32302.82,19.60
0.82,31901.98,18.90
3.06,32265.57,18.40
14.42,33748.64,18.10
18.90,36451.38,18.00
22.81,37962.27,18.30
20.40,38696.77,18.50
17.03,39869.76,18.70
17.87,41053.81,18.60
18.31,42422.07,18.50
21.34,43634.62,18.50
22.99,45014.60,18.90
20.59,46189.73,21.10
22.35,47209.65,23.40
31.14,47956.95,25.20
25.91,48025.39,26.70
21.20,47263.32,27.70
21.04,46453.40,28.10
22.40,46659.64,28.00
19.90,45273.72,27.30
25.75,42585.19,26.40
21.60,39575.53,25.50
16.01,37123.49,24.20
15.59,35518.06,22.50
14.96,34583.95,21.10
12.76,34080.76,20.50
14.28,34285.65,20.20
8.84,35566.54,20.10
16.52,38068.18,20.20
19.34,39458.49,20.30
18.66,40055.16,20.30
16.42,41041.27,20.40
16.61,41779.20,20.60
20.46,42546.06,20.60
19.72,43685.73,20.40
20.81,44963.93,20.60
20.16,45843.19,22.00
21.12,46859.40,23.70
22.35,47620.17,25.50
22.53,47571.31,26.90
22.79,46715.57,27.70
56.19,45172.72,27.70
1400.17,44634.66,27.50
51.82,43051.29,27.20
26.06,39966.49,26.90
23.27,36590.99,26.20
20.35,34032.21,25.00
19.59,32385.85,23.00
18.18,31361.82,22.00
18.43,30897.34,21.30
18.95,31230.40,20.70
18.31,32710.98,20.00
22.87,35404.07,19.60
20.68,36837.72,19.10
19.09,37581.18,18.80
30.56,38732.03,18.50
18.58,40018.28,17.80
21.64,41710.84,16.90
21.86,43437.21,16.10
41.75,45560.38,16.60
26.73,47524.06,20.00
31.05,49311.17,22.50
45.09,50786.54,26.10
50.97,51162.86,28.50
68.60,50306.79,29.90
70.37,48921.73,30.80
49.29,48340.26,31.20
25.31,46396.81,31.20
20.51,43350.36,30.70
17.19,40143.98,29.60
18.47,37587.21,27.60
15.56,35906.52,24.30
14.33,34827.80,22.40
12.60,34243.34,21.20
9.39,34358.80,20.40
17.26,35612.70,20.10
15.45,38041.82,20.20
15.30,39602.25,20.00
13.19,40841.70,20.00
20.64,42114.67,20.20
17.66,43689.71,20.00
21.43,45094.86,19.90
21.29,46723.14,19.90
22.37,48635.19,20.70
22.62,50281.99,22.60
23.07,51823.06,24.30
81.35,52800.13,25.40
74.19,52679.69,26.40
48.54,51504.79,27.70
29.39,49812.88,29.00
30.14,48855.28,29.60
23.83,47050.87,29.30
21.79,44353.86,28.60
29.87,41037.33,27.50
21.96,38333.86,26.20
19.59,36189.10,24.30
22.21,34676.92,22.90
16.43,33647.80,22.20
20.67,32946.12,21.70
21.16,32854.74,21.30
20.18,33596.12,20.90
19.88,34250.46,20.60
21.71,35447.19,20.20
19.58,36720.43,20.30
18.16,37776.32,20.60
19.10,38654.50,20.50
19.80,39536.40,20.20
19.78,40430.01,20.00
23.71,41375.27,20.40
26.32,42351.93,21.20
27.08,43198.78,22.80
28.67,43654.59,24.90
32.28,42935.55,27.00
50.94,41392.99,28.50
665.75,40782.41,29.40
29.02,39378.25,29.60
22.97,37493.59,29.30
21.10,35480.83,28.40
18.41,33653.37,26.40
16.12,32428.28,21.60
13.78,31489.53,19.20
9.84,31028.82,18.20
6.52,30772.51,17.30
5.85,30999.43,16.50
14.83,31649.43,15.60
14.94,32319.04,14.80
16.31,33744.70,14.00
18.09,35002.47,13.30
16.12,36237.64,12.70
15.57,37296.74,12.10
17.23,38629.27,11.60
20.99,40102.78,12.60
19.78,42026.39,15.50
22.52,44274.25,19.50
25.25,46155.47,23.20
27.70,47454.56,26.20
74.79,47044.32,28.60
1799.87,45296.39,30.00
2001.00,44873.40,30.70
28.16,43529.26,30.90
24.37,40824.40,30.50
22.56,37673.69,29.50
18.83,35145.71,26.90
17.17,33378.68,22.20
15.37,32476.58,20.00
13.94,32128.80,18.70
13.38,32511.37,17.50
18.04,33862.79,16.70
21.78,36294.29,16.20
24.54,37636.68,15.70
23.82,38784.50,15.40
19.81,40126.24,15.20
209.17,41439.32,15.00
21.54,43049.20,14.90
24.38,44818.57,14.90
33.28,46882.32,16.60
43.67,48988.51,20.50
74.89,50803.88,23.80
122.58,52065.70,26.70
131.46,52485.66,28.60
31.42,51488.50,29.70
25.03,49728.08,30.40
26.27,49167.38,30.70
33.13,47237.25,30.40
20.27,44148.13,29.30
20.82,40717.90,27.60
19.04,37960.94,25.70
17.48,36195.24,23.90
17.22,35015.46,22.40
14.58,34431.66,21.60
17.82,34636.58,21.20
22.94,35888.54,21.10
22.32,38416.02,20.90
23.96,39649.12,20.70
24.06,40116.87,20.50
25.74,40934.31,20.40
24.98,41901.94,20.30
39.06,42757.66,20.20
26.48,43873.83,20.20
59.82,45319.20,21.00
337.29,46663.69,22.70
679.97,47926.11,24.60
1952.61,48906.10,26.40
1422.39,48964.44,28.20
567.95,48099.49,29.50
1157.86,47350.84,30.10
1674.12,47293.58,30.40
113.61,45880.68,30.30
364.88,43114.24,29.70
54.07,39871.73,28.60
96.33,37426.10,27.00
22.71,35640.41,24.90
49.74,34592.43,23.50
17.57,33986.21,22.90
33.14,34216.65,22.60
161.57,35463.79,22.40
393.76,38032.74,22.30
28.06,39519.79,22.30
612.59,40129.63,22.20
77.31,41015.23,22.10
224.58,41898.18,22.00
472.19,42812.20,21.80
585.49,43696.07,21.70
763.26,44808.11,22.00
41.83,45895.48,23.40
472.49,46580.76,25.40
75.81,46883.20,27.50
1016.85,46382.03,28.90
29.55,45665.70,30.00
28.42,45065.66,30.40
28.43,45181.11,29.90
76.68,43811.84,29.10
31.28,41257.78,28.40
20.34,38458.61,27.30
23.47,36132.74,25.70
22.70,34591.20,24.10
25.00,33620.27,23.10
23.78,33067.48,22.70
21.63,33319.94,22.40
24.71,34675.03,21.90
339.88,37158.22,21.50
45.44,38509.50,21.10
30.37,39036.61,20.70
42.94,39380.44,20.10
26.28,40004.92,19.50
30.85,40251.00,18.70
26.29,40344.87,18.00
29.24,40599.26,17.50
27.98,40859.77,17.90
26.03,40959.71,19.30
25.09,40998.72,20.70
25.01,41076.82,22.60
26.91,41068.85,24.50
28.15,40941.88,26.00
28.29,41177.65,26.70
27.80,40193.95,26.50
28.18,38088.83,25.80
27.01,35829.01,24.50
27.52,34011.07,23.10
476.57,32657.30,21.60
48.35,32194.48,20.80
48.27,31968.69,20.30
49.95,32426.63,20.00
50.05,33818.13,19.80
23.87,36319.12,19.60
49.98,37889.12,19.40
30.72,38783.29,19.30
69.18,39733.35,19.20
44.50,40429.88,18.90
28.03,40924.29,18.60
23.50,41238.87,18.40
22.37,41662.69,18.50
20.73,41916.81,19.30
18.94,41956.52,20.80
19.31,42001.19,22.60
19.06,41875.65,24.40
18.64,41424.52,25.80
17.96,41096.81,26.60
18.11,41263.83,26.90
18.12,40251.11,26.60
17.12,38525.45,26.30
15.00,36561.42,25.70
13.76,34789.83,24.60
-0.29,33461.64,23.30
-1.07,32515.85,22.30
3.05,32047.01,21.50
14.45,31806.31,20.30
16.04,32287.39,18.70
16.14,33330.11,17.30
15.94,34498.56,16.40
17.25,36025.07,16.10
16.61,37489.66,15.90
14.80,38158.66,15.80
17.87,37926.52,15.60
17.32,37374.57,15.30
19.07,36645.95,15.10
18.08,36202.10,15.30
17.90,35896.21,15.90
18.33,35794.68,16.90
19.57,35971.41,18.30
20.87,35923.19,18.70
24.45,36465.63,18.40
67.54,37308.85,17.80
65.66,36809.43,17.40
30.04,35844.93,17.60
24.08,34389.33,17.70
20.35,33204.34,17.30
20.54,32242.71,16.50
25.86,31681.18,15.70
22.96,31448.49,15.40
22.22,31580.39,14.90
21.53,32045.90,14.20
24.89,32862.91,13.70
23.78,33635.01,13.10
24.40,34728.48,12.40
25.79,35348.34,11.90
18.97,35574.93,11.50
16.82,35534.69,11.10
16.44,35305.20,10.70
15.61,34982.10,11.00
17.42,34734.13,13.00
18.37,34760.28,15.60
18.78,35000.35,17.80
19.26,35532.75,19.40
20.00,35795.44,20.70
27.43,36238.54,21.60
351.48,37383.34,22.20
42.27,37098.44,22.30
27.99,35211.18,22.10
23.90,33003.63,21.50
20.00,31495.32,20.30
19.19,30658.19,17.80
18.64,30365.22,15.40
18.63,30585.13,14.50
18.96,31345.96,13.80
19.07,33369.33,13.30
21.24,36600.19,12.80
24.47,38104.17,12.40
24.14,38331.69,11.80
29.90,38141.05,11.30
22.41,38081.64,10.90
19.06,38144.14,10.70
21.65,38310.95,10.40
23.90,38528.71,11.70
20.44,38709.21,14.30
23.29,39114.68,18.30
26.43,39635.58,20.60
25.58,39653.37,22.00
24.15,39498.53,23.30
26.78,39319.44,24.40
31.22,39913.10,25.10
18.81,39092.16,25.20
16.11,36902.28,24.70
15.10,34407.76,23.70
12.67,32567.14,22.30
13.25,31494.14,19.90
12.45,30885.58,18.10
12.69,30758.50,17.30
13.73,31345.46,16.50
15.61,33055.43,15.80
18.72,36000.13,15.40
19.12,37401.85,15.00
18.54,37908.34,14.60
18.48,38404.28,14.10
18.74,38922.42,13.50
19.67,39441.23,12.90
72.92,40001.27,12.30
25.92,40661.75,13.30
20.10,41401.27,15.90
22.97,42161.86,20.00
21.89,42773.79,22.90
22.25,43054.75,24.80
20.22,42469.89,26.40
19.67,41570.70,27.60
29.47,41939.05,28.30
29.80,40826.69,28.70
20.89,38469.32,28.60
19.70,35866.62,27.90
19.36,33998.97,26.40
20.23,33012.80,22.80
19.68,32577.46,20.30
19.66,32653.69,18.80
21.06,33506.96,17.20
21.26,35619.41,15.90
29.85,38978.61,14.60
29.23,40654.80,13.20
25.02,40764.81,11.90
23.48,40617.45,10.90
20.33,40355.96,10.00
19.22,39789.15,9.10
18.89,39163.64,8.40
18.80,38706.22,8.30
18.51,38400.79,9.50
18.88,38296.20,11.70
19.24,38566.92,14.00
18.82,38847.11,16.40
18.26,38925.86,18.70
19.57,38835.85,20.60
47.00,39770.05,22.00
469.51,38846.38,22.90
26.83,36803.58,23.10
25.18,34503.10,22.70
20.14,32931.37,21.40
20.01,32101.74,18.00
19.33,31630.81,15.30
18.85,31704.34,14.20
19.57,32328.87,13.20
20.25,34109.49,12.40
25.28,37068.50,11.80
30.31,38503.46,11.10
26.38,38965.44,10.70
20.89,39358.23,10.30
19.61,39728.18,10.00
18.53,39654.47,9.80
18.19,39403.20,9.70
17.66,39329.61,10.90
18.88,39231.89,13.70
18.67,39049.18,17.70
19.41,39102.06,20.30
19.74,39180.73,22.20
25.32,39073.77,23.80
19.90,39388.55,24.90
33.58,39783.35,25.30
26.34,38930.64,25.00
18.89,37143.02,24.00
17.28,34975.49,22.60
16.36,33315.77,21.00
14.34,32300.37,19.60
14.38,31819.92,18.70
13.79,31724.82,18.40
15.22,32192.29,18.50
15.27,33660.05,18.70
21.93,36234.19,18.90
19.00,37803.92,19.10
24.46,38783.05,19.40
21.98,39836.49,19.40
22.56,40740.83,19.50
22.37,41422.83,19.60
19.02,41849.82,19.50
21.14,42298.21,20.00
20.05,42328.88,20.90
19.90,42389.64,22.00
32.57,42659.81,23.20
19.05,42824.97,24.40
18.62,42598.09,25.00
32.02,42018.44,25.00
33.23,42016.99,24.50
21.86,41200.23,24.10
17.95,39657.37,24.30
18.95,37441.97,24.50
19.82,35238.64,24.20
18.97,33543.00,23.50
18.52,32534.12,22.90
16.30,32097.36,22.70
14.90,32204.05,22.60
13.97,32672.19,22.40
14.72,33487.35,22.10
16.32,34307.43,22.00
16.92,36111.12,21.80
15.93,38097.65,21.50
18.47,39485.21,21.20
27.67,40650.99,20.90
26.82,41724.14,20.20
24.44,42748.42,20.60
24.58,43742.60,21.60
45.51,44639.01,23.00
29.46,45038.48,25.60
29.64,45115.83,27.80
30.12,44381.32,29.30
30.06,42840.59,30.10
39.57,42125.01,30.40
23.47,40735.11,30.20
17.94,38812.41,29.60
16.81,36598.72,28.70
15.06,34524.90,27.20
1.92,33018.48,24.20
1.31,31991.81,21.40
10.32,31319.32,20.50
9.64,31043.81,19.60
10.73,31147.89,18.90
11.02,31566.75,18.30
0.74,32097.87,17.70
2.98,33918.74,17.20
15.15,35688.36,16.80
15.35,37271.80,16.40
16.95,38800.26,15.90
18.14,40357.61,15.60
18.61,41985.59,16.80
19.77,43750.94,19.30
23.51,45495.29,22.10
27.45,46981.39,24.40
19.35,47978.85,26.10
20.20,47795.69,27.50
20.04,46452.61,28.50
19.28,45947.36,29.10
20.53,44566.87,29.20
18.57,41770.35,28.90
16.34,38474.35,28.00
16.56,35812.06,26.20
14.78,34194.19,23.00
3.39,33179.78,20.40
-1.58,32779.67,19.00
12.23,33004.18,18.00
16.26,34407.34,17.40
19.69,36863.30,16.90
18.45,38165.97,16.50
19.02,39310.65,16.70
20.22,40781.82,17.10
22.07,42239.36,17.30
21.27,43905.29,17.20
19.29,45569.83,17.00
23.13,47313.84,18.10
25.37,48641.13,20.90
24.15,49743.78,23.30
29.92,50729.10,25.00
26.76,50755.55,26.70
23.51,49583.25,28.20
23.95,48217.62,29.20
24.70,48021.07,29.50
28.81,46593.02,29.20
20.29,43735.52,28.40
22.06,40659.84,27.30
47.34,38223.73,25.50
28.20,36640.12,23.20
22.31,35578.37,21.30
19.51,35140.02,21.00
16.45,35398.49,20.90
16.96,36782.57,21.00
19.46,39294.82,21.10
28.86,40635.50,21.30
30.16,41409.76,21.50
27.67,42618.45,21.50
23.94,44072.64,21.00
30.39,45171.32,20.70
29.81,45916.74,20.40
32.30,46395.50,21.70
49.69,46718.76,23.60
23.67,47109.71,25.40
27.36,47356.91,26.70
23.59,47271.01,27.90
23.66,46984.20,29.10
24.82,46683.65,29.70
55.27,47088.68,29.40
54.12,46372.68,28.60
24.65,44021.49,27.70
29.07,41262.93,26.90
25.69,38782.64,25.90
29.97,37193.69,24.70
28.66,36363.50,23.90
29.83,35942.26,23.50
28.33,36176.47,23.50
23.15,37471.49,23.50
24.93,39931.26,23.50
25.97,41174.30,23.50
26.28,42490.12,23.50
27.55,44298.02,23.30
64.68,46360.37,23.10
29.75,48053.77,22.90
30.10,49399.90,22.70
42.17,50685.94,23.40
37.84,51523.62,25.10
37.54,52001.40,27.10
34.98,52259.41,28.90
28.04,52002.62,30.30
30.07,51074.04,31.20
28.21,50384.44,31.70
27.17,50065.11,31.70
27.30,48393.24,31.30
30.96,45535.03,30.60
30.49,42572.45,29.50
29.83,40115.62,28.00
33.17,38171.80,26.30
31.48,36802.58,25.00
23.95,36026.78,24.40
19.49,35956.67,24.10
20.19,37204.08,23.90
26.94,39527.10,23.60
28.46,40776.28,23.40
91.17,41776.44,23.10
38.90,43191.97,22.90
97.63,44567.29,22.60
410.85,45375.97,22.30
124.47,45935.71,21.90
2722.15,46396.46,22.60
3298.83,46858.30,24.50
3306.60,46849.50,26.70
46.70,46759.99,28.80
33.51,46346.82,30.20
34.76,45550.65,30.50
43.26,44908.63,29.90
35.85,44929.86,29.10
58.94,43961.07,28.40
35.48,41724.93,27.70
34.47,39123.34,26.90
34.72,36882.42,26.00
30.06,35457.04,24.90
27.99,34534.21,24.10
23.26,34088.31,23.80
19.09,34234.49,23.50
20.59,35312.78,23.30
40.01,37625.55,23.20
83.73,39053.94,23.10
29.74,39662.13,23.00
193.10,40430.03,23.00
27.30,41068.83,22.90
26.68,41446.45,23.00
24.96,41465.11,23.00
25.05,41545.47,23.10
24.72,41372.40,23.40
26.58,41137.63,23.70
27.33,40993.13,24.00
27.26,40669.97,23.70
28.85,40129.36,23.30
30.74,39899.65,23.10
34.19,40328.24,22.80
33.49,39731.18,22.40
29.12,38289.14,22.30
31.87,36512.65,22.30
26.46,34695.60,22.00
21.56,33312.26,21.30
20.02,32428.08,20.80
20.09,31845.44,20.60
20.31,31614.75,20.50
20.44,31868.99,20.30
20.38,32788.38,20.20
21.37,33680.26,20.40
21.60,35108.51,20.50
21.71,36718.86,20.40
25.16,38083.22,20.30
21.41,39032.39,20.20
22.52,39755.22,20.30
23.42,40310.50,20.60
21.19,40430.86,21.10
22.03,40223.14,21.90
22.43,40157.77,23.00
23.04,40323.20,24.10
21.46,40081.44,24.80
25.42,40035.77,24.90
28.84,40286.78,24.90
26.30,39660.64,24.80
20.63,38399.32,24.80
19.21,36650.92,25.00
18.97,34832.94,24.70
19.30,33416.27,23.50
19.18,32410.94,22.30
18.22,31918.50,21.80
16.95,31675.05,21.50
15.06,31804.97,21.40
13.37,32162.17,21.40
-0.05,32605.55,21.40
14.59,34659.83,21.50
15.69,37008.03,21.40
18.42,39235.71,21.00
19.31,41288.20,20.70
19.57,43339.78,20.40
25.27,45278.53,21.10
26.46,47283.16,22.30
25.78,49173.80,23.70
30.20,50840.91,25.40
32.98,51725.31,27.00
24.61,51646.98,28.00
21.93,49987.79,28.80
21.22,48917.59,29.10
18.15,47722.66,29.10
17.78,44940.44,28.80
17.27,41786.97,28.00
15.95,39343.54,26.60
3.66,37714.83,24.80
0.38,36729.30,23.30
-0.75,36135.65,22.60
-1.85,36375.29,22.20
13.27,37702.13,22.20
15.15,40125.66,22.30
18.07,41244.46,22.50
18.12,42677.02,22.60
17.93,44953.88,22.60
19.23,47638.27,22.50
20.94,50620.42,22.50
21.16,53506.83,22.50
25.33,56405.43,23.20
28.25,58611.71,24.60
37.29,60294.35,26.20
67.11,61215.93,28.00
41.05,60634.12,29.30
28.09,58796.66,30.10
27.23,55923.64,30.70
25.25,53782.64,30.90
23.03,51305.68,30.70
18.54,47874.68,30.20
18.38,44279.44,29.30
17.49,41252.95,27.90
14.45,39283.19,26.10
13.16,37900.70,24.40
11.91,36950.24,24.00
8.37,36770.78,23.90
17.11,37840.38,23.80
17.01,39911.73,23.70
18.99,40829.48,23.50
19.42,41839.69,23.40
22.34,42909.66,23.20
21.53,44183.92,22.80
21.56,45580.04,22.50
21.86,46541.82,22.40
21.15,47616.37,23.90
23.39,48777.02,25.40
24.50,49779.32,26.70
26.44,50121.05,27.50
27.80,49658.89,28.40
28.96,48498.48,29.10
34.37,46812.71,29.40
658.94,45956.75,29.60
48.21,44674.58,29.30
31.23,41591.80,28.70
29.81,38194.37,27.70
27.69,35609.54,26.50
29.35,33859.71,24.70
23.48,32727.90,22.90
20.15,32060.43,21.90
20.44,32035.51,21.00
22.50,33258.75,20.30
20.99,35484.44,19.60
21.50,36580.21,18.90
19.47,37474.01,18.20
18.94,38505.54,17.50
18.92,39698.64,16.70
19.87,40897.94,15.90
21.95,42203.63,15.20
22.58,43749.55,15.70
25.19,45376.48,17.40
28.41,47029.48,19.60
32.30,48457.73,21.80
29.02,49097.18,23.80
27.79,48417.96,25.50
27.24,46590.00,26.90
28.25,45517.51,27.80
27.51,44025.29,28.20
19.95,41136.91,28.10
15.94,37998.22,27.60
12.35,35379.47,26.60
0.73,33530.82,23.80
11.49,32273.58,21.00
14.53,31568.75,20.10
16.53,31700.30,19.40
15.98,33016.32,18.80
17.53,35308.94,18.20
18.83,36602.51,17.60
19.47,37991.97,17.20
19.42,39453.29,16.70
22.00,41076.81,16.30
21.12,42688.53,16.00
20.16,44531.18,15.70
36.50,46590.73,17.50
27.88,48734.14,19.80
31.54,50638.47,22.10
43.89,52212.92,24.10
377.38,52589.38,25.80
33.88,51832.47,27.30
29.19,49874.91,28.50
30.27,48320.39,29.30
27.16,46444.16,29.60
20.09,43224.20,29.50
18.88,39583.34,28.90
17.03,36622.58,27.80
15.64,34696.35,24.70
24.83,33294.58,21.90
15.33,32548.66,21.00
15.73,32704.81,20.20
15.94,33834.38,19.50
20.94,35954.96,19.00
18.45,37390.49,18.70
24.40,39181.59,18.30
21.79,41168.02,17.90
20.59,43288.50,17.50
24.81,45331.23,16.90
26.53,47277.71,16.30
20.01,49587.97,18.20
25.08,51489.97,20.70
34.33,53041.17,24.20
30.49,53986.62,26.60
28.69,53546.86,28.10
24.41,52069.10,29.20
19.49,49722.95,29.90
19.17,48046.87,30.20
19.38,46209.15,30.10
19.64,43729.30,29.60
19.33,40940.79,28.50
18.22,38289.17,26.70
15.02,36294.90,23.60
5.56,34996.64,20.70
13.68,34107.88,19.80
8.14,33723.00,19.20
-1.20,33949.94,18.80
2.24,34671.82,18.60
9.17,35716.36,18.50
15.12,38091.11,18.30
15.73,40690.45,18.30
15.72,43315.56,18.20
20.94,45824.62,18.20
18.18,48128.05,18.40
19.23,50151.39,21.10
24.09,51997.29,23.80
28.21,53350.04,25.80
35.13,54239.74,27.30
28.09,54302.37,28.90
26.66,53507.78,29.80
23.48,51718.00,30.20
20.37,50819.43,30.00
35.85,49630.59,29.60
26.54,47509.64,29.10
27.21,45004.54,28.20
19.54,42750.33,27.00
19.30,40843.78,25.60
18.67,39412.81,24.30
17.89,38419.57,23.70
18.95,37764.26,23.50
17.66,37648.43,23.40
18.90,37673.91,23.40
15.75,38304.08,23.40
14.04,40564.24,23.50
14.56,43002.38,23.60
16.40,45395.59,23.70
17.94,47354.89,23.60
19.56,49242.83,23.50
19.25,50919.99,24.10
25.13,52216.19,25.60
27.73,53250.67,27.40
28.66,53847.29,28.90
29.27,53929.53,30.20
28.23,53052.04,31.10
27.62,51504.06,31.60
39.17,50652.81,31.60
26.18,49469.81,31.30
19.97,46853.22,30.80
18.99,43627.74,29.90
17.87,40701.75,28.70
16.31,38737.87,27.20
15.90,37431.26,25.50
17.92,36775.13,24.70
19.43,36868.07,24.20
19.47,38037.76,23.90
41.41,40074.13,23.50
30.94,41253.88,23.40
28.19,42677.39,23.40
25.06,44300.13,23.30
40.10,46132.32,23.30
26.05,47913.13,22.90
34.02,49371.92,22.60
26.61,50474.03,24.40
344.25,51073.01,26.20
35.25,51498.09,28.20
38.85,51720.86,29.80
27.16,51196.74,31.10
26.30,50085.92,32.10
23.76,48469.76,32.00
26.71,47953.10,31.60
229.33,46338.61,31.10
24.98,43487.37,30.50
21.78,40427.17,29.70
20.47,37983.03,28.40
21.89,36356.16,26.60
21.16,35392.99,25.10
20.80,34972.46,24.60
20.66,35335.32,24.30
19.66,36697.24,24.00
21.40,39102.18,23.70
24.93,40414.54,23.40
20.31,41648.84,23.30
19.56,43360.12,23.20
23.03,45251.50,23.10
24.89,46925.00,23.00
25.74,48097.07,22.90
29.63,49025.89,23.80
27.74,49748.76,25.10
32.79,50284.34,26.00
26.75,50020.93,27.10
24.74,48815.10,28.30
19.69,47028.25,29.80
16.65,45248.96,30.80
19.53,44457.70,31.30
17.20,43029.35,30.90
17.06,40460.03,29.80
16.34,37842.74,28.90
15.12,35526.41,27.80
15.47,33912.67,26.10
15.00,32421.45,24.50
13.96,31851.63,24.00
14.30,32053.76,23.40
14.42,33404.01,22.90
15.89,35926.63,22.40
18.42,37181.78,22.10
18.75,38097.87,21.70
18.63,38916.61,20.90
18.70,39554.13,20.10
18.22,40074.89,19.30
17.74,40190.02,18.60
17.71,40214.01,18.50
18.68,40266.67,18.80
19.57,40779.60,19.40
21.53,41279.68,20.70
22.39,41408.64,22.50
23.55,41114.41,24.20
27.26,40736.59,25.70
52.70,40950.61,26.60
53.65,40137.58,27.10
319.54,37834.97,26.90
22.51,35485.62,26.00
19.69,33488.79,24.60
18.62,32280.66,22.70
18.60,31605.56,20.90
18.55,31361.40,19.70
18.64,31671.53,19.00
20.35,33058.27,18.70
57.87,35539.48,18.30
46.26,36742.47,17.90
27.15,37678.14,17.70
27.03,38557.21,17.50
26.55,39377.46,17.30
26.62,40296.61,17.10
26.68,41220.62,16.90
28.13,42135.95,17.60
30.19,42836.11,19.40
28.27,43326.94,21.40
29.06,43863.42,23.20
28.10,44011.89,24.50
24.22,43644.85,25.60
24.06,42880.86,26.60
27.32,42985.76,27.40
28.51,42395.34,27.70
21.07,39920.05,27.60
18.37,37100.50,27.00
22.91,34804.49,25.90
21.60,33389.07,24.00
17.91,32451.29,21.50
15.36,32074.01,20.70
16.73,32252.41,20.00
15.60,33572.34,19.50
19.05,35762.77,18.90
19.50,37049.55,18.50
18.65,38219.87,18.10
17.43,39716.79,17.70
16.37,41122.42,17.40
16.99,42444.22,17.20
19.32,43916.97,17.30
23.28,45675.60,18.30
34.13,47188.26,20.20
28.59,48520.12,22.40
24.12,49317.90,23.90
27.21,49111.08,25.40
24.10,47943.21,26.50
18.78,46179.22,27.10
21.79,45296.68,27.50
22.36,44204.02,28.00
22.52,42126.97,28.10
20.02,39342.06,27.60
19.24,36831.35,26.60
19.39,35082.88,24.10
18.45,33693.66,21.30
17.78,32901.91,20.60
52.37,32509.63,20.20
20.52,32731.68,19.60
18.06,33378.59,19.20
17.41,34485.05,19.00
18.39,36725.59,18.90
15.86,39239.40,19.00
89.31,41407.37,19.00
19.44,43179.48,19.10
17.36,44491.02,19.20
19.16,45586.33,21.30
21.49,46307.70,23.50
21.66,46475.62,25.50
18.84,46237.59,27.00
18.95,45790.07,28.20
18.17,45136.50,29.20
17.50,44190.50,29.80
18.60,43964.33,29.80
18.80,43253.51,29.20
19.48,41463.13,28.30
18.85,39234.18,27.10
18.34,37060.62,25.80
17.69,35448.82,24.30
17.69,34155.18,23.10
17.71,33421.28,22.40
18.53,33092.74,22.10
18.97,33016.85,21.90
19.47,33349.98,21.90
20.03,33925.65,21.80
19.00,35817.46,21.70
19.01,38007.05,21.90
