LMP,Load,temperature
12.84,40149.04,23.20
13.42,40555.03,24.40
12.71,40327.01,25.30
11.51,39629.74,25.90
12.50,39978.28,26.00
11.75,38646.42,25.50
12.20,36483.98,25.10
11.95,34050.97,24.20
2.27,32184.22,22.80
-11.34,30964.85,21.40
-16.53,30238.31,20.70
-1.27,29829.62,20.40
5.90,30045.87,20.10
8.60,31082.66,20.00
6.51,32786.15,19.80
9.48,34348.58,19.70
11.94,35436.04,19.60
15.54,36538.67,19.40
13.66,37677.91,19.40
13.43,38701.11,19.30
15.91,39244.84,19.30
16.88,39660.25,19.70
17.44,39794.39,20.80
17.69,39858.01,21.80
17.18,40034.06,23.00
15.64,40146.65,24.20
15.06,40107.28,25.00
14.21,39957.53,25.10
16.55,40142.53,24.80
15.06,39134.39,25.00
11.64,37278.64,25.00
10.52,35283.61,24.40
5.05,33541.24,23.20
9.64,32275.66,21.90
10.32,31506.80,21.40
11.82,31013.43,21.00
12.53,31094.44,20.70
13.85,31937.39,20.50
15.52,33624.76,20.10
13.64,34984.96,19.50
15.57,36163.89,18.60
14.96,37606.05,17.60
14.65,38946.91,16.80
14.79,40030.14,16.00
14.06,40776.50,15.20
16.20,41475.28,14.60
16.24,41919.48,14.60
16.61,41957.94,15.10
16.23,41638.76,16.40
17.38,41343.27,16.40
18.67,41019.39,18.20
19.12,40910.47,20.30
24.38,40875.86,19.10
20.21,39670.92,18.50
18.00,38071.15,17.90
17.36,36347.86,17.50
17.36,34872.37,16.70
16.46,33737.58,16.00
15.75,33011.20,15.70
15.54,32540.83,15.50
16.36,32509.72,15.50
16.57,32861.03,15.20
12.74,33801.67,15.00
12.52,34668.15,14.70
13.41,35763.38,14.30
16.75,37464.56,13.90
18.89,38861.81,13.60
45.06,39833.41,13.40
23.34,40240.42,13.20
19.74,40091.67,13.20
19.19,39478.91,14.60
17.86,38872.11,17.80
17.60,38460.90,20.90
17.78,38573.46,22.70
17.80,38518.15,24.00
17.82,38679.09,25.00
19.22,38926.87,25.50
18.27,37860.58,25.70
17.68,36308.80,25.50
17.54,34696.44,24.70
16.74,33236.43,23.40
16.44,32126.40,21.20
16.76,31360.55,19.90
13.94,30908.12,19.00
13.98,30825.67,18.30
14.08,31037.22,18.00
14.11,31561.06,18.20
16.08,32095.36,18.30
15.74,33109.65,17.60
17.09,34361.12,16.80
17.88,35307.13,16.40
18.05,35719.89,16.40
17.68,35850.37,16.50
17.47,35515.14,17.60
12.87,35252.29,19.90
11.60,35343.05,22.70
10.19,35513.99,24.60
9.86,35970.28,25.90
8.62,36256.61,27.00
9.48,36599.18,27.70
12.37,37238.22,27.70
10.88,36407.34,27.30
7.26,34918.01,26.50
6.10,32993.37,25.50
-0.75,31306.84,24.20
-0.17,30187.48,22.90
-1.07,29543.78,22.20
0.13,29361.48,21.90
0.24,29728.15,21.60
3.16,30753.25,21.50
9.65,32524.42,21.40
11.22,33879.99,21.40
12.81,34853.77,21.50
15.67,35974.80,21.40
16.37,37078.02,21.30
16.37,38165.96,21.30
16.90,39045.21,21.20
16.97,39538.31,21.70
16.91,39755.96,23.30
16.29,39920.55,24.90
16.34,39985.06,26.90
17.29,40106.48,28.60
17.78,39972.88,29.80
17.68,39829.97,30.40
18.12,40261.44,30.50
17.04,39391.75,30.00
16.45,37590.48,29.30
13.35,35448.42,28.60
21.60,33617.99,27.40
12.60,32307.17,25.30
10.44,31610.47,24.30
10.64,31222.19,23.70
8.14,31424.37,23.30
11.35,32386.84,22.90
11.21,34043.94,22.60
10.92,35191.89,22.30
11.16,36323.46,22.10
14.74,37706.36,22.00
16.86,39478.40,21.90
17.34,41617.44,21.80
18.38,43928.95,21.60
18.94,46057.83,22.10
18.63,47754.76,24.10
18.64,49173.21,25.70
18.42,50089.51,27.30
19.48,50546.98,28.60
20.27,49969.89,29.80
20.66,48387.45,30.50
21.23,47788.66,31.00
18.38,45784.27,31.30
17.16,42925.30,31.30
17.04,39872.49,30.80
12.69,37332.22,29.40
10.96,35514.90,26.40
7.33,34300.72,24.80
6.00,33492.01,24.00
9.76,33364.27,23.50
9.94,34042.64,23.00
11.18,35552.12,22.40
11.66,36627.86,21.90
11.60,37889.41,21.40
14.27,39389.77,20.90
16.24,41360.78,20.60
17.45,43786.16,20.40
18.48,46813.88,20.20
27.73,49595.57,21.20
22.51,52120.28,23.00
46.86,54053.50,24.40
124.10,55247.45,25.60
218.95,55203.32,26.50
150.23,53835.75,27.50
45.15,51547.20,28.20
89.19,50230.78,28.90
22.78,47563.76,29.90
21.70,44177.73,30.00
19.52,40650.90,29.40
18.21,37756.54,27.90
16.48,35690.33,25.50
14.58,34160.67,24.50
13.69,33148.20,24.10
15.72,32876.27,23.80
15.39,33476.78,23.60
17.38,34801.31,23.20
17.14,35730.66,22.80
17.79,37041.26,22.40
18.24,38896.75,21.80
18.66,41060.46,21.20
19.98,43526.36,20.50
22.42,46043.10,19.50
28.97,48174.15,18.60
183.70,49286.79,17.90
70.88,49211.57,18.00
26.67,48523.49,19.00
22.79,47399.26,20.50
18.34,44875.03,21.50
18.25,43026.93,22.70
18.50,42509.48,24.10
16.82,40906.61,24.90
14.89,38580.33,24.70
15.61,35885.37,23.70
12.82,33603.84,22.00
12.09,32021.00,20.10
9.74,31018.41,19.30
10.07,30427.73,18.80
6.20,30285.30,18.40
10.31,30808.88,17.70
10.66,31956.74,17.10
12.44,32687.94,16.90
14.64,33667.83,16.90
14.15,35014.77,16.80
14.55,36090.08,16.70
17.77,36816.63,16.40
16.75,37438.36,16.20
18.25,38035.65,16.70
17.64,38630.97,18.90
17.99,39297.03,22.20
17.16,39895.47,24.60
17.61,40053.64,26.20
17.10,39532.76,27.00
16.50,38648.76,27.00
17.21,38833.01,26.60
15.67,37721.95,26.20
13.03,36081.08,25.50
14.20,34019.63,24.80
16.29,32160.24,23.90
13.84,30765.61,22.90
13.14,29783.88,22.20
10.96,29138.33,22.10
10.21,28917.61,22.10
11.73,29049.25,22.20
8.43,29589.12,22.30
10.68,29950.71,22.30
12.32,31128.10,22.40
14.90,32878.85,22.60
13.48,34638.73,22.60
13.73,36156.44,22.30
62.94,37204.30,22.60
18.19,37896.54,23.30
17.87,38308.80,24.60
16.97,38484.09,26.30
17.00,38795.07,28.10
15.90,39301.79,29.90
14.76,39392.90,31.40
16.90,39382.89,32.30
19.31,39782.31,32.40
18.25,39017.55,31.70
16.29,37679.38,30.60
7.42,36167.59,29.50
10.43,34549.58,27.70
11.51,33112.06,24.50
16.33,32000.85,21.80
16.85,31342.62,20.10
15.96,31139.03,18.90
17.08,31256.42,18.50
17.67,31566.91,18.50
18.52,31771.72,18.10
18.42,33025.78,16.50
17.56,35515.75,14.80
18.20,38170.78,13.10
20.25,40748.72,11.60
22.71,43083.40,10.50
36.31,44750.30,10.30
21.88,45708.38,11.50
20.00,45914.98,13.40
19.19,45594.18,15.40
18.65,44811.66,17.20
18.15,43468.15,19.00
17.09,41291.55,20.40
16.65,40536.99,21.50
15.04,38758.56,22.10
12.43,36161.42,22.20
7.61,33523.86,21.80
5.56,31427.23,20.60
5.50,30137.82,17.60
3.88,29434.55,15.50
0.73,28999.89,14.60
-0.68,29235.07,13.60
-0.74,30489.13,12.80
6.87,32675.97,12.00
10.74,34448.92,11.40
13.40,35977.47,10.80
9.67,36967.02,10.40
15.88,37361.73,10.20
17.29,37346.95,10.20
17.56,37222.27,10.20
18.31,37010.51,10.50
18.45,36741.29,11.50
18.59,36654.45,13.30
18.77,36771.19,15.80
18.35,37011.68,17.70
17.68,36986.34,19.50
16.80,36632.81,21.20
17.69,37586.60,22.20
15.58,36872.78,22.50
12.28,35155.91,22.10
9.65,33247.77,21.00
10.77,31905.24,19.50
9.50,31092.51,17.40
9.88,30659.06,15.50
10.74,30557.15,14.50
11.36,31075.18,13.80
12.75,32406.09,13.00
16.75,34640.42,12.20
16.94,36194.81,11.40
17.68,37167.36,10.80
20.41,37629.05,10.20
17.57,37778.33,9.70
17.29,37614.55,9.20
18.63,37247.16,8.80
18.22,36880.79,9.10
16.88,36417.67,11.10
17.60,36257.69,13.40
17.31,36297.67,15.60
17.79,36537.53,17.50
18.16,36565.92,19.20
18.57,36527.31,20.70
21.97,37434.70,21.70
19.75,36657.47,21.80
17.23,34923.89,21.50
17.05,33265.68,20.90
16.54,31991.70,20.00
15.60,31320.67,17.00
14.67,31095.71,14.90
13.07,31247.03,14.00
15.32,31927.40,13.20
16.43,33586.29,12.60
17.61,35870.43,12.00
18.31,37365.06,11.60
18.43,37786.58,11.20
18.44,37453.23,10.90
16.93,37132.99,10.50
15.42,36592.92,10.20
15.72,36190.55,9.80
15.04,35996.26,10.90
12.98,35681.76,13.90
13.01,35680.91,17.80
11.30,35983.39,20.30
12.95,36397.92,21.90
12.97,36418.76,23.10
13.70,35993.97,23.90
17.18,36779.82,23.90
12.50,36106.56,23.20
10.15,34478.07,22.70
10.99,32582.58,22.00
7.78,31120.99,20.80
7.84,30194.66,19.00
3.83,29753.63,17.80
1.17,29714.47,17.40
6.31,30286.23,16.80
7.89,31642.92,16.50
14.17,33750.64,16.70
11.15,35077.20,16.80
10.86,35824.94,16.80
12.46,36068.17,16.80
12.44,36341.56,17.20
12.74,36558.87,17.60
13.16,36824.28,18.00
13.09,37195.99,19.00
12.61,37483.62,20.80
13.87,37948.83,22.70
14.75,38424.23,24.60
13.35,38789.80,26.00
12.03,38486.09,26.90
12.23,37931.75,27.40
15.16,38577.49,27.80
13.63,37619.48,27.50
12.21,35714.64,26.60
8.75,33533.84,25.40
9.36,31817.74,24.10
4.85,30607.23,22.80
6.14,29881.69,21.90
5.16,29591.62,21.20
6.62,29776.35,20.50
8.01,30641.35,19.60
6.33,32247.50,18.50
7.25,33425.40,17.50
9.61,34811.77,16.60
9.66,36263.76,15.70
11.30,37526.59,14.90
11.85,38422.61,14.40
16.75,39015.98,14.10
18.50,39580.24,14.30
18.73,39695.65,15.40
28.84,39594.21,17.10
20.36,39480.09,19.20
18.55,39403.74,21.00
18.22,39087.89,22.40
19.12,38776.21,23.60
25.24,39175.76,24.60
19.99,38356.69,25.00
18.51,36769.69,24.50
17.81,35068.46,23.50
17.03,33514.00,22.50
17.68,32188.28,21.40
17.78,31289.21,20.80
18.23,30834.60,20.50
18.35,30709.26,20.50
18.44,31088.59,20.40
18.42,31890.18,20.40
18.07,32675.09,20.40
18.61,33662.03,20.80
21.20,34713.34,20.90
19.10,35419.56,20.70
19.27,35848.32,20.40
19.65,36009.97,20.20
18.66,35957.40,21.10
18.66,35759.24,22.90
18.49,35572.81,24.40
18.03,35630.14,26.00
18.47,35991.72,27.00
18.52,36143.98,27.10
19.16,36204.66,27.30
20.27,36631.90,27.60
18.13,36062.09,27.80
15.08,34914.97,28.00
15.36,33364.18,27.90
14.91,31858.54,27.50
16.94,30596.25,25.20
16.96,29855.62,23.00
17.17,29436.80,21.70
17.83,29249.14,20.20
18.12,29308.98,18.80
16.79,29705.29,17.70
13.90,30034.56,16.90
12.29,31318.42,16.30
11.37,33111.62,15.90
12.11,34786.47,15.60
12.25,36197.90,15.50
13.49,37512.98,15.40
12.69,38698.39,17.30
11.86,39756.32,20.00
18.73,40745.65,22.50
16.89,41953.28,24.70
18.48,43303.32,26.40
19.79,43594.47,27.90
68.22,42429.61,29.30
116.05,41922.28,30.20
20.77,40256.39,30.50
18.74,37680.01,30.40
18.51,34696.23,29.70
16.05,32192.14,28.50
14.25,30441.32,25.30
13.86,29423.53,22.70
14.04,28909.90,21.30
16.07,28997.65,20.40
17.17,29956.29,19.80
17.78,31621.23,19.20
16.70,32865.24,18.60
17.54,34117.48,18.20
17.02,35347.30,18.00
18.31,36602.16,18.50
17.92,37965.48,18.60
18.24,39431.95,17.70
19.73,40955.76,19.40
19.30,42485.71,21.80
25.47,44140.01,24.20
21.88,45589.78,26.10
19.59,46456.20,27.60
30.16,45987.39,28.70
33.69,44291.11,29.40
34.05,43625.10,29.70
19.37,41819.09,29.60
18.10,39080.07,28.90
17.06,36037.08,27.70
16.03,33582.98,25.80
15.57,31869.59,23.30
14.70,30693.82,21.60
13.90,30173.48,21.10
13.06,30141.53,20.80
13.65,30984.23,20.70
17.98,32467.56,20.60
17.28,33455.01,20.70
18.37,34825.68,21.20
19.88,36538.16,21.20
19.79,38449.16,21.10
19.36,40703.41,21.20
18.83,43205.34,21.50
28.37,45403.69,22.40
23.37,47169.14,23.70
34.60,48598.35,24.60
38.30,49470.02,25.20
21.54,49411.21,25.80
19.83,48085.41,26.30
18.29,46006.69,26.70
17.75,45403.59,26.80
36.34,43772.09,26.80
16.10,41123.24,26.70
17.05,38206.44,26.40
16.03,35912.12,25.90
13.17,34190.66,25.10
10.60,33071.34,24.50
7.37,32360.26,24.20
11.80,32201.85,23.90
16.32,33024.53,23.60
49.96,34531.33,23.20
17.83,35711.42,22.70
16.05,36994.88,22.30
18.59,38312.90,22.30
18.61,39818.33,22.20
23.80,41304.32,22.00
33.15,42523.25,21.40
52.73,43486.06,20.80
19.88,44237.44,21.60
18.61,45459.77,24.10
20.61,46925.05,26.50
22.69,47893.00,28.20
18.63,47686.01,29.60
18.45,46325.88,30.50
406.95,45801.96,31.10
20.60,44233.54,31.10
18.56,41545.77,30.60
18.46,38531.45,29.60
17.55,35942.49,28.00
16.78,34036.96,24.30
16.57,32822.52,21.50
16.19,32235.43,20.70
17.10,32192.67,20.00
17.62,32846.48,19.40
18.29,34048.41,18.60
16.77,34787.56,17.80
16.31,36079.29,17.20
17.35,37626.51,16.70
18.21,39400.83,16.40
18.64,41341.39,16.10
18.86,43329.62,15.80
20.95,45306.58,17.90
20.49,47098.26,21.60
20.62,48683.44,25.10
21.66,49818.64,27.70
21.28,50252.68,29.60
19.25,49323.30,31.00
20.49,46791.03,31.90
34.65,45127.10,32.40
18.00,42802.33,32.50
16.31,39702.33,32.10
14.00,36357.14,31.20
11.62,33630.75,29.30
9.51,31625.05,26.30
3.77,30233.85,23.90
1.59,29459.47,22.50
0.58,29377.78,21.50
-0.72,30132.17,21.20
-0.73,31475.14,21.00
-0.03,32512.93,20.50
3.19,34394.57,20.00
9.92,36526.81,19.10
11.92,38924.62,18.30
14.21,41507.10,17.50
14.43,44320.07,17.00
17.64,47182.40,18.00
17.25,49921.23,19.60
19.00,52240.68,22.00
41.05,53661.44,24.30
21.30,53806.83,26.10
19.26,52272.36,27.70
17.33,49394.13,28.90
17.94,47458.39,29.60
16.28,45301.60,29.80
12.88,42368.19,29.20
15.08,39268.95,28.00
15.96,36280.83,26.20
10.01,33841.62,23.10
9.21,32047.46,20.70
8.22,30752.21,19.30
7.06,30008.81,18.20
2.59,29779.23,17.60
8.74,29899.08,17.20
10.71,30036.39,16.60
13.14,31594.71,16.00
13.63,33510.47,15.40
15.29,35319.28,14.70
17.24,36987.57,14.20
19.20,38317.61,13.80
20.37,39212.94,15.50
19.94,39299.20,18.30
19.81,39776.73,22.30
19.42,40566.09,25.50
19.61,40972.35,27.30
19.77,40434.36,28.80
23.31,39351.98,30.00
21.61,38943.94,30.70
19.33,37638.72,30.90
16.51,35616.65,30.60
14.49,33403.69,29.80
15.41,31415.39,28.10
14.57,29817.43,23.60
11.92,28723.52,20.60
8.21,27994.49,19.60
1.87,27667.11,18.70
2.30,27658.90,17.90
1.09,27874.59,17.40
-0.36,28039.74,17.10
1.93,29492.49,16.80
7.63,31545.42,16.60
3.22,33638.62,16.40
10.90,35549.31,16.20
12.39,37603.88,16.00
15.27,39616.18,18.40
16.97,41544.20,22.10
18.89,43454.62,24.70
21.02,44835.44,26.60
19.48,45519.46,28.10
19.64,44979.93,29.20
17.98,43116.65,29.90
18.03,42280.10,30.00
15.78,40823.14,29.60
13.03,38193.65,28.80
11.87,35157.73,27.70
12.07,32572.54,26.20
0.42,30709.84,24.30
-1.03,29625.07,22.50
-0.57,29099.37,21.60
-1.00,29106.27,21.20
-0.93,30006.29,21.10
-0.01,31412.34,21.10
0.62,32604.45,20.90
11.67,34429.80,20.80
13.45,36432.82,21.30
11.75,38662.27,21.80
12.97,40739.30,22.00
16.26,42790.42,22.20
19.87,44806.26,22.70
48.28,46477.42,23.50
87.40,47755.28,24.30
328.52,48487.16,25.10
298.50,48847.24,25.70
78.39,48080.68,26.40
22.27,46129.94,27.10
21.82,45462.68,27.90
19.67,44102.20,28.10
17.71,41653.34,27.60
17.90,38858.94,26.80
17.86,36519.87,25.70
17.54,34824.55,24.30
16.69,33483.71,23.40
15.43,32781.48,23.00
1.99,32806.92,22.90
0.50,33617.62,23.00
-0.68,35077.06,23.10
3.69,36113.62,23.30
12.27,37607.05,23.30
10.95,39843.43,23.30
12.29,42386.87,23.00
16.98,44818.74,22.50
18.09,47058.15,22.00
18.33,48820.29,22.30
18.32,50210.10,22.70
20.13,51343.45,22.70
20.48,52192.61,22.60
21.24,53035.56,23.20
20.60,52646.67,24.90
19.58,50874.68,26.40
20.93,50124.33,27.10
19.11,48482.67,27.00
16.75,45728.09,26.50
16.23,42213.02,25.60
14.74,39179.82,24.10
14.71,37131.29,21.10
14.16,35538.64,18.40
13.06,34418.55,17.60
13.69,33916.27,16.90
12.94,33094.98,16.20
12.06,33584.99,15.40
13.42,34150.68,14.70
14.66,34989.97,14.10
13.87,36230.22,13.50
14.28,37729.41,13.00
12.72,39239.18,12.60
11.60,40526.85,12.20
12.77,41837.81,14.40
13.17,43134.45,17.20
16.14,44206.12,21.00
17.27,44853.93,23.70
17.96,45069.83,25.10
17.93,44188.56,26.30
19.66,42318.99,27.30
25.83,41410.95,28.00
22.89,39895.95,28.40
22.02,37142.27,28.30
19.12,34133.55,27.70
18.30,31653.96,26.80
17.06,30018.62,24.10
16.62,28905.85,22.30
15.13,28270.66,21.30
14.43,28344.56,20.50
13.47,29139.90,19.60
13.05,30585.57,18.30
12.04,31759.54,17.00
11.07,33274.85,16.10
14.46,34847.48,15.50
12.53,36686.60,15.10
12.37,38346.90,14.90
14.28,40147.62,14.80
16.03,42236.23,17.20
17.26,44277.77,20.30
18.18,46259.28,23.70
18.86,47832.52,26.00
18.93,48561.97,27.40
18.08,47872.17,28.50
17.91,45581.85,29.10
16.36,44215.19,29.30
11.21,42464.90,29.10
13.14,39496.84,28.50
11.08,36260.72,27.30
14.34,33474.71,25.60
1.06,31504.69,23.10
-0.97,30231.13,20.70
-5.62,29439.94,20.00
-3.84,29357.90,19.40
-1.02,29979.46,19.10
10.66,31246.88,18.90
-0.58,32291.37,18.80
10.62,34162.80,18.80
15.48,36296.68,18.70
12.46,38522.99,18.50
14.96,40908.26,18.20
15.82,43313.00,18.00
17.34,45608.04,20.10
17.09,47671.55,23.00
17.95,49262.89,25.40
17.83,50246.97,27.10
17.62,50384.80,28.60
15.75,49001.90,29.80
15.75,46517.18,30.60
14.89,45209.11,30.90
13.56,43579.49,30.60
12.28,41071.01,30.00
16.21,38355.42,28.90
15.49,35853.34,27.30
13.41,33833.93,25.00
5.15,32355.31,22.70
-0.14,31337.30,21.70
-0.04,30840.90,21.00
0.07,30921.16,20.50
0.80,31180.70,20.30
1.66,31728.07,20.20
11.44,33786.38,20.00
2.85,36370.46,19.80
11.40,38770.74,19.50
13.15,41329.87,19.50
15.95,44089.70,19.70
17.94,46703.81,21.50
19.00,49184.23,23.70
19.57,51308.16,25.70
27.15,52810.29,27.40
24.56,53373.46,29.00
18.90,52549.15,30.30
19.31,50215.26,31.30
19.43,48574.15,31.70
17.06,46872.13,31.70
14.14,44163.10,31.20
13.93,41197.91,30.10
13.02,38390.27,28.50
10.95,36133.70,26.20
10.78,34361.82,23.70
7.31,33207.13,22.70
1.18,32454.98,22.00
2.10,32085.06,21.50
6.42,31791.67,21.10
0.30,31810.83,20.90
7.92,33730.25,20.70
9.94,36604.51,20.60
13.89,39798.37,20.90
16.83,43041.12,21.10
17.97,46367.45,21.10
19.17,49447.30,22.40
20.90,52021.05,24.50
29.95,54168.59,26.50
33.63,55633.90,28.40
24.03,56224.94,30.10
20.84,55275.72,31.50
19.12,52768.57,32.50
18.74,50903.19,32.90
18.14,48902.14,32.80
14.26,45790.68,32.20
12.40,42422.23,31.10
14.38,39379.16,29.40
14.16,37118.57,27.00
12.72,35598.83,24.70
11.33,34658.39,23.80
9.41,34452.32,23.20
9.72,35118.48,23.10
10.68,36332.67,23.00
0.01,37480.02,23.00
8.39,39587.36,23.10
23.00,42267.51,23.00
13.65,45204.50,23.00
14.27,48456.51,22.80
17.04,51906.17,22.40
19.56,55081.84,23.70
28.16,57657.96,25.40
26.44,59502.07,27.20
32.50,60530.27,29.00
20.99,60420.81,30.50
20.71,58888.49,31.80
21.27,56000.39,32.60
22.89,53975.62,32.90
18.35,51630.56,32.70
18.01,48188.12,32.10
14.61,44647.20,31.00
14.90,41429.46,29.20
16.00,39280.61,27.10
15.47,37853.00,25.10
15.01,36893.55,23.80
15.95,36622.74,22.90
16.87,37054.48,22.10
17.35,37893.54,21.30
13.90,38363.84,20.50
12.69,39661.11,19.70
18.70,41433.08,19.20
16.63,43660.22,18.80
16.89,45917.99,18.60
22.76,47842.73,18.50
17.66,49779.30,18.90
26.53,51055.02,20.10
26.56,51736.26,22.50
23.44,52065.20,25.20
18.76,51552.68,27.30
18.55,49808.03,28.90
18.92,47190.18,30.10
19.93,45766.22,30.80
18.90,44106.35,31.10
17.49,41304.02,30.90
16.74,38177.33,30.10
16.72,35563.49,28.60
16.76,33652.53,24.90
15.16,32296.22,21.60
12.82,31408.72,20.60
9.87,31144.89,20.10
10.93,31623.64,20.00
13.44,32780.72,19.80
13.15,33722.42,19.30
14.01,35062.38,18.50
13.86,36764.77,17.40
13.81,38508.68,16.60
16.08,40183.03,16.10
17.77,42029.98,15.90
18.93,43997.84,18.30
20.29,45874.53,21.10
20.77,47473.36,25.00
21.21,48501.32,27.40
20.08,48956.55,28.90
20.34,48073.96,29.90
18.11,45854.23,30.40
17.99,44350.32,30.50
16.66,42858.76,30.10
17.55,39946.06,29.30
16.24,36773.31,28.20
15.89,34181.09,26.80
14.33,32223.72,25.10
13.68,30963.60,23.50
10.79,30235.26,22.70
11.32,30198.37,22.50
12.24,30906.73,22.50
15.82,32306.58,22.60
13.90,33508.45,22.60
18.92,35520.78,22.60
16.47,37552.87,22.50
14.85,39719.51,22.50
14.99,41932.95,22.50
15.67,44051.71,22.80
20.36,46099.72,24.00
18.41,47597.57,25.80
18.18,48968.07,27.80
18.97,49693.53,29.40
17.74,49679.15,30.70
17.10,48826.74,31.60
15.60,47536.35,32.00
15.91,47321.43,31.10
15.81,46218.87,29.50
16.92,43760.40,27.70
14.26,40762.55,26.00
15.60,38334.28,24.50
16.06,36586.51,23.10
17.82,35480.35,21.70
15.62,34970.97,20.60
14.01,34965.57,19.80
15.91,35653.34,19.30
17.58,36890.99,19.00
13.60,37792.62,18.70
14.46,39449.46,18.50
14.73,41375.27,18.20
19.12,43440.09,17.80
422.62,45120.42,17.30
21.78,46708.76,16.80
854.71,47549.86,17.00
1147.86,47772.39,17.80
66.05,47458.20,19.10
20.06,46354.11,20.70
15.75,44962.74,22.50
14.39,43055.29,24.00
15.30,41068.31,24.70
19.18,40470.78,25.10
19.96,39545.59,25.40
17.15,37429.74,25.20
15.83,34923.46,24.40
15.74,32817.05,23.00
13.20,31220.19,20.80
14.23,30049.92,18.80
10.93,29243.75,18.00
10.00,28898.89,17.20
9.86,28935.21,16.60
9.39,29206.36,15.90
10.13,29513.35,15.40
12.50,30864.36,15.10
9.29,32436.53,14.80
11.70,33550.97,14.30
16.91,34533.66,13.90
17.05,35432.52,13.60
18.21,36301.44,14.80
18.83,37142.08,17.50
19.19,37917.61,20.80
19.67,38495.04,23.00
20.50,38852.15,24.70
20.10,38593.35,26.30
19.99,37644.86,27.60
19.47,37466.22,28.50
17.07,36908.67,28.90
14.44,35296.92,29.00
11.52,33277.43,28.50
11.13,31250.85,27.30
7.38,29716.39,23.80
7.69,28603.79,20.50
8.17,27885.01,19.40
10.21,27546.57,18.60
12.09,27491.36,17.90
12.51,27604.30,17.50
11.24,27993.85,17.00
14.06,29633.05,16.50
14.92,31603.38,16.20
16.60,33418.52,16.00
17.36,35053.70,16.00
16.35,36685.13,15.80
16.99,38134.18,17.10
18.66,39484.73,19.70
43.08,40831.57,23.60
28.12,42140.10,25.80
123.26,42815.51,27.30
24.16,42423.26,28.40
18.17,40920.83,28.90
17.65,40341.73,28.90
16.62,39576.71,28.30
14.95,37422.00,27.70
15.44,34625.56,26.90
15.83,32242.19,25.70
14.31,30621.39,24.00
14.08,29549.29,21.80
13.71,28993.60,21.10
13.41,29076.97,20.80
14.74,29939.53,20.60
15.28,31350.88,20.50
12.19,32696.17,20.30
16.17,34645.71,20.10
16.69,36663.83,20.20
17.95,38677.53,20.30
17.20,40649.84,20.30
17.04,42642.79,20.40
33.22,44559.56,21.60
17.18,46200.42,23.30
16.43,47571.62,24.90
18.35,48265.90,26.30
17.00,48027.88,27.10
16.57,46868.59,27.20
15.33,45047.47,27.00
14.34,44507.93,26.80
14.15,43319.67,26.60
12.38,40581.11,26.40
14.20,37384.99,26.10
17.92,34932.78,25.40
17.52,33211.86,24.20
19.08,32080.29,23.00
16.90,31455.84,22.60
58.54,31448.24,22.30
56.96,32327.04,22.10
18.94,33800.30,21.90
18.31,35192.01,21.70
17.90,36963.76,21.60
17.30,38795.59,21.60
17.47,40639.14,21.50
18.96,42155.60,21.40
18.52,43352.19,21.50
18.43,44445.00,22.30
18.83,45427.15,23.60
19.25,45998.61,25.40
19.07,46262.22,27.70
18.20,45948.58,29.30
16.98,45031.43,30.30
16.17,43670.15,30.90
15.85,43150.49,31.10
15.49,42305.57,31.00
14.86,40094.38,30.50
12.31,37321.43,29.60
8.12,35054.78,28.20
7.42,33519.03,26.50
3.32,32433.88,24.50
5.64,31738.70,23.70
8.44,31731.20,23.20
8.24,32604.61,23.00
10.47,34200.58,22.90
11.02,35476.44,22.70
13.47,37331.43,22.40
11.64,39521.10,22.40
14.26,41685.33,22.30
14.12,43804.14,22.20
15.27,45708.03,22.20
15.22,47622.84,23.80
14.52,49285.50,25.40
15.03,50778.36,27.20
15.92,51832.87,28.80
17.08,52121.48,30.00
16.08,51410.11,30.80
15.61,49543.49,31.30
15.08,48520.44,31.70
14.28,47202.62,31.60
14.55,44303.59,31.10
12.88,41030.31,30.30
15.35,38298.09,29.10
16.50,36459.37,27.20
16.75,35091.45,25.00
16.18,34295.73,24.10
16.58,34071.82,23.40
16.46,34626.33,22.90
11.98,35944.29,22.60
10.98,37135.74,22.40
11.96,39125.17,22.30
9.78,41711.05,22.20
13.10,44445.85,22.20
14.84,47336.79,22.20
16.30,50141.21,22.30
18.28,52802.88,23.80
20.93,54966.48,25.10
20.26,56669.40,26.70
20.87,57712.55,28.40
20.58,57850.81,29.50
20.70,56488.50,29.80
21.69,53708.12,29.60
20.66,51772.73,29.30
16.68,50013.02,28.80
15.97,46812.08,28.20
14.21,43225.15,27.40
11.69,40150.32,26.20
10.09,37799.58,25.00
9.82,36218.94,24.10
9.61,35257.26,23.80
8.76,35044.53,23.70
9.98,35712.91,23.60
9.89,37181.64,23.50
11.42,38424.27,23.50
15.98,40402.68,23.40
15.21,42827.33,23.60
13.61,45742.88,23.60
16.40,48254.05,23.40
18.03,50383.83,23.20
18.18,52278.21,23.30
19.26,52925.06,23.50
16.96,52582.98,23.90
15.59,52505.61,24.10
16.73,52063.17,24.40
15.59,50573.26,24.60
10.88,48015.38,25.20
12.48,46084.45,26.40
10.14,43847.12,27.10
10.77,40965.22,27.10
9.64,38040.29,26.60
6.77,35446.40,25.90
-0.78,33544.84,24.60
-0.68,32155.96,23.10
7.06,31105.36,22.10
9.48,30121.05,21.20
8.88,29873.60,20.40
11.77,30178.47,19.80
11.31,30639.22,19.40
10.71,31918.85,19.00
