LMP,Load,temperature
13.67,39574.74,25.20
13.61,41110.81,24.90
15.02,42450.25,24.60
16.35,44844.28,24.30
15.41,47794.72,24.10
17.02,50621.97,24.10
18.47,52995.93,24.10
18.97,54848.26,24.20
19.58,56861.30,25.50
19.97,58656.51,26.50
21.38,60416.73,27.60
22.06,61157.19,28.50
21.36,60471.47,29.10
19.73,58612.59,29.70
18.38,56195.01,30.00
17.40,54058.41,30.20
17.12,52502.06,29.90
17.17,49615.61,29.50
17.09,46285.42,28.90
15.48,43385.03,28.30
13.39,41323.36,27.50
12.93,39932.87,26.50
11.77,38992.05,26.20
10.81,38516.85,26.10
12.93,38654.75,26.00
13.02,38894.82,25.90
14.35,39253.24,25.90
15.97,41451.15,25.90
16.45,44947.62,26.00
16.43,48876.04,26.10
18.04,52328.77,25.90
19.38,55397.51,25.70
20.99,58059.65,26.70
21.07,59954.43,27.70
21.66,61269.75,28.90
21.41,61713.87,29.90
20.83,61273.08,30.60
19.75,59740.24,31.30
18.30,57136.69,31.80
17.38,54490.56,32.00
17.06,52519.89,31.70
16.42,50428.51,31.20
16.55,48216.74,30.60
15.10,45374.53,29.70
14.82,43047.07,28.40
14.53,41310.13,26.80
13.76,40254.98,26.20
13.76,39971.01,25.90
14.09,40692.52,25.60
13.13,41509.13,25.30
13.80,42425.10,25.10
15.16,45042.01,25.20
14.34,48612.64,25.10
16.12,52273.11,25.00
18.94,55712.79,24.90
20.74,58711.69,24.90
25.57,61312.99,26.70
25.04,63398.04,28.40
25.87,65049.69,29.90
30.22,65848.49,31.10
25.78,65655.38,32.10
25.60,64025.74,32.90
22.90,61411.64,33.40
22.94,58634.97,33.60
22.98,56624.04,33.40
18.59,53431.97,32.90
17.00,49950.23,32.00
17.10,46530.07,30.70
15.66,43950.54,28.90
15.02,41976.44,26.90
14.30,40592.31,26.10
14.11,39707.52,25.50
12.60,39403.23,25.00
13.71,39146.99,24.60
13.90,39879.21,24.30
16.64,42755.55,24.10
17.64,46497.03,24.00
22.61,50465.51,23.80
23.31,54187.07,23.60
25.46,57529.80,23.80
27.65,60317.09,25.70
28.71,62427.63,27.70
34.03,63831.08,29.40
81.37,64535.76,31.00
40.64,63889.43,32.60
25.18,61335.74,33.90
23.48,58008.11,34.80
22.34,55506.93,35.20
25.50,53535.37,35.10
21.33,50556.25,34.70
19.12,47320.04,33.90
19.70,44342.15,32.50
18.73,41981.63,30.50
17.88,40173.53,27.90
16.75,38926.76,27.00
15.89,38133.35,26.30
15.20,37822.33,25.70
15.47,37603.77,25.20
15.40,38259.66,24.80
17.16,41359.89,24.50
18.36,45452.36,24.20
21.95,49613.45,24.10
24.43,53565.79,23.90
25.86,57101.78,24.10
33.58,60164.38,25.90
39.59,62482.96,27.80
84.71,64165.35,29.40
25.91,65153.24,31.00
25.84,65196.89,32.50
25.47,64108.67,33.70
27.74,62057.93,34.50
24.38,59594.23,34.90
33.63,57662.66,34.80
24.40,54117.29,34.40
23.10,50209.12,33.70
22.34,46667.24,32.40
19.18,44024.66,30.60
17.62,42139.31,28.60
16.10,41010.15,27.90
15.88,40794.84,27.20
15.90,41755.77,26.80
16.33,43040.36,26.30
17.80,44363.55,25.90
19.18,47148.70,25.60
19.72,50820.59,25.20
21.00,54991.06,24.90
25.02,58757.86,24.60
36.49,62082.67,24.50
27.21,64945.25,26.50
31.13,66978.41,28.40
27.56,67710.37,29.90
24.37,67156.80,31.30
23.55,65523.52,32.50
20.27,62996.91,33.40
19.55,60465.94,33.90
21.62,58337.61,34.20
19.41,56489.72,34.20
16.96,52953.54,34.00
14.53,49140.87,33.30
13.99,45859.30,32.20
11.51,43546.65,30.40
3.78,41887.17,28.40
3.38,41051.52,27.80
3.39,41051.46,27.20
7.70,42230.08,26.70
12.21,43606.12,26.30
12.99,44839.57,26.00
15.29,47275.59,25.70
15.79,50593.64,25.50
18.49,54378.76,25.30
21.19,58068.09,25.10
25.70,61543.93,25.10
29.51,64730.70,26.50
61.14,67203.10,28.00
164.90,68498.61,29.70
235.46,69060.21,31.10
169.50,68987.68,32.40
37.55,68096.88,33.50
30.27,66038.13,34.40
25.68,63514.37,34.90
26.67,61306.89,35.10
22.11,57349.02,34.90
18.86,53032.86,34.40
18.09,49251.95,33.40
18.05,46379.35,31.30
17.74,44208.21,28.70
16.90,42811.17,27.90
16.25,42391.13,27.40
16.07,43250.56,27.00
16.66,44378.20,26.60
17.13,45522.51,26.30
18.81,48442.30,26.00
19.76,52313.71,25.80
22.32,56634.07,25.70
27.41,60884.83,25.40
27.69,64578.41,25.30
49.87,67759.29,27.00
55.70,69692.58,28.70
415.24,70494.58,30.20
240.70,70582.54,31.80
126.36,69924.73,33.30
29.60,66947.80,34.50
25.76,63509.47,35.50
23.74,60823.46,36.30
21.93,58136.25,36.50
21.51,54043.30,36.20
18.73,49799.25,35.60
16.63,46035.84,34.60
16.40,43336.21,32.70
15.51,41421.86,30.10
15.66,40209.21,29.20
15.66,39867.08,28.60
15.44,40754.08,28.10
16.18,42052.07,27.60
16.72,43005.54,27.20
17.31,45028.78,26.80
17.91,48105.77,26.50
20.86,52325.03,26.10
26.45,56521.21,25.80
27.12,60319.72,25.60
33.23,63773.88,26.20
135.34,66234.25,27.70
224.47,67769.44,29.80
556.71,68624.80,31.60
255.63,68481.08,32.80
99.27,66974.70,33.60
69.05,64595.38,34.10
43.97,61989.05,34.20
30.25,59854.12,33.90
32.34,56001.50,33.50
25.58,51749.77,32.90
23.03,47948.66,31.90
20.87,45036.36,30.40
19.45,42905.36,29.20
18.40,41490.11,28.70
18.07,40927.26,28.20
18.12,41576.08,27.70
18.33,42579.15,27.30
18.41,43743.94,27.00
19.20,46472.13,26.80
22.37,50277.36,26.60
24.40,54468.95,26.50
27.60,58061.87,26.40
28.65,61071.50,26.40
34.85,63705.03,27.00
32.01,65452.30,28.30
35.00,66606.65,30.00
79.82,66942.41,31.60
33.58,66425.93,33.00
40.83,64594.08,34.20
50.46,61919.92,35.00
31.72,59161.97,35.50
28.59,56939.55,35.60
25.08,53459.49,35.30
21.11,49630.88,34.60
19.07,46132.14,33.40
18.64,43292.92,31.40
18.00,41178.65,29.30
17.14,39750.43,28.40
17.31,38960.15,27.70
17.98,39012.29,27.10
18.28,39127.32,26.70
18.66,40084.80,26.30
19.29,43354.83,25.90
24.31,47548.70,25.50
27.62,51749.84,25.10
27.65,55509.01,24.80
27.77,58377.16,24.60
27.81,60096.33,25.70
27.25,61243.96,28.00
28.04,62139.42,30.30
28.89,62778.00,32.20
29.11,62749.31,33.50
30.07,61378.70,34.20
29.52,59297.95,34.40
28.75,57054.16,34.30
29.56,55515.17,33.80
26.63,52750.75,32.90
22.89,49564.63,32.20
21.32,46382.77,31.50
19.86,43764.31,30.30
18.88,41807.93,28.60
18.75,40400.96,27.70
18.50,39541.86,27.10
18.45,39260.37,26.60
18.45,39028.93,26.20
18.14,39464.40,25.90
18.73,41982.80,25.60
19.47,45440.35,25.30
21.86,48901.37,25.30
22.96,51976.73,25.10
25.06,54623.85,25.10
26.06,56785.15,26.10
26.17,58613.92,27.60
26.95,59956.15,29.50
28.02,60582.96,31.20
27.90,60648.75,32.50
27.43,59998.76,33.30
26.45,58303.53,33.80
28.98,56302.45,33.90
26.62,54829.42,33.70
25.64,51662.63,33.40
21.43,47861.40,32.80
19.01,44643.86,31.80
17.98,42376.90,30.40
16.73,40889.19,28.90
16.57,40085.75,28.20
16.97,40128.76,27.70
17.52,41273.22,27.40
18.81,42825.08,27.20
18.83,44087.65,27.10
19.77,46710.56,26.90
21.50,50071.17,26.80
24.92,54072.25,26.70
29.90,57958.73,26.50
31.98,60949.24,26.50
28.48,63453.36,27.30
32.94,65397.16,28.40
58.82,66693.33,29.30
77.07,67592.96,30.30
538.71,67206.92,31.20
31.86,66069.01,31.90
41.70,64167.80,32.50
31.14,61822.30,33.10
27.54,59859.88,33.20
22.23,56186.66,33.00
19.51,52152.77,32.50
19.34,48731.59,31.60
18.40,46230.98,30.00
18.16,44375.43,28.40
17.61,43366.77,27.70
17.18,43270.64,27.20
17.34,44487.52,26.90
18.23,46043.59,26.60
18.21,47176.64,26.50
19.97,49740.06,26.30
19.41,53360.67,26.20
20.27,57315.09,26.20
25.35,61068.65,26.00
29.50,64294.70,25.90
29.70,67297.60,26.90
31.71,69392.17,27.90
40.22,70260.69,29.20
29.71,70198.17,30.50
27.40,69505.96,31.60
27.05,68197.58,32.30
26.51,65928.12,32.60
25.39,63240.56,32.60
25.11,61157.04,32.40
20.69,57274.82,32.00
19.68,53044.89,31.40
18.34,49603.27,30.50
18.63,47072.37,29.30
17.57,45296.49,27.90
16.41,44193.07,27.30
16.00,43877.21,26.90
16.22,44746.97,26.50
17.31,45949.55,26.20
17.27,46989.66,25.90
18.24,49549.01,25.70
17.88,53027.98,25.60
18.22,56764.60,25.60
20.97,60362.15,25.50
22.60,63547.89,25.50
25.32,66288.58,26.70
25.14,68067.66,28.00
26.74,69202.91,29.70
26.28,69757.27,31.30
25.65,69469.91,32.60
23.04,68088.16,33.50
21.81,65737.01,33.90
23.37,62972.62,34.10
21.21,60836.06,33.70
19.51,57111.87,33.20
19.28,53017.71,32.40
18.07,49496.09,31.30
16.48,46948.20,30.00
14.25,45013.87,28.30
12.49,43742.58,27.60
12.22,43442.08,27.10
12.93,44319.38,26.60
15.25,45502.31,26.20
15.82,46575.55,25.90
16.69,49291.69,25.60
16.83,52763.89,25.30
17.82,56373.91,25.10
20.60,59937.38,25.00
21.93,63083.67,25.00
24.19,66007.80,27.00
25.87,68366.20,29.10
51.48,69847.96,30.90
43.91,70127.10,32.40
25.79,69673.51,33.50
25.78,68348.55,34.40
23.86,66087.51,35.00
24.21,63266.52,35.20
21.36,61251.54,35.00
19.03,57571.85,34.40
18.90,53389.68,33.50
18.76,49910.37,32.40
17.13,47261.13,30.70
16.52,45289.99,28.70
15.78,43959.17,27.80
15.29,43446.17,27.10
15.61,44025.19,26.70
16.16,44961.82,26.30
16.07,46030.37,26.00
17.60,48871.89,25.80
17.94,52541.95,25.60
18.47,56331.37,25.50
20.71,59885.98,25.40
21.20,63106.01,25.40
23.53,66013.88,27.20
25.76,68188.82,29.20
26.50,69487.28,30.70
33.31,69929.78,32.20
27.50,69415.02,33.60
25.01,67926.44,34.50
23.85,65277.56,35.00
23.05,62426.87,35.00
21.50,60381.50,34.70
19.42,57007.44,34.10
18.50,53389.39,33.20
18.11,49980.28,32.10
17.61,47363.97,30.60
17.10,45380.25,28.70
15.41,43938.64,27.90
14.44,43016.44,27.30
14.01,42642.75,26.80
14.68,42508.05,26.40
13.83,43089.55,26.10
15.57,46244.48,25.80
15.35,50225.51,25.60
16.84,54287.05,25.30
18.72,57975.86,25.10
20.86,61208.96,25.10
21.98,63865.87,27.10
25.70,65789.39,29.30
26.57,67143.74,31.00
29.63,67839.50,32.50
26.59,67481.35,33.80
25.53,66084.87,34.90
22.93,63726.23,35.60
21.66,60966.10,35.90
19.62,59058.47,35.70
19.94,55747.49,35.10
20.53,52324.77,34.10
19.57,49075.67,32.70
17.18,46439.43,30.90
15.26,44363.81,28.80
14.24,42713.92,28.00
13.67,41504.43,27.40
13.76,40766.89,26.90
14.76,40240.26,26.60
14.64,40630.60,26.30
16.66,43551.63,26.10
16.67,47523.59,25.80
17.15,51600.95,25.60
19.73,55503.31,25.30
21.89,59188.49,25.30
27.29,62062.84,26.80
26.18,63835.76,28.60
26.94,65149.34,30.30
29.15,65720.65,31.60
27.75,65732.07,32.90
49.70,64720.70,33.70
27.15,62684.70,34.20
25.33,60506.68,34.20
23.56,58706.41,33.60
19.78,55180.55,32.60
18.44,51142.02,31.50
18.70,47651.71,30.30
17.92,45039.71,29.00
16.91,43308.05,27.80
16.74,42291.61,27.20
17.24,42071.64,26.80
18.32,43064.91,26.50
18.38,44573.76,26.30
19.37,45651.26,26.10
19.79,47961.14,25.90
20.69,51288.05,25.80
21.23,54837.66,25.70
23.28,58455.50,25.70
24.22,61530.10,25.80
24.87,63655.15,26.60
25.75,65034.24,27.80
26.74,65757.97,29.20
26.52,65759.45,30.40
22.85,65077.38,31.50
21.35,63629.75,32.50
21.64,61345.67,33.30
22.27,59105.03,34.00
28.29,57021.10,34.30
23.24,53155.78,34.30
18.52,49074.98,33.80
20.48,45623.41,32.90
18.48,43259.61,30.90
17.82,41570.20,28.40
17.39,40501.99,27.60
17.36,40301.81,27.00
18.20,41180.55,26.60
19.96,42518.88,26.20
18.80,43468.53,25.90
19.35,45294.28,25.70
19.62,47680.94,25.50
21.24,50318.09,25.30
23.91,52757.16,25.20
22.58,54948.99,25.00
22.03,56878.97,25.70
24.93,58379.01,27.00
25.91,59780.67,29.00
25.97,60554.41,30.50
25.80,60522.55,31.30
25.71,59334.90,32.10
24.94,57070.55,33.00
26.95,54706.61,33.40
25.64,52748.32,33.60
22.31,49014.72,33.60
18.93,45014.94,33.10
17.74,41679.30,32.20
17.51,39329.66,30.20
16.65,37673.68,27.40
16.41,36619.87,26.30
16.34,36414.38,25.30
17.03,37324.88,24.40
17.45,38714.90,23.70
17.65,39623.75,23.10
18.25,41798.25,22.50
18.44,44514.29,22.00
19.67,47462.80,21.60
20.47,50238.20,21.10
22.03,52796.39,20.70
24.60,55342.43,22.00
25.19,57476.39,24.70
26.32,59322.13,26.70
40.10,60529.91,28.40
47.06,60590.21,29.90
32.91,59247.56,31.30
32.09,56675.41,32.50
24.54,53788.63,33.20
20.84,51359.37,33.60
18.47,47580.73,33.60
15.53,43408.07,33.00
13.84,40024.61,31.60
11.35,37536.99,28.40
7.02,35835.57,25.10
0.06,34752.56,24.20
0.00,34562.98,23.30
4.18,35681.39,22.70
10.49,37128.74,22.10
10.76,38263.99,21.50
14.01,40519.31,20.90
15.80,43428.02,20.50
16.94,46508.29,20.10
18.87,49351.15,19.80
21.40,52153.81,19.60
28.87,55114.25,21.50
25.44,57646.53,24.50
35.41,59686.31,28.00
50.41,60934.37,29.70
32.62,60967.34,31.10
25.78,59603.27,32.50
23.58,57220.23,33.50
22.89,54565.87,34.20
20.33,52417.66,34.50
17.79,48688.64,34.30
15.87,44734.99,33.60
15.31,41222.83,32.20
14.71,38679.38,28.90
12.37,36952.55,25.40
11.08,35928.48,24.30
12.37,35629.41,23.40
13.19,36500.29,22.90
12.89,37790.28,22.70
14.30,38904.98,22.90
15.62,41451.74,22.80
16.52,44752.67,22.00
17.04,48558.25,21.00
19.88,52060.37,20.20
23.71,54954.38,19.90
90.63,57697.79,22.30
25.83,59892.36,25.10
34.29,61553.01,29.20
54.50,62373.17,31.40
28.32,61986.45,32.90
24.52,60259.47,34.10
23.39,57809.53,34.90
22.55,55318.14,35.30
18.98,53178.44,35.30
17.92,49870.16,34.90
17.74,46492.99,34.00
17.14,43210.94,32.40
17.06,40754.99,30.20
16.10,38974.29,28.00
15.41,37632.78,27.00
15.02,36941.41,26.30
15.65,37059.43,25.90
15.01,37432.46,25.60
14.47,38200.93,25.40
16.81,41368.85,25.20
17.89,45636.95,25.00
17.97,50089.79,24.90
20.49,53930.60,24.70
24.13,57055.89,24.60
27.30,59596.75,26.10
34.60,61436.82,28.30
27.16,62749.69,30.30
28.24,63556.23,32.10
25.36,63637.59,33.70
24.97,62630.25,34.90
23.27,60503.92,35.80
21.83,58090.62,36.30
20.81,56165.92,36.40
20.19,53033.26,36.00
18.25,49779.48,35.20
18.03,46607.96,33.90
17.20,44025.27,31.60
15.87,42105.83,29.30
15.04,40752.09,28.10
14.07,39899.38,27.40
14.02,39704.62,26.90
13.81,39719.55,26.40
12.91,40176.80,26.10
15.21,43226.55,25.80
15.10,47518.53,25.60
15.98,51590.43,25.40
17.04,55285.33,25.20
18.58,57787.00,25.20
19.74,59610.83,26.80
20.59,60646.10,28.70
24.54,61916.83,30.70
25.53,63056.05,32.20
60.75,63749.25,33.20
29.39,63270.65,34.00
25.18,61604.10,34.40
24.07,59740.52,34.50
24.16,58215.21,34.30
20.71,54869.52,34.00
19.37,50972.71,33.20
18.80,47518.20,32.10
16.40,45065.09,30.20
14.92,43383.99,28.10
14.17,42373.67,27.20
14.54,42301.54,26.70
16.75,43377.48,26.30
17.70,44858.74,26.00
18.01,45865.18,25.80
20.29,48407.30,25.60
19.31,52070.44,25.40
20.71,55913.59,25.30
21.69,58946.46,25.10
24.29,61574.06,25.00
25.40,64023.72,26.40
27.32,65432.70,28.00
27.89,66090.58,30.50
25.51,66084.97,32.60
24.82,65274.44,34.20
25.18,64090.60,35.40
27.19,62160.04,36.30
26.89,60494.43,36.80
24.70,58587.13,36.90
22.15,54838.23,36.30
19.46,50766.92,35.30
18.45,47361.02,33.70
18.08,44797.35,31.50
17.44,43040.09,29.10
17.13,42006.22,28.00
16.98,41837.07,27.30
17.59,42888.28,26.90
18.63,44517.87,26.60
19.01,45449.28,26.40
19.41,48011.96,26.20
19.92,51884.55,26.00
22.65,56222.59,25.80
26.20,60412.40,25.50
53.91,64290.18,25.30
142.67,67366.33,26.60
212.47,69710.81,28.20
685.42,70810.79,30.30
554.69,70854.82,32.20
63.63,69742.01,33.90
24.67,67481.68,35.10
23.60,64446.99,35.80
21.48,61862.42,36.20
20.77,59466.10,36.30
18.74,55428.78,35.80
16.47,51128.35,34.70
15.93,47288.39,33.20
15.43,44516.66,30.70
15.37,42570.59,28.40
14.79,41290.69,27.20
14.69,40852.14,26.70
16.11,41726.02,26.40
16.50,43221.91,26.20
16.98,44243.43,26.00
17.44,46708.69,25.70
19.07,50288.55,25.50
20.37,54673.03,25.30
22.71,59174.95,25.10
25.66,63011.50,25.10
35.47,66528.00,26.60
128.96,68866.21,29.30
362.55,69879.91,30.90
73.65,70333.53,32.80
42.47,70156.46,34.30
29.68,69002.02,35.40
34.31,66503.07,36.30
23.30,63843.51,36.70
21.24,61328.72,36.70
18.14,57135.24,36.30
15.68,52676.91,35.30
15.16,48797.29,33.80
14.17,45848.34,31.60
13.14,43724.22,29.30
12.43,42328.86,28.20
12.38,41816.93,27.50
13.44,42573.56,27.00
14.18,44064.78,26.60
14.41,44846.38,26.30
16.18,47236.93,26.00
17.76,50785.01,25.80
18.52,54844.37,25.70
20.15,58819.03,25.80
28.29,62330.08,25.80
38.45,65689.89,26.90
53.73,68071.30,28.80
69.60,69179.87,30.80
38.87,69497.37,32.70
25.85,68903.36,34.20
25.55,67384.59,35.50
24.19,65058.07,36.30
23.21,62618.86,36.70
20.96,60238.58,36.60
18.76,56208.89,36.00
17.27,52029.72,34.90
16.17,48421.10,33.40
15.63,45541.89,31.20
14.91,43589.94,29.20
14.47,42313.62,28.30
14.20,41943.31,27.50
13.25,42763.05,27.00
13.34,44142.33,26.60
14.74,45029.34,26.30
16.60,47728.24,26.10
18.75,51438.71,25.90
19.51,55669.12,25.60
23.91,59666.78,25.40
27.73,63227.45,25.10
33.96,66166.82,26.50
259.43,68166.05,28.60
594.56,69317.36,31.00
867.48,69565.28,33.00
258.93,69023.46,34.50
31.51,67429.46,35.60
30.26,64699.34,36.40
26.77,62310.53,36.90
24.98,59966.63,36.80
21.32,56467.92,36.10
19.14,52913.61,35.20
18.59,49597.42,34.00
16.51,46920.06,31.80
15.76,44832.53,29.60
15.24,43332.04,28.50
15.79,42414.08,27.60
15.76,42251.44,27.00
16.79,42369.97,26.50
15.70,42617.49,26.20
17.19,44589.62,25.90
18.02,46985.98,25.70
19.17,49717.78,25.50
20.31,52570.37,25.30
22.91,54977.00,25.20
24.45,56921.00,26.50
23.65,58627.86,28.30
26.16,60035.31,29.90
27.41,60895.65,30.90
59.59,60676.49,31.60
31.70,59452.19,32.20
46.22,57626.95,32.50
25.03,56168.37,32.60
25.38,54517.89,32.60
23.77,51895.35,32.50
20.47,48959.61,32.30
21.44,46149.66,31.60
20.35,43991.18,30.20
19.71,42393.68,28.60
19.42,41150.57,28.00
19.49,40438.70,27.50
18.68,40155.46,27.20
18.49,40200.70,26.80
17.40,40310.85,26.20
18.08,42281.57,25.90
18.82,45138.07,25.50
19.89,47962.40,25.20
23.51,51021.72,25.10
24.03,53984.89,25.20
24.31,56615.30,26.70
28.53,58897.52,28.90
34.31,60718.77,30.70
75.56,62127.87,32.00
95.13,62744.32,33.50
64.05,62330.29,34.70
51.48,60629.38,35.60
42.47,58790.69,35.90
32.11,56839.18,35.90
23.39,53292.08,35.50
19.44,49584.97,34.70
17.18,46246.55,33.60
16.02,43818.37,31.60
15.23,42219.25,29.20
14.36,41258.00,28.30
14.55,41259.80,27.60
15.42,42391.12,27.10
16.76,44112.09,26.70
17.51,45125.59,26.40
19.47,48064.98,26.10
20.31,52015.40,25.90
25.53,56216.93,25.80
29.22,60128.67,25.60
33.85,63622.93,25.60
94.12,66435.85,27.00
254.74,68307.86,29.10
1829.01,69512.36,31.10
1186.16,69847.34,32.90
404.00,69555.53,34.40
109.12,68629.49,35.60
30.29,66318.67,36.40
25.58,64083.36,36.80
22.89,61695.46,36.60
19.50,57448.88,35.90
18.05,53061.76,35.00
17.21,49437.19,33.70
15.83,46781.90,31.60
14.78,44865.62,29.50
13.90,43601.84,28.50
13.99,43341.04,27.80
15.65,44240.72,27.30
17.08,45872.48,27.00
17.49,46677.65,26.70
19.49,49289.41,26.50
19.32,53032.75,26.20
21.72,57542.68,26.10
23.56,61916.27,25.80
71.94,65662.93,25.70
92.92,68371.29,27.10
223.17,70219.83,29.00
481.91,71060.56,31.00
829.27,71201.57,32.90
281.26,70805.53,34.60
63.66,69677.32,36.00
33.37,67242.61,37.00
25.66,65014.15,37.50
23.59,62589.25,37.30
20.35,58463.41,36.40
18.47,54158.75,35.50
16.23,50568.02,34.20
14.49,47867.55,32.10
13.54,46046.32,30.10
12.55,44907.86,29.20
11.42,44753.83,28.50
12.68,45630.93,28.00
14.18,47207.60,27.60
15.00,47913.22,27.20
16.63,50065.42,26.80
17.33,53869.87,26.40
19.06,58235.61,26.10
22.83,62565.54,25.70
28.32,66345.31,25.50
37.23,69767.98,27.00
60.43,72078.76,29.30
85.71,72909.06,31.50
34.10,73149.58,33.40
33.09,72927.59,35.10
29.23,71908.55,36.50
26.37,69410.13,37.50
23.89,66962.41,38.00
22.12,64192.02,38.00
19.08,59842.92,37.50
17.43,55458.74,36.60
16.40,51515.56,35.20
15.15,48746.36,32.70
13.99,46781.06,30.30
12.02,45605.87,29.20
10.46,45332.67,28.20
13.13,46181.48,27.60
15.47,47687.79,27.20
15.79,48260.84,26.80
17.70,50410.06,26.50
18.17,53918.43,26.40
19.36,58071.49,26.20
22.78,62025.92,26.10
25.75,65708.60,26.10
36.95,69040.06,27.60
38.51,71187.11,29.60
104.55,72113.90,31.70
87.69,72376.48,33.50
31.94,71831.04,35.10
62.73,70291.09,36.40
24.38,67977.62,37.40
32.63,65756.77,37.90
23.68,63378.50,37.80
19.46,59464.89,37.30
17.82,55182.05,36.30
17.70,51612.10,34.70
16.19,48831.29,32.40
15.25,46938.31,30.20
14.40,45698.83,29.10
13.75,45457.46,28.30
15.07,46449.55,27.70
17.36,47959.69,27.40
17.25,48596.15,27.10
19.85,50817.23,27.00
18.85,54476.29,26.80
22.18,58635.02,26.70
57.98,62718.29,26.60
33.88,66285.53,26.40
288.53,69538.77,27.60
514.53,71763.65,29.40
1458.71,72948.42,31.60
497.83,73143.03,33.60
32.10,72648.96,35.40
29.70,70896.26,36.80
26.28,67951.00,37.80
25.74,65387.51,38.30
24.79,62875.36,38.20
20.60,59199.75,37.60
18.13,55468.84,36.50
15.59,51890.66,34.80
14.61,49074.96,32.30
13.26,46909.94,30.00
11.71,45268.58,28.80
11.36,44224.90,27.80
12.27,43949.61,27.20
13.47,44114.95,26.70
15.90,44415.46,26.30
18.64,47373.54,26.10
18.07,51641.68,26.00
18.89,55986.77,25.80
21.21,60189.28,25.70
25.38,63739.44,25.70
29.54,66794.69,27.30
28.24,69164.85,29.70
34.78,70877.06,31.70
72.98,71747.24,33.80
81.03,71625.13,35.70
30.45,70227.86,37.20
29.03,67551.53,38.20
24.88,64946.64,38.80
21.87,62639.10,38.90
18.25,59143.58,38.40
16.97,55387.31,37.40
16.24,51789.90,35.80
15.10,48938.39,33.40
13.93,46811.67,31.10
11.60,45187.24,29.70
10.51,44089.87,28.80
9.63,43479.32,28.10
9.09,43218.67,27.60
9.46,43239.85,27.20
12.59,46141.98,26.90
14.23,50346.82,26.90
16.18,54738.50,26.80
19.28,58927.49,26.50
23.82,62820.27,26.30
25.78,66141.34,27.50
26.07,68758.75,29.70
30.98,70623.81,31.70
50.89,71763.91,33.70
42.07,71915.46,35.70
26.33,70721.60,37.30
24.16,68451.71,38.40
23.74,66212.31,39.10
20.92,63901.67,39.20
18.80,59929.56,38.70
17.72,55495.90,37.60
17.88,51703.13,35.90
16.77,48957.54,33.50
15.97,46937.03,31.30
14.75,45764.66,30.10
14.11,45540.58,29.30
14.78,46511.00,28.70
16.27,48185.26,28.20
16.92,48910.29,27.80
18.91,51462.31,27.50
18.16,55445.79,27.10
19.23,59845.53,26.70
24.84,64146.60,26.40
44.76,67809.12,26.20
135.28,70939.34,27.70
1705.40,73313.21,30.10
2418.73,74330.13,32.20
1331.49,74665.58,34.30
666.56,74524.92,36.10
224.20,73634.64,37.60
32.63,71499.82,38.70
26.25,69032.72,39.40
24.24,65994.55,39.60
19.23,61527.77,39.20
17.47,57039.78,38.30
15.44,53224.33,36.80
14.11,50235.42,34.20
12.62,47992.71,31.60
12.89,46538.43,30.40
13.25,45982.49,29.40
13.91,46734.89,28.70
16.68,48221.21,28.20
17.73,48785.58,27.80
20.51,51319.25,27.50
19.13,55081.82,27.20
22.69,59471.34,26.90
27.97,63745.15,26.70
34.05,67796.07,26.60
216.09,71184.65,27.90
2160.88,73454.69,30.10
7030.35,74301.78,32.30
8987.75,74293.07,34.60
1404.12,74058.75,36.50
115.63,72883.15,38.10
41.31,70641.98,39.30
38.46,68497.87,39.90
36.41,65561.31,40.10
25.55,60979.44,39.70
20.92,56345.32,38.70
19.18,52478.60,37.20
18.82,49734.37,34.50
18.23,47690.30,31.80
16.99,46409.96,30.60
17.29,45940.17,29.70
16.59,46669.83,29.10
18.22,48086.91,28.60
18.10,48455.24,28.30
18.25,49760.50,27.90
17.95,52819.26,27.60
19.01,56745.89,27.30
20.54,60623.79,27.00
24.57,64008.25,26.80
28.64,67022.60,27.70
33.88,69328.01,29.50
95.84,70862.13,31.90
365.55,71755.05,34.50
507.05,71340.67,36.60
576.34,69312.15,38.00
27.60,65817.98,38.90
26.97,63437.24,39.30
25.88,60396.97,39.10
23.02,56132.66,38.30
19.46,51871.86,36.90
18.86,48356.51,35.40
17.97,45683.56,33.40
16.87,43840.20,31.40
16.01,42739.55,30.10
16.06,42497.26,29.20
18.54,43565.31,28.70
19.81,45539.88,28.30
19.48,46171.35,28.00
19.85,48430.23,27.70
20.48,52303.22,27.50
28.49,56698.17,27.30
30.90,61022.46,27.10
45.46,64898.10,26.90
455.55,67844.87,27.30
1940.48,69855.53,28.60
8499.54,70961.88,30.50
9000.00,71072.97,32.40
7927.92,70542.74,34.00
164.17,69452.97,35.20
48.23,67167.84,36.10
27.15,65114.32,36.60
25.20,62276.70,36.60
21.46,57871.61,36.30
18.86,53537.91,35.50
14.96,49966.27,34.30
10.23,47470.95,31.90
8.75,45514.14,30.10
2.12,44325.00,29.20
5.48,44087.50,28.50
10.93,45144.24,28.00
12.42,46863.73,27.70
13.74,47435.94,27.30
16.49,49814.01,27.10
19.80,53740.18,26.90
19.76,58358.07,26.90
23.72,62713.57,26.80
27.67,66459.06,26.80
81.72,69670.17,27.70
1155.82,71668.45,29.70
942.07,72735.13,31.60
520.52,72857.93,33.50
57.48,72324.35,35.10
25.04,70483.33,36.30
23.95,67618.09,37.10
21.13,65413.65,37.10
19.95,62752.59,36.50
18.54,59116.27,35.50
