,Restaurant_Recreaction,Grocery_Pharmacy,Retail
2020-01-31,8152.0,3879.0,17178.0
2020-02-01,8837.0,5384.0,21111.0
2020-02-02,4847.0,3557.0,11575.0
2020-02-03,5275.0,3033.0,12100.0
2020-02-04,5111.0,3014.0,11608.0
2020-02-05,5466.0,2569.0,11479.0
2020-02-06,5323.0,3035.0,12115.0
2020-02-07,7214.0,3440.0,15547.0
2020-02-08,8655.0,4489.0,20053.0
2020-02-09,5894.0,4004.0,14152.0
2020-02-10,4984.0,3302.0,12499.0
2020-02-11,4970.0,3155.0,12070.0
2020-02-12,5012.0,3041.0,11557.0
2020-02-13,5217.0,3185.0,12203.0
2020-02-14,7833.0,3869.0,16753.0
2020-02-15,7816.0,3867.0,18175.0
2020-02-16,6471.0,3494.0,14332.0
2020-02-17,5481.0,3043.0,12969.0
2020-02-18,5102.0,2563.0,11113.0
2020-02-19,4896.0,2770.0,11190.0
2020-02-20,5462.0,3032.0,12403.0
2020-02-21,7197.0,3177.0,15025.0
2020-02-22,8743.0,3921.0,18898.0
2020-02-23,6163.0,3769.0,14057.0
2020-02-24,4839.0,3019.0,11473.0
2020-02-25,3996.0,2248.0,9491.0
2020-02-26,5793.0,3218.0,13290.0
2020-02-27,5674.0,3140.0,13122.0
2020-02-28,7408.0,3448.0,16017.0
2020-02-29,5956.0,3373.0,15162.0
2020-03-01,6353.0,3772.0,15687.0
2020-03-02,4988.0,3132.0,12222.0
2020-03-03,5317.0,3011.0,12646.0
2020-03-04,5117.0,2729.0,11815.0
2020-03-05,5481.0,2988.0,12938.0
2020-03-06,7096.0,3374.0,16078.0
2020-03-07,8807.0,4001.0,20036.0
2020-03-08,6145.0,3703.0,14723.0
2020-03-09,4417.0,2881.0,11289.0
2020-03-10,5049.0,2936.0,12482.0
2020-03-11,5318.0,3008.0,12774.0
2020-03-12,5277.0,3998.0,13598.0
2020-03-13,6376.0,4633.0,16423.0
2020-03-14,5579.0,3938.0,14702.0
2020-03-15,4144.0,3133.0,10951.0
2020-03-16,3762.0,3316.0,10652.0
2020-03-17,3270.0,3342.0,10159.0
2020-03-18,2916.0,3049.0,9392.0
2020-03-19,3041.0,3019.0,9238.0
2020-03-20,2633.0,2792.0,8206.0
2020-03-21,1830.0,2073.0,5862.0
2020-03-22,2295.0,3196.0,7834.0
2020-03-23,2962.0,3100.0,9155.0
2020-03-24,1987.0,1799.0,5805.0
2020-03-25,2580.0,2269.0,7404.0
2020-03-26,2456.0,2091.0,6776.0
2020-03-27,2830.0,2374.0,7695.0
2020-03-28,2812.0,2488.0,7526.0
2020-03-29,2322.0,2216.0,6108.0
2020-03-30,2479.0,2152.0,6812.0
2020-03-31,2694.0,2280.0,7463.0
2020-04-01,2760.0,2415.0,7599.0
2020-04-02,2617.0,2321.0,7181.0
2020-04-03,2735.0,2517.0,7483.0
2020-04-04,2766.0,2740.0,7489.0
2020-04-05,2372.0,2068.0,5810.0
2020-04-06,2307.0,2086.0,6232.0
2020-04-07,2605.0,2119.0,6713.0
2020-04-08,2778.0,2265.0,7159.0
2020-04-09,2641.0,2420.0,7203.0
2020-04-10,3072.0,2829.0,8110.0
2020-04-11,2785.0,3015.0,7927.0
2020-04-12,1269.0,1583.0,3707.0
2020-04-13,2284.0,2120.0,6280.0
2020-04-14,2399.0,1996.0,6297.0
2020-04-15,3064.0,2346.0,7594.0
2020-04-16,2671.0,2256.0,7018.0
2020-04-17,3234.0,2504.0,8033.0
2020-04-18,3293.0,2673.0,8272.0
2020-04-19,2625.0,2304.0,6491.0
2020-04-20,2761.0,2154.0,7041.0
2020-04-21,3395.0,2406.0,8082.0
2020-04-22,2992.0,2436.0,7696.0
2020-04-23,3382.0,2507.0,8230.0
2020-04-24,3694.0,2504.0,8632.0
2020-04-25,3631.0,3009.0,9154.0
2020-04-26,3019.0,2455.0,7331.0
2020-04-27,3094.0,2495.0,8262.0
2020-04-28,3158.0,2434.0,8175.0
2020-04-29,3038.0,2575.0,8310.0
2020-04-30,3545.0,2661.0,8989.0
2020-05-01,4202.0,3042.0,10445.0
2020-05-02,3828.0,3005.0,9776.0
2020-05-03,3017.0,2640.0,7733.0
2020-05-04,2851.0,2417.0,7749.0
2020-05-05,3710.0,2932.0,9594.0
2020-05-06,3388.0,2646.0,8811.0
2020-05-07,3262.0,2718.0,8816.0
2020-05-08,4263.0,3276.0,10910.0
2020-05-09,3891.0,3844.0,11047.0
