,Restaurant_Recreaction,Grocery_Pharmacy,Retail
2019-11-03,249082.0,86476.0,459533.0
2019-11-04,224309.0,87111.0,445482.0
2019-11-05,231677.0,83730.0,448980.0
2019-11-06,236998.0,85377.0,459442.0
2019-11-07,244942.0,85920.0,470771.0
2019-11-08,276785.0,91444.0,521000.0
2019-11-09,291485.0,91217.0,529862.0
2019-11-10,253599.0,85541.0,463811.0
2019-11-11,238562.0,89509.0,469189.0
2019-11-12,236319.0,87552.0,463126.0
2019-11-13,240827.0,86856.0,469294.0
2019-11-14,246155.0,86012.0,474144.0
2019-11-15,279867.0,92939.0,530296.0
2019-11-16,292356.0,93122.0,539782.0
2019-11-17,249870.0,87492.0,464717.0
2019-11-18,231423.0,88804.0,459964.0
2019-11-19,238857.0,88080.0,470128.0
2019-11-20,228048.0,85494.0,448959.0
2019-11-21,246488.0,90171.0,481022.0
2019-11-22,278364.0,95123.0,530938.0
2019-11-23,283475.0,93890.0,528274.0
2019-11-24,257049.0,91818.0,481766.0
2019-11-25,256919.0,100338.0,509284.0
2019-11-26,264364.0,106699.0,525883.0
2019-11-27,251433.0,112839.0,521368.0
2019-11-28,131688.0,65854.0,281574.0
2019-11-29,244427.0,88439.0,515763.0
2019-11-30,136154.0,52406.0,278451.0
2019-12-01,236916.0,76237.0,432409.0
2019-12-02,247222.0,84713.0,468941.0
2019-12-03,256834.0,84557.0,477955.0
2019-12-04,244158.0,79475.0,454554.0
2019-12-05,276644.0,86068.0,507188.0
2019-12-06,303241.0,89684.0,549349.0
2019-12-07,299302.0,90423.0,545314.0
2019-12-08,254347.0,83508.0,465414.0
2019-12-09,255679.0,88708.0,486430.0
2019-12-10,270478.0,88879.0,504991.0
2019-12-11,275095.0,88228.0,510295.0
2019-12-12,292484.0,89468.0,533064.0
2019-12-13,326077.0,94337.0,586874.0
2019-12-14,324000.0,95671.0,580943.0
2019-12-15,278008.0,89353.0,503977.0
2019-12-16,274778.0,94643.0,524603.0
2019-12-17,274660.0,91873.0,523443.0
2019-12-18,291922.0,97521.0,554810.0
2019-12-19,302093.0,97938.0,568166.0
2019-12-20,321160.0,98798.0,595280.0
2019-12-21,322022.0,100754.0,598694.0
2019-12-22,289311.0,97755.0,542596.0
2019-12-23,288080.0,115568.0,587730.0
2019-12-24,251169.0,103887.0,497374.0
2019-12-25,156420.0,39307.0,241802.0
2019-12-26,248715.0,78335.0,468068.0
2019-12-27,295453.0,84962.0,528760.0
2019-12-28,307330.0,82882.0,528563.0
2019-12-29,282928.0,78270.0,476061.0
2019-12-30,428291.0,134254.0,777032.0
2019-12-31,185339.0,69260.0,351390.0
2020-01-01,241518.0,55184.0,376467.0
2020-01-02,281668.0,86476.0,508006.0
2020-01-03,309505.0,89839.0,548274.0
2020-01-04,305869.0,85336.0,523577.0
2020-01-05,263732.0,79128.0,451101.0
2020-01-06,262640.0,87269.0,484061.0
2020-01-07,273079.0,88869.0,502169.0
2020-01-08,285130.0,91909.0,523625.0
2020-01-09,291147.0,91679.0,532536.0
