,Restaurant_Recreaction,Grocery_Pharmacy,Retail
2019-10-11,51302.0,19172.0,88169.0
2019-10-12,49061.0,18408.0,84770.0
2019-10-13,40170.0,16756.0,71111.0
2019-10-14,40506.0,16966.0,72419.0
2019-10-15,47627.0,18415.0,82583.0
2019-10-16,49516.0,17951.0,84298.0
2019-10-17,50734.0,18693.0,86630.0
2019-10-18,55366.0,20093.0,94497.0
2019-10-19,57196.0,20689.0,98317.0
2019-10-20,42070.0,18668.0,76436.0
2019-10-21,47320.0,18743.0,83144.0
2019-10-22,48240.0,17876.0,82719.0
2019-10-23,50678.0,18824.0,86866.0
2019-10-24,51462.0,19242.0,88521.0
2019-10-25,54022.0,19900.0,93119.0
2019-10-26,51047.0,18801.0,88690.0
2019-10-27,36265.0,15746.0,65922.0
2019-10-28,45395.0,17558.0,78941.0
2019-10-29,45264.0,17150.0,79231.0
2019-10-30,51336.0,19307.0,88843.0
2019-10-31,35314.0,14379.0,62827.0
2019-11-01,47405.0,17710.0,83290.0
2019-11-02,46991.0,17280.0,82420.0
2019-11-03,38751.0,16836.0,73051.0
2019-11-04,40905.0,16916.0,74763.0
2019-11-05,42269.0,16364.0,74113.0
2019-11-06,41658.0,16342.0,73327.0
2019-11-07,43259.0,16799.0,75759.0
2019-11-08,46697.0,17347.0,81530.0
2019-11-09,47029.0,17884.0,83328.0
2019-11-10,38363.0,16586.0,69523.0
2019-11-11,39650.0,16668.0,72612.0
2019-11-12,39874.0,16039.0,71305.0
2019-11-13,41516.0,16160.0,74137.0
2019-11-14,43652.0,16996.0,76787.0
2019-11-15,49240.0,18543.0,86793.0
2019-11-16,46475.0,17987.0,83827.0
2019-11-17,36858.0,16546.0,68151.0
2019-11-18,40019.0,16890.0,72825.0
2019-11-19,42147.0,16604.0,74376.0
2019-11-20,42226.0,16077.0,73931.0
2019-11-21,43925.0,17202.0,77732.0
2019-11-22,47314.0,18073.0,83919.0
2019-11-23,44920.0,18347.0,81619.0
2019-11-24,35896.0,16503.0,67053.0
2019-11-25,41748.0,18239.0,77801.0
2019-11-26,42727.0,18556.0,78540.0
2019-11-27,46302.0,21789.0,87609.0
2019-11-28,27084.0,13830.0,52810.0
2019-11-29,42041.0,17365.0,79990.0
2019-11-30,31605.0,14149.0,59678.0
2019-12-01,30865.0,11866.0,52563.0
2019-12-02,40186.0,13966.0,65990.0
2019-12-03,45695.0,14732.0,74250.0
2019-12-04,47013.0,15101.0,75676.0
2019-12-05,50289.0,15520.0,80488.0
2019-12-06,56329.0,16876.0,89497.0
2019-12-07,55484.0,16918.0,88573.0
2019-12-08,43357.0,15195.0,71320.0
2019-12-09,43637.0,14570.0,71013.0
2019-12-10,46312.0,15602.0,76759.0
2019-12-11,47075.0,15232.0,76880.0
2019-12-12,50754.0,16204.0,83070.0
2019-12-13,56931.0,17448.0,92292.0
2019-12-14,54277.0,18326.0,90123.0
2019-12-15,42866.0,15620.0,71891.0
2019-12-16,44593.0,16436.0,76846.0
2019-12-17,44357.0,15483.0,75523.0
2019-12-18,49275.0,17413.0,84555.0
2019-12-19,47100.0,17494.0,83272.0
2019-12-20,52424.0,18009.0,88163.0
2019-12-21,52504.0,19203.0,90833.0
2019-12-22,45752.0,17593.0,79516.0
2019-12-23,49695.0,19674.0,88549.0
2019-12-24,42934.0,19648.0,79886.0
2019-12-25,26501.0,9952.0,42951.0
2019-12-26,39848.0,14486.0,67368.0
2019-12-27,50074.0,16188.0,80097.0
2019-12-28,51619.0,16271.0,81573.0
2019-12-29,40091.0,14468.0,65635.0
2019-12-30,58082.0,19792.0,94654.0
2019-12-31,42209.0,17675.0,76591.0
2020-01-01,49160.0,14477.0,71661.0
2020-01-02,50464.0,18647.0,84129.0
2020-01-03,55823.0,19519.0,91667.0
2020-01-04,51199.0,18384.0,85053.0
2020-01-05,43561.0,16808.0,71420.0
2020-01-06,51723.0,18592.0,85323.0
2020-01-07,53249.0,18941.0,86891.0
2020-01-08,56619.0,19896.0,92328.0
2020-01-09,58380.0,20186.0,95683.0
2020-01-10,66306.0,22055.0,106819.0
2020-01-11,65898.0,21959.0,105526.0
2020-01-12,50915.0,19181.0,82911.0
2020-01-13,55989.0,19384.0,90715.0
2020-01-14,53645.0,17665.0,84585.0
2020-01-15,64429.0,21270.0,102398.0
2020-01-16,62072.0,19885.0,97344.0
2020-01-17,62755.0,19860.0,98570.0
2020-01-18,54017.0,18792.0,87072.0
2020-01-19,51220.0,18401.0,82316.0
2020-01-20,47907.0,18081.0,80259.0
2020-01-21,55867.0,17925.0,86191.0
2020-01-22,63194.0,20517.0,99421.0
