,Restaurant_Recreaction,Grocery_Pharmacy,Retail
2019-08-06,136724.0,48444.0,241509.0
2019-08-07,136596.0,49236.0,247358.0
2019-08-08,142579.0,49429.0,252635.0
2019-08-09,164442.0,53028.0,283299.0
2019-08-10,160098.0,52927.0,280573.0
2019-08-11,135338.0,48601.0,236274.0
2019-08-12,133643.0,49010.0,241938.0
2019-08-13,140369.0,50247.0,250482.0
2019-08-14,147535.0,48768.0,250585.0
2019-08-15,156366.0,49459.0,256005.0
2019-08-16,175003.0,53364.0,286753.0
2019-08-17,172198.0,54327.0,289285.0
2019-08-18,138303.0,49631.0,233361.0
2019-08-19,149212.0,51157.0,250102.0
2019-08-20,149746.0,49248.0,247322.0
2019-08-21,150454.0,49402.0,256120.0
2019-08-22,154778.0,50371.0,262379.0
2019-08-23,164769.0,52309.0,282774.0
2019-08-24,167628.0,52470.0,289206.0
2019-08-25,135545.0,49403.0,237868.0
2019-08-26,132477.0,48527.0,234479.0
2019-08-27,147562.0,49991.0,255106.0
2019-08-28,146984.0,48582.0,250003.0
2019-08-29,153365.0,50459.0,260584.0
2019-08-30,170955.0,55075.0,292571.0
2019-08-31,150432.0,53908.0,272296.0
2019-09-01,135197.0,49850.0,243063.0
2019-09-02,115478.0,49663.0,222228.0
2019-09-03,140143.0,53270.0,256341.0
2019-09-04,149034.0,53702.0,267983.0
2019-09-05,153397.0,53754.0,271895.0
2019-09-06,171967.0,56353.0,301679.0
2019-09-07,177629.0,61163.0,318359.0
2019-09-08,138196.0,58335.0,258225.0
2019-09-09,146842.0,56428.0,268059.0
2019-09-10,153580.0,54902.0,272323.0
2019-09-11,160320.0,57163.0,284895.0
2019-09-12,163973.0,57536.0,289913.0
2019-09-13,183566.0,61132.0,322930.0
2019-09-14,188392.0,61969.0,332041.0
2019-09-15,144536.0,57362.0,263980.0
2019-09-16,152336.0,56147.0,274134.0
2019-09-17,156561.0,54884.0,274594.0
2019-09-18,164879.0,56022.0,286252.0
2019-09-19,164794.0,55572.0,285024.0
2019-09-20,189892.0,58895.0,320941.0
2019-09-21,183709.0,58419.0,315023.0
2019-09-22,148251.0,55508.0,258106.0
2019-09-23,157085.0,54922.0,269364.0
2019-09-24,158921.0,51995.0,266297.0
2019-09-25,154348.0,51344.0,262892.0
2019-09-26,152800.0,51113.0,261109.0
2019-09-27,163634.0,51622.0,274880.0
2019-09-28,165238.0,56305.0,288389.0
2019-09-29,131879.0,51019.0,232960.0
2019-09-30,112941.0,41039.0,198134.0
2019-10-01,135644.0,49480.0,247736.0
2019-10-02,130087.0,47805.0,239083.0
2019-10-03,134283.0,48114.0,245174.0
2019-10-04,149623.0,50805.0,270404.0
2019-10-05,150130.0,51766.0,274298.0
2019-10-06,118134.0,48401.0,221971.0
2019-10-07,123814.0,48599.0,232591.0
2019-10-08,139239.0,49646.0,252490.0
2019-10-09,125829.0,45976.0,228368.0
2019-10-10,129869.0,46024.0,233206.0
2019-10-11,144919.0,49598.0,260096.0
2019-10-12,148933.0,51159.0,270530.0
2019-10-13,123156.0,46689.0,223610.0
2019-10-14,117568.0,47363.0,223217.0
2019-10-15,128230.0,46726.0,233584.0
2019-10-16,140099.0,50192.0,254007.0
2019-10-17,137342.0,48686.0,248715.0
2019-10-18,156312.0,51531.0,278124.0
2019-10-19,172018.0,55070.0,305093.0
2019-10-20,135795.0,51887.0,247691.0
2019-10-21,128283.0,49057.0,236446.0
2019-10-22,134138.0,48201.0,243919.0
2019-10-23,140318.0,49239.0,254189.0
2019-10-24,140961.0,49867.0,255424.0
2019-10-25,153246.0,52032.0,275885.0
2019-10-26,141870.0,49677.0,260372.0
2019-10-27,119617.0,48048.0,222991.0
2019-10-28,122566.0,47952.0,229770.0
2019-10-29,123928.0,46917.0,230471.0
2019-10-30,142627.0,55562.0,268625.0
2019-10-31,85710.0,35104.0,165798.0
2019-11-01,133080.0,47895.0,244427.0
2019-11-02,138349.0,49584.0,258836.0
2019-11-03,110618.0,48288.0,213916.0
2019-11-04,109461.0,45820.0,209518.0
2019-11-05,113570.0,44058.0,211856.0
2019-11-06,116457.0,44471.0,215701.0
2019-11-07,121029.0,45332.0,222991.0
2019-11-08,132876.0,47731.0,243731.0
2019-11-09,142549.0,50887.0,265714.0
2019-11-10,111674.0,48542.0,216426.0
2019-11-11,102234.0,42731.0,197998.0
2019-11-12,116952.0,44312.0,215503.0
2019-11-13,121934.0,44604.0,221893.0
2019-11-14,121167.0,44974.0,222947.0
2019-11-15,137245.0,48683.0,250420.0
2019-11-16,143984.0,52502.0,273424.0
2019-11-17,108121.0,49021.0,214455.0
