date,kind,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2017-01-13,tmpc,9.09,7.9,9.44,8.58,5.72,2.54,1.68,1.7,0.89,0.21,3.3,3.06,3.03,1.97,1.11,-0.25,-1.66,-8.28,-3.34,-4.7,-5.61,-6.42,-7.25,-7.75
2017-01-14,dwpc,-18.61,-18.34,-19.39,-18.84,-19.14,-19.75,-19.75,-19.44,-18.34,-18.06,-18.06,-18.06,-18.66,-18.58,-18.66,-16.89,-16.08,-15.56,-14.44,-13.84,-12.8,-11.66,-11.16,-10.56
2017-01-14,relh,47.97,50.95,51.02,55.15,56.6,55.32,56.86,58.91,57.56,48.98,42.78,37.84,34.77,33.16,31.36,37.3,39.97,43.36,47.52,51.2,54.3,59.52,61.94,65.03
2017-01-14,sped,7.76,5.49,5.32,5.01,5.33,4.6,4.24,3.83,2.4,1.84,2.39,4.39,5.87,5.75,5.9,7.26,6.9,6.29,7.22,5.01,5.48,5.34,4.69,4.6
2017-01-14,tmpc,-9.14,-9.44,-10.3,-10.86,-11.42,-11.97,-12.22,-12.5,-10.86,-8.89,-7.5,-5.84,-5.53,-4.75,-4.16,-4.44,-4.44,-5.0,-5.0,-5.31,-5.0,-5.0,-5.0,-5.0
2017-01-15,dwpc,-10.25,-10.0,-10.0,-9.17,-8.91,-8.91,-8.91,-8.89,-9.42,-10.44,-10.72,-11.08,-11.94,-11.94,-12.8,-13.06,-13.61,-13.11,-12.5,-12.8,-12.8,-13.61,-13.66,-13.92
2017-01-15,relh,66.6,69.28,66.38,68.13,68.19,69.51,72.64,69.82,69.51,65.68,61.91,49.76,44.86,44.09,42.83,43.02,43.51,51.51,60.5,61.84,65.52,63.32,61.99,64.7
2017-01-15,sped,5.37,7.16,5.39,6.77,7.95,7.61,6.65,7.04,6.55,11.3,12.32,11.76,10.66,11.83,10.09,8.43,7.17,4.38,2.96,3.45,3.52,2.88,2.38,3.15
2017-01-15,tmpc,-5.0,-5.25,-4.69,-4.16,-3.92,-4.16,-4.75,-4.16,-4.61,-4.89,-4.33,-1.94,-1.39,-1.11,-1.7,-1.94,-2.75,-4.14,-5.86,-6.42,-7.22,-7.5,-7.22,-8.03
2017-01-16,dwpc,-13.92,-13.66,-14.47,-14.7,-15.0,-14.39,-14.7,-13.34,-12.5,-10.53,-10.25,-10.8,-10.3,-10.3,-9.75,-10.0,-9.44,-9.44,-8.89,-9.2,-9.16,-9.47,-9.47,-13.28
2017-01-16,relh,65.39,65.69,65.56,69.69,69.28,71.22,73.52,75.14,64.14,62.39,53.86,44.27,39.18,36.82,38.47,36.28,46.32,51.84,58.46,61.22,63.32,64.79,65.72,80.74
2017-01-16,sped,2.57,2.88,1.41,0.0,0.54,0.52,0.0,1.39,2.55,4.19,6.36,10.1,9.36,8.49,9.66,8.84,7.13,6.04,6.64,6.9,6.54,6.77,6.64,6.52
2017-01-16,tmpc,-8.03,-8.03,-8.84,-10.0,-10.25,-10.0,-10.8,-9.75,-6.66,-4.14,-1.94,0.0,2.19,3.06,3.06,3.66,1.08,-0.25,-1.42,-2.22,-2.78,-3.34,-3.58,-10.61
2017-01-17,dwpc,-10.0,-10.0,-10.25,-11.11,-11.42,-11.42,-12.41,-10.0,-9.2,-8.28,-5.86,-4.85,-3.92,-3.61,-3.61,-3.36,-2.8,-2.5,-0.93,-2.2,-2.5,-1.94,-2.09,0.18
2017-01-17,relh,67.11,70.32,70.09,66.76,65.79,65.39,70.05,65.78,61.22,61.06,59.58,59.46,55.6,56.96,59.36,62.98,69.5,68.14,75.02,72.79,75.34,78.42,83.49,91.22
2017-01-17,sped,5.75,4.17,3.83,3.45,2.7,3.6,2.45,3.53,4.66,4.05,3.87,3.02,6.21,7.65,8.56,6.47,4.81,6.9,11.56,12.04,16.67,15.72,13.26,10.92
2017-01-17,tmpc,-4.44,-5.25,-5.56,-5.56,-5.81,-5.53,-7.61,-4.14,-2.22,-0.86,1.34,2.24,4.2,4.2,3.61,3.06,2.19,3.06,3.33,2.5,1.69,1.69,0.46,1.48
