GMT MKT Interval, Coal Market, Coal Self, Diesel Fuel Oil Market, Diesel Fuel Oil Self, Hydro Market, Hydro Self, Natural Gas Market, Natural Gas Self, Nuclear Market, Nuclear Self, Solar Market, Solar Self, Waste Disposal Services Market, Waste Disposal Services Self, Wind Market, Wind Self, Waste Heat Market, Waste Heat Self, Other Market, Other Self, Load
2021-01-06T20:50:00Z,4155.60,6073.30,0.00,0.00,80.10,1214.10,3337.50,1074.50,0.00,2037.80,0.00,130.40,0.00,12.70,0.00,13947.10,0.00,0.00,0.00,27.30,31629.664
2021-01-06T20:55:00Z,4068.00,5983.10,0.00,0.00,79.30,1197.40,3312.30,1060.70,0.00,2043.10,0.00,148.10,0.00,12.80,0.00,14106.50,0.00,0.00,0.00,26.00,31608.338
2021-01-06T21:00:00Z,3974.20,5982.60,0.00,0.00,80.60,1236.90,3286.90,1159.90,0.00,2039.60,0.00,131.00,0.00,12.40,0.00,14056.40,0.00,0.00,0.00,25.50,31657.878
2021-01-06T21:05:00Z,3923.50,5937.50,0.00,0.00,80.20,1253.20,3239.60,1180.80,0.00,2040.30,0.00,151.30,0.00,12.40,0.00,14145.90,0.00,0.00,0.00,25.60,31692.901
2021-01-06T21:10:00Z,3896.50,6091.10,0.00,0.00,79.90,1224.60,3305.30,1168.20,0.00,2038.50,0.00,131.90,0.00,12.60,0.00,14033.80,0.00,0.00,0.00,26.50,31657.518
2021-01-06T21:15:00Z,3887.90,6168.00,0.00,0.00,80.30,1223.60,3281.20,1092.30,0.00,2039.60,0.00,157.80,0.00,12.50,0.00,14061.80,0.00,0.00,0.00,26.60,31737.733
2021-01-06T21:20:00Z,3860.70,6215.50,0.00,0.00,80.60,1223.50,3331.20,1089.40,0.00,2039.60,0.00,132.50,0.00,12.60,0.00,13984.60,0.00,0.00,0.00,26.40,31692.961
2021-01-06T21:25:00Z,3902.10,6290.00,0.00,0.00,80.50,1225.40,3247.90,1056.40,0.00,2039.70,0.00,159.70,0.00,12.70,0.00,14047.80,0.00,0.00,0.00,26.50,31683.627
2021-01-06T21:30:00Z,3864.80,6301.70,0.00,0.00,79.80,1219.90,3289.40,1089.40,0.00,2039.10,0.00,132.80,0.00,12.50,0.00,14003.60,0.00,0.00,0.00,26.40,31707.244
2021-01-06T21:35:00Z,3923.00,6352.30,0.00,0.00,80.50,1225.10,3349.00,1073.20,0.00,2039.60,0.00,133.20,0.00,12.60,0.00,13815.90,0.00,0.00,0.00,26.60,31629.109
2021-01-06T21:40:00Z,3858.10,6326.90,0.00,0.00,80.30,1186.10,3314.60,1102.30,0.00,2038.90,0.00,133.20,0.00,12.50,0.00,13974.60,0.00,0.00,0.00,26.50,31750.446
2021-01-06T21:45:00Z,3815.90,6336.70,0.00,0.00,80.90,1267.60,3338.30,1103.70,0.00,2040.90,0.00,133.10,0.00,12.40,0.00,13915.40,0.00,0.00,0.00,26.90,31814.835
2021-01-06T21:50:00Z,3760.00,6323.00,0.00,0.00,80.90,1241.70,3318.10,1108.20,0.00,2039.50,0.00,133.10,0.00,12.60,0.00,14090.70,0.00,0.00,0.00,26.60,31899.853
2021-01-06T21:55:00Z,3769.00,6386.50,0.00,0.00,80.00,1237.00,3366.40,1095.70,0.00,2039.60,0.00,158.60,0.00,12.60,0.00,14067.20,0.00,0.00,0.00,26.70,31944.734
2021-01-06T22:00:00Z,4573.70,5650.70,0.00,0.00,79.80,1251.10,3434.50,1080.60,0.00,2040.00,0.00,132.70,0.00,12.60,0.00,14087.40,0.00,0.00,0.00,26.60,31945.735
2021-01-06T22:05:00Z,4609.50,5711.10,0.00,0.00,80.10,1224.10,3504.60,1075.00,0.00,2042.00,0.00,161.30,0.00,12.50,0.00,13996.30,0.00,0.00,0.00,26.50,31958.529
2021-01-06T22:10:00Z,4592.10,5712.20,0.00,0.00,80.10,1221.00,3510.70,1075.60,0.00,2039.80,0.00,132.30,0.00,12.40,0.00,14074.10,0.00,0.00,0.00,26.60,31966.995
2021-01-06T22:15:00Z,4568.70,5762.80,0.00,0.00,81.00,1224.80,3520.50,1075.10,0.00,2039.40,0.00,132.00,0.00,12.60,0.00,14055.50,0.00,0.00,0.00,26.50,32001.323
2021-01-06T22:20:00Z,4529.70,5783.70,0.00,0.00,80.60,1224.80,3548.00,1075.90,0.00,2040.30,0.00,131.50,0.00,12.70,0.00,14054.90,0.00,0.00,0.00,26.40,32101.400
2021-01-06T22:25:00Z,4503.00,5850.70,0.00,0.00,80.20,1219.90,3524.40,1075.10,0.00,2038.30,0.00,130.90,0.00,12.50,0.00,14048.20,0.00,0.00,0.00,26.50,32106.893
2021-01-06T22:30:00Z,4486.60,5926.10,0.00,0.00,80.50,1222.80,3552.30,1078.70,0.00,2039.50,0.00,130.40,0.00,12.60,0.00,13965.70,0.00,0.00,0.00,26.70,32085.761
2021-01-06T22:35:00Z,4522.50,5902.00,0.00,0.00,80.20,1223.10,3532.30,1075.00,0.00,2037.30,0.00,129.40,0.00,12.50,0.00,13992.60,0.00,0.00,0.00,26.50,32120.943
2021-01-06T22:40:00Z,4576.90,5961.20,0.00,0.00,79.70,1220.10,3685.50,1079.30,0.00,2039.30,0.00,101.20,0.00,12.60,0.00,13757.20,0.00,0.00,0.00,26.80,32142.201
2021-01-06T22:45:00Z,4586.00,6018.00,0.00,0.00,79.70,1217.20,3655.90,1079.40,0.00,2039.50,0.00,83.20,0.00,12.40,0.00,13779.80,0.00,0.00,0.00,26.60,32266.062
2021-01-06T22:50:00Z,4565.70,6066.90,0.00,0.00,80.20,1255.60,3648.00,1138.30,0.00,2039.50,0.00,92.50,0.00,12.70,0.00,13752.80,0.00,0.00,0.00,26.60,32305.209
2021-01-06T22:55:00Z,4545.70,6067.30,0.00,0.00,80.10,1341.10,3521.80,1244.80,0.00,2039.50,0.00,88.00,0.00,12.50,0.00,13677.50,0.00,0.00,0.00,26.60,32331.994
2021-01-06T23:00:00Z,4707.00,5767.50,0.00,0.00,170.20,1194.60,3792.60,1177.20,0.00,2039.00,0.00,81.90,0.00,12.60,0.00,13659.80,0.00,0.00,0.00,26.70,32397.257
2021-01-06T23:05:00Z,4716.30,5846.40,0.00,0.00,169.60,1234.50,3849.50,1190.50,0.00,2040.10,0.00,81.20,0.00,12.40,0.00,13522.50,0.00,0.00,0.00,26.60,32424.790
2021-01-06T23:10:00Z,4715.50,5865.70,0.00,0.00,169.30,1246.60,3919.00,1204.20,0.00,2039.70,0.00,80.70,0.00,12.50,0.00,13531.60,0.00,0.00,0.00,26.70,32559.985
2021-01-06T23:15:00Z,4827.80,5937.70,0.00,0.00,169.90,1223.10,4072.30,1166.00,0.00,2039.60,0.00,65.70,0.00,12.50,0.00,13433.00,0.00,0.00,0.00,26.60,32638.206
2021-01-06T23:20:00Z,4940.20,5957.80,0.00,0.00,169.60,1217.30,4142.40,1211.70,0.00,2039.60,0.00,57.50,0.00,12.60,0.00,13396.50,0.00,0.00,0.00,26.40,32729.104
2021-01-06T23:25:00Z,5016.50,5954.10,0.00,0.00,170.40,1227.00,4221.30,1247.60,0.00,2039.50,0.00,46.70,0.00,12.40,0.00,13239.30,0.00,0.00,0.00,26.50,32882.166
2021-01-06T23:30:00Z,5037.30,5918.60,0.00,0.00,170.70,1225.20,4248.60,1265.60,0.00,2039.50,0.00,36.60,0.00,11.60,0.00,13243.00,0.00,0.00,0.00,26.50,32944.975
2021-01-06T23:35:00Z,5134.40,5872.80,0.00,0.00,170.20,1221.10,4294.40,1228.90,0.00,2038.50,0.00,25.70,0.00,11.20,0.00,13305.20,0.00,0.00,0.00,26.50,32970.388
2021-01-06T23:40:00Z,5243.50,5862.60,0.00,0.00,170.10,1236.10,4338.80,1227.80,0.00,2036.20,0.00,18.10,0.00,11.40,0.00,13183.80,0.00,0.00,0.00,26.40,32985.412
2021-01-06T23:45:00Z,5288.80,5871.40,0.00,0.00,170.10,1237.60,4319.90,1233.20,0.00,2041.80,0.00,7.40,0.00,11.40,0.00,13100.40,0.00,0.00,0.00,26.50,32918.850
2021-01-06T23:50:00Z,5327.90,5886.80,0.00,0.00,188.00,1240.90,4320.20,1210.90,0.00,2040.10,0.00,2.70,0.00,11.30,0.00,13081.80,0.00,0.00,0.00,26.30,33020.089
2021-01-06T23:55:00Z,5335.00,5897.40,0.00,0.00,200.60,1255.60,4325.70,1172.00,0.00,2039.50,0.00,1.70,0.00,11.40,0.00,12868.90,0.00,0.00,0.00,26.40,33119.504
2021-01-07T00:00:00Z,5322.10,5913.70,0.00,0.00,200.00,1221.10,4326.50,1145.40,0.00,2039.60,0.00,0.50,0.00,11.30,0.00,12806.70,0.00,0.00,0.00,26.30,33088.937
2021-01-07T00:05:00Z,5233.10,5981.20,0.00,0.00,199.80,1219.90,4355.60,1130.30,0.00,2040.60,0.00,0.00,0.00,11.20,0.00,12863.10,0.00,0.00,0.00,26.30,33068.950
2021-01-07T00:10:00Z,5210.30,5950.40,0.00,0.00,199.30,1218.10,4292.60,1097.00,0.00,2039.00,0.00,0.00,0.00,11.20,0.00,12884.00,0.00,0.00,0.00,26.30,33108.435
2021-01-07T00:15:00Z,5145.80,5869.70,0.00,0.00,200.00,1158.50,4221.90,1085.60,0.00,2038.40,0.00,0.00,0.00,11.20,0.00,13008.20,0.00,0.00,0.00,26.50,33095.560
2021-01-07T00:20:00Z,5007.10,5870.50,0.00,0.00,200.50,1243.50,4262.90,1076.00,0.00,2039.60,0.00,0.00,0.00,11.30,0.00,13046.90,0.00,0.00,0.00,26.30,33053.782
2021-01-07T00:25:00Z,4936.20,5794.10,0.00,0.00,200.00,1294.10,4290.10,1062.50,0.00,2040.30,0.00,0.00,0.00,11.30,0.00,13084.30,0.00,0.00,0.00,26.20,32998.924
2021-01-07T00:30:00Z,4990.60,5897.70,0.00,0.00,199.60,1219.00,4318.40,1086.90,0.00,2039.50,0.00,0.00,0.00,11.70,0.00,12882.40,0.00,0.00,0.00,26.20,32988.762
2021-01-07T00:35:00Z,4988.90,5844.30,0.00,0.00,200.00,1225.60,4306.00,1075.00,0.00,2040.90,0.00,0.00,0.00,12.70,0.00,12922.80,0.00,0.00,0.00,26.10,32993.894
2021-01-07T00:40:00Z,4926.80,5770.40,0.00,0.00,200.00,1225.00,4227.60,1037.30,0.00,2039.60,0.00,0.00,0.00,12.70,0.00,13115.90,0.00,0.00,0.00,26.00,32942.212
2021-01-07T00:45:00Z,4885.90,5706.10,0.00,0.00,199.60,1220.90,4186.80,1019.20,0.00,2039.20,0.00,0.00,0.00,12.60,0.00,13274.40,0.00,0.00,0.00,26.10,32910.107
2021-01-07T00:50:00Z,4882.30,5716.90,0.00,0.00,199.90,1222.80,4131.20,990.70,0.00,2041.80,0.00,0.00,0.00,12.50,0.00,13266.00,0.00,0.00,0.00,25.90,32893.526
2021-01-07T00:55:00Z,4971.20,5733.80,0.00,0.00,199.80,1223.70,4154.50,981.70,0.00,2039.60,0.00,0.00,0.00,11.40,0.00,13258.20,0.00,0.00,0.00,25.90,32841.367
2021-01-07T01:00:00Z,4963.10,5792.80,0.00,0.00,199.90,1222.90,4049.80,1087.10,0.00,2039.50,0.00,0.00,0.00,11.40,0.00,13352.20,0.00,0.00,0.00,26.10,32815.410
2021-01-07T01:05:00Z,4983.10,5837.70,0.00,0.00,200.20,1225.20,4065.50,1058.60,0.00,2037.90,0.00,0.00,0.00,11.30,0.00,13270.70,0.00,0.00,0.00,26.10,32785.701
2021-01-07T01:10:00Z,5003.30,5862.20,0.00,0.00,200.30,1226.30,4140.90,1101.90,0.00,2038.40,0.00,0.00,0.00,11.80,0.00,13080.10,0.00,0.00,0.00,26.20,32656.405
2021-01-07T01:15:00Z,5055.90,5877.20,0.00,0.00,200.20,1225.50,4150.50,1064.70,0.00,2039.50,0.00,0.00,0.00,12.50,0.00,13030.60,0.00,0.00,0.00,26.10,32657.282
2021-01-07T01:20:00Z,5057.70,5862.40,0.00,0.00,200.00,1222.50,4210.40,1133.90,0.00,2039.50,0.00,0.00,0.00,12.50,0.00,12838.20,0.00,0.00,0.00,26.30,32591.902
2021-01-07T01:25:00Z,5021.10,5843.70,0.00,0.00,199.90,1221.40,4218.00,1136.50,0.00,2042.20,0.00,0.00,0.00,12.30,0.00,12788.70,0.00,0.00,0.00,26.20,32585.229
2021-01-07T01:30:00Z,4965.90,5764.90,0.00,0.00,199.90,1108.50,4031.40,1059.80,0.00,2040.20,0.00,0.00,0.00,12.40,0.00,13283.10,0.00,0.00,0.00,26.20,32570.040
2021-01-07T01:35:00Z,4937.40,5676.30,0.00,0.00,201.10,1190.90,3885.80,1039.80,0.00,2034.00,0.00,0.00,0.00,12.50,0.00,13492.90,0.00,0.00,0.00,26.10,32539.966
2021-01-07T01:40:00Z,5002.80,5701.20,0.00,0.00,199.20,1335.50,3879.90,1031.30,0.00,2039.40,0.00,0.00,0.00,12.50,0.00,13259.00,0.00,0.00,0.00,26.20,32490.542
2021-01-07T01:45:00Z,4943.60,5601.90,0.00,0.00,200.10,1341.00,3765.10,1020.60,0.00,2039.50,0.00,0.00,0.00,12.60,0.00,13493.10,0.00,0.00,0.00,26.10,32217.600
2021-01-07T01:50:00Z,4894.20,5583.30,0.00,0.00,200.00,1348.10,3678.20,1021.40,0.00,2039.50,0.00,0.00,0.00,12.50,0.00,13536.30,0.00,0.00,0.00,26.30,32201.197
2021-01-07T01:55:00Z,4892.90,5565.30,0.00,0.00,200.10,1304.80,3585.40,1021.90,0.00,2039.50,0.00,0.00,0.00,12.60,0.00,13468.90,0.00,0.00,0.00,26.20,32220.566
2021-01-07T02:00:00Z,5006.60,5617.30,0.00,0.00,198.90,1263.60,2974.80,1646.40,0.00,2037.80,0.00,0.00,0.00,12.70,0.00,13415.50,0.00,0.00,0.00,26.10,32093.094
2021-01-07T02:05:00Z,5087.10,5719.60,0.00,0.00,183.30,1224.50,3009.60,1690.90,0.00,2039.50,0.00,0.00,0.00,12.50,0.00,13354.10,0.00,0.00,0.00,25.90,32020.617
2021-01-07T02:10:00Z,5175.80,5821.20,0.00,0.00,181.40,1228.30,3152.30,1639.10,0.00,2039.60,0.00,0.00,0.00,12.40,0.00,13258.70,0.00,0.00,0.00,26.00,31971.703
2021-01-07T02:15:00Z,5296.80,5887.30,0.00,0.00,181.70,1229.50,3322.10,1384.60,0.00,2039.00,0.00,0.00,0.00,12.50,0.00,13117.10,0.00,0.00,0.00,26.10,31890.472
2021-01-07T02:20:00Z,5408.90,5946.60,0.00,0.00,181.30,1229.40,3439.10,1169.20,0.00,2039.50,0.00,0.00,0.00,12.80,0.00,13024.30,0.00,0.00,0.00,26.10,31858.561
2021-01-07T02:25:00Z,5486.80,5992.80,0.00,0.00,181.40,1149.30,3561.70,1106.40,0.00,2039.40,0.00,0.00,0.00,12.80,0.00,12900.00,0.00,0.00,0.00,26.10,31873.256
2021-01-07T02:30:00Z,5551.40,6038.50,0.00,0.00,181.40,1145.50,3592.60,1011.20,0.00,2039.50,0.00,0.00,0.00,10.80,0.00,12810.70,0.00,0.00,0.00,26.00,31837.136
2021-01-07T02:35:00Z,5535.80,5937.60,0.00,0.00,181.20,1147.10,3496.00,1029.00,0.00,2041.10,0.00,0.00,0.00,10.80,0.00,12772.40,0.00,0.00,0.00,26.00,31777.206
2021-01-07T02:40:00Z,5671.50,5937.00,0.00,0.00,181.10,1147.00,3388.40,1017.40,0.00,2039.50,0.00,0.00,0.00,11.60,0.00,12691.40,0.00,0.00,0.00,26.00,31720.692
2021-01-07T02:45:00Z,5679.00,5964.70,0.00,0.00,181.20,1148.80,3325.60,1006.00,0.00,2039.50,0.00,0.00,0.00,12.00,0.00,12617.10,0.00,0.00,0.00,26.10,31664.626
2021-01-07T02:50:00Z,5713.10,5910.40,0.00,0.00,181.10,1147.00,3258.90,1000.90,0.00,2039.50,0.00,0.00,0.00,12.00,0.00,12633.80,0.00,0.00,0.00,26.00,31495.854
2021-01-07T02:55:00Z,5828.80,5936.30,0.00,0.00,181.00,1146.80,3225.60,1005.70,0.00,2039.50,0.00,0.00,0.00,11.90,0.00,12552.30,0.00,0.00,0.00,26.00,31461.168
2021-01-07T03:00:00Z,5868.50,5934.80,0.00,0.00,181.10,1082.60,3169.80,940.80,0.00,2038.50,0.00,0.00,0.00,11.80,0.00,12683.90,0.00,0.00,0.00,26.00,31399.217
2021-01-07T03:05:00Z,5925.80,5953.10,0.00,0.00,181.30,1003.50,3214.60,973.90,0.00,2039.30,0.00,0.00,0.00,12.10,0.00,12612.10,0.00,0.00,0.00,25.80,31289.585
2021-01-07T03:10:00Z,5970.30,5921.30,0.00,0.00,181.20,1003.00,3171.20,945.20,0.00,2039.50,0.00,0.00,0.00,11.90,0.00,12557.40,0.00,0.00,0.00,25.90,31206.127
2021-01-07T03:15:00Z,6016.40,5895.80,0.00,0.00,180.70,1004.30,3121.20,943.90,0.00,2039.50,0.00,0.00,0.00,12.00,0.00,12524.90,0.00,0.00,0.00,25.80,31172.025
2021-01-07T03:20:00Z,6054.00,5889.40,0.00,0.00,180.40,1001.90,3096.80,944.50,0.00,2039.80,0.00,0.00,0.00,12.00,0.00,12493.40,0.00,0.00,0.00,25.90,31121.059
2021-01-07T03:25:00Z,6087.30,5840.90,0.00,0.00,179.90,1004.20,3085.50,944.60,0.00,2035.30,0.00,0.00,0.00,12.00,0.00,12471.70,0.00,0.00,0.00,26.00,31083.563
2021-01-07T03:30:00Z,6115.20,5788.90,0.00,0.00,180.00,1001.60,3060.50,940.70,0.00,2040.00,0.00,0.00,0.00,12.00,0.00,12463.80,0.00,0.00,0.00,25.90,30991.273
2021-01-07T03:35:00Z,6129.50,5780.40,0.00,0.00,180.40,1005.80,3056.60,944.00,0.00,2039.50,0.00,0.00,0.00,12.00,0.00,12426.20,0.00,0.00,0.00,26.00,30888.674
2021-01-07T03:40:00Z,6122.40,5743.10,0.00,0.00,179.70,1000.90,3049.50,941.60,0.00,2039.40,0.00,0.00,0.00,12.00,0.00,12394.10,0.00,0.00,0.00,25.80,30773.979
2021-01-07T03:45:00Z,6072.90,5661.80,0.00,0.00,179.70,999.90,2948.30,943.10,0.00,2038.40,0.00,0.00,0.00,11.90,0.00,12411.90,0.00,0.00,0.00,26.00,30606.093
2021-01-07T03:50:00Z,6015.90,5588.70,0.00,0.00,179.50,1001.40,2917.40,967.10,0.00,2038.90,0.00,0.00,0.00,12.00,0.00,12365.40,0.00,0.00,0.00,26.00,30539.555
2021-01-07T03:55:00Z,5952.80,5471.20,0.00,0.00,179.20,999.50,2846.20,1008.00,0.00,2038.00,0.00,0.00,0.00,11.90,0.00,12392.70,0.00,0.00,0.00,26.00,30449.134
2021-01-07T04:00:00Z,5947.00,5481.60,0.00,0.00,59.90,973.60,2643.40,1292.70,0.00,2036.40,0.00,0.00,0.00,12.00,0.00,12370.50,0.00,0.00,0.00,26.00,30284.564
2021-01-07T04:05:00Z,6041.30,5565.20,0.00,0.00,60.00,678.70,2745.90,1321.00,0.00,2038.60,0.00,0.00,0.00,11.90,0.00,12363.50,0.00,0.00,0.00,25.90,30165.748
2021-01-07T04:10:00Z,6066.10,5537.00,0.00,0.00,59.90,627.00,2757.50,1245.60,0.00,2037.60,0.00,0.00,0.00,12.10,0.00,12369.90,0.00,0.00,0.00,26.00,30071.365
2021-01-07T04:15:00Z,6140.70,5482.90,0.00,0.00,59.10,579.60,2777.20,1188.90,0.00,2039.50,0.00,0.00,0.00,12.00,0.00,12341.20,0.00,0.00,0.00,25.70,29891.809
2021-01-07T04:20:00Z,6211.60,5435.30,0.00,0.00,59.70,580.60,2783.70,1187.70,0.00,2039.40,0.00,0.00,0.00,12.20,0.00,12245.50,0.00,0.00,0.00,26.00,29791.266
2021-01-07T04:25:00Z,6173.00,5378.50,0.00,0.00,59.50,576.40,2784.30,1156.10,0.00,2039.40,0.00,0.00,0.00,12.20,0.00,12240.80,0.00,0.00,0.00,26.00,29733.169
2021-01-07T04:30:00Z,6126.10,5335.40,0.00,0.00,59.50,579.90,2768.90,1115.80,0.00,2039.40,0.00,0.00,0.00,12.30,0.00,12249.30,0.00,0.00,0.00,25.90,29649.154
2021-01-07T04:35:00Z,6058.90,5288.10,0.00,0.00,59.70,565.30,2770.70,1106.50,0.00,2039.30,0.00,0.00,0.00,12.20,0.00,12220.90,0.00,0.00,0.00,26.00,29519.802
2021-01-07T04:40:00Z,5975.10,5262.00,0.00,0.00,59.20,557.40,2784.30,1084.40,0.00,2040.10,0.00,0.00,0.00,12.30,0.00,12247.60,0.00,0.00,0.00,26.00,29339.796
2021-01-07T04:45:00Z,5983.80,5217.10,0.00,0.00,59.00,556.90,2792.50,1050.20,0.00,2039.40,0.00,0.00,0.00,12.20,0.00,12183.60,0.00,0.00,0.00,25.80,29254.766
2021-01-07T04:50:00Z,5978.80,5149.00,0.00,0.00,59.50,560.80,2783.90,998.50,0.00,2038.70,0.00,0.00,0.00,12.40,0.00,12153.20,0.00,0.00,0.00,26.00,29077.336
2021-01-07T04:55:00Z,5963.20,5109.00,0.00,0.00,59.00,559.80,2787.80,1002.10,0.00,2039.50,0.00,0.00,0.00,12.40,0.00,12134.30,0.00,0.00,0.00,26.00,28999.240
2021-01-07T05:00:00Z,5956.80,5073.60,0.00,0.00,59.00,488.80,2764.40,1000.60,0.00,2039.60,0.00,0.00,0.00,12.10,0.00,12135.40,0.00,0.00,0.00,26.00,28872.014
2021-01-07T05:05:00Z,6003.20,5009.10,0.00,0.00,59.10,459.60,2758.80,1000.60,0.00,2040.00,0.00,0.00,0.00,12.40,0.00,12093.20,0.00,0.00,0.00,26.00,28759.507
2021-01-07T05:10:00Z,5974.30,4945.60,0.00,0.00,58.60,463.20,2735.90,1003.00,0.00,2039.40,0.00,0.00,0.00,12.50,0.00,12094.30,0.00,0.00,0.00,26.00,28702.002
2021-01-07T05:15:00Z,5925.00,4886.00,0.00,0.00,58.10,459.30,2709.20,1003.50,0.00,2039.40,0.00,0.00,0.00,12.40,0.00,12121.20,0.00,0.00,0.00,25.80,28642.521
2021-01-07T05:20:00Z,5872.00,4859.40,0.00,0.00,57.60,460.90,2730.50,1003.10,0.00,2037.70,0.00,0.00,0.00,12.60,0.00,12131.30,0.00,0.00,0.00,25.80,28619.156
2021-01-07T05:25:00Z,5864.40,4846.90,0.00,0.00,57.20,459.20,2721.50,1002.10,0.00,2039.30,0.00,0.00,0.00,12.50,0.00,12115.70,0.00,0.00,0.00,25.60,28493.508
2021-01-07T05:30:00Z,5880.30,4770.10,0.00,0.00,56.60,459.50,2728.40,1008.10,0.00,2039.50,0.00,0.00,0.00,12.30,0.00,12135.80,0.00,0.00,0.00,25.80,28392.773
2021-01-07T05:35:00Z,5845.60,4753.00,0.00,0.00,56.60,457.90,2718.30,1003.00,0.00,2037.40,0.00,0.00,0.00,12.40,0.00,12080.60,0.00,0.00,0.00,25.70,28331.524
2021-01-07T05:40:00Z,5845.40,4767.50,0.00,0.00,56.70,460.20,2690.40,957.80,0.00,2038.90,0.00,0.00,0.00,12.50,0.00,12053.30,0.00,0.00,0.00,25.70,28338.435
2021-01-07T05:45:00Z,5874.20,4754.50,0.00,0.00,56.60,460.30,2655.70,904.30,0.00,2039.40,0.00,0.00,0.00,12.50,0.00,12041.80,0.00,0.00,0.00,25.90,28321.192
2021-01-07T05:50:00Z,5881.50,4726.90,0.00,0.00,56.40,460.50,2655.80,902.60,0.00,2038.70,0.00,0.00,0.00,12.30,0.00,12006.70,0.00,0.00,0.00,25.70,28272.075
2021-01-07T05:55:00Z,5851.60,4697.60,0.00,0.00,56.20,460.20,2648.20,901.40,0.00,2041.10,0.00,0.00,0.00,12.50,0.00,11978.80,0.00,0.00,0.00,25.60,28168.409
2021-01-07T06:00:00Z,6816.20,3659.90,0.00,0.00,35.00,481.00,3248.20,277.30,0.00,2037.30,0.00,0.00,0.00,12.30,0.00,11959.10,0.00,0.00,0.00,25.80,28114.171
2021-01-07T06:05:00Z,6786.70,3664.10,0.00,0.00,26.60,505.60,3147.70,276.30,0.00,2039.10,0.00,0.00,0.00,12.30,0.00,12005.50,0.00,0.00,0.00,25.90,28031.468
2021-01-07T06:10:00Z,6732.90,3624.50,0.00,0.00,26.10,504.20,3153.90,276.90,0.00,2039.50,0.00,0.00,0.00,12.50,0.00,11997.80,0.00,0.00,0.00,25.80,27977.110
2021-01-07T06:15:00Z,6705.40,3579.90,0.00,0.00,25.90,500.20,3111.30,279.80,0.00,2040.00,0.00,0.00,0.00,12.60,0.00,12017.50,0.00,0.00,0.00,25.70,27884.814
2021-01-07T06:20:00Z,6642.70,3555.10,0.00,0.00,25.80,463.20,3151.40,279.10,0.00,2039.70,0.00,0.00,0.00,12.70,0.00,12039.60,0.00,0.00,0.00,25.70,27882.142
2021-01-07T06:25:00Z,6605.70,3530.30,0.00,0.00,25.70,463.00,3123.00,278.60,0.00,2040.80,0.00,0.00,0.00,12.70,0.00,12078.30,0.00,0.00,0.00,25.70,27862.995
2021-01-07T06:30:00Z,6581.20,3501.60,0.00,0.00,25.60,463.60,3129.60,281.20,0.00,2038.10,0.00,0.00,0.00,12.40,0.00,12115.70,0.00,0.00,0.00,25.80,27817.882
2021-01-07T06:35:00Z,6592.10,3495.40,0.00,0.00,25.70,462.80,3096.60,286.60,0.00,2039.20,0.00,0.00,0.00,12.40,0.00,12139.20,0.00,0.00,0.00,25.90,27792.063
2021-01-07T06:40:00Z,6531.60,3448.40,0.00,0.00,25.70,463.60,3111.50,289.50,0.00,2039.60,0.00,0.00,0.00,12.50,0.00,12165.90,0.00,0.00,0.00,25.80,27808.407
2021-01-07T06:45:00Z,6532.30,3458.60,0.00,0.00,25.80,462.60,3068.40,288.20,0.00,2039.50,0.00,0.00,0.00,12.50,0.00,12159.10,0.00,0.00,0.00,25.60,27759.906
2021-01-07T06:50:00Z,6483.20,3449.90,0.00,0.00,25.50,463.70,3083.80,289.90,0.00,2040.80,0.00,0.00,0.00,12.50,0.00,12192.90,0.00,0.00,0.00,25.50,27669.519
2021-01-07T06:55:00Z,6457.90,3443.80,0.00,0.00,25.60,463.10,3055.10,288.50,0.00,2040.00,0.00,0.00,0.00,12.30,0.00,12217.50,0.00,0.00,0.00,25.80,27640.012
2021-01-07T07:00:00Z,6441.50,3422.90,0.00,0.00,25.30,461.90,3026.80,311.80,0.00,2039.30,0.00,0.00,0.00,12.50,0.00,12252.70,0.00,0.00,0.00,25.90,27556.651
2021-01-07T07:05:00Z,6469.40,3450.20,0.00,0.00,25.10,461.70,2998.20,329.40,0.00,2038.90,0.00,0.00,0.00,12.40,0.00,12220.10,0.00,0.00,0.00,25.60,27619.561
2021-01-07T07:10:00Z,6440.60,3470.30,0.00,0.00,25.70,428.80,2990.40,333.80,0.00,2039.10,0.00,0.00,0.00,12.50,0.00,12205.50,0.00,0.00,0.00,25.50,27631.951
2021-01-07T07:15:00Z,6513.50,3498.40,0.00,0.00,25.10,425.50,2998.70,336.90,0.00,2038.60,0.00,0.00,0.00,12.40,0.00,12230.40,0.00,0.00,0.00,25.60,27599.200
2021-01-07T07:20:00Z,6547.10,3520.60,0.00,0.00,25.00,426.10,3022.70,342.80,0.00,2039.40,0.00,0.00,0.00,12.50,0.00,12261.40,0.00,0.00,0.00,25.70,27592.852
2021-01-07T07:25:00Z,6545.50,3513.50,0.00,0.00,25.20,425.60,3002.70,342.20,0.00,2039.10,0.00,0.00,0.00,12.20,0.00,12290.70,0.00,0.00,0.00,25.60,27609.332
2021-01-07T07:30:00Z,6452.10,3446.00,0.00,0.00,25.00,370.50,3016.20,420.50,0.00,2039.80,0.00,0.00,0.00,12.50,0.00,12232.70,0.00,0.00,0.00,25.90,27557.983
