"C","Day-Ahead Energy Market Hourly LMP Report"
"C","Filename: WW_DALMP_ISO_20210610.csv"
"C","Report for: 06/10/2021 - 06/10/2021"
"C","Report generated: 06/09/2021 12:44:14 EDT"
"H","Date","Hour Ending","Location ID","Location Name","Location Type","Locational Marginal Price","Energy Component","Congestion Component","Marginal Loss Component"
"D","06/10/2021","04","528","UN.OCEAN_ST13.8OSP1","NETWORK NODE",24.1,24.17,0.03,-0.1
"D","06/10/2021","04","529","UN.OCEAN_ST13.8OSP2","NETWORK NODE",24.1,24.17,0.03,-0.1
"D","06/10/2021","04","532","UN.TOPSHAM 34.5PEJE","NETWORK NODE",23.81,24.17,0.03,-0.39
"D","06/10/2021","04","536","UN.CHEMICAL115 PERC","NETWORK NODE",21.1,24.17,-2.03,-1.04
"D","06/10/2021","04","538","UN.FLAGG_PD13.8PINE","NETWORK NODE",24.39,24.17,0.03,0.19
"D","06/10/2021","04","539","UN.PONTOOK 34.5PONT","NETWORK NODE",23.36,24.17,0.03,-0.84
"D","06/10/2021","04","540","UN.POTTER  13.8POT2","NETWORK NODE",23.9,24.17,0.03,-0.3
"D","06/10/2021","04","541","UN.FLORNCE 46  PROC","NETWORK NODE",24.5,24.17,0.03,0.3
"D","06/10/2021","04","542","UN.SPRNG_ST34.5PTRR","NETWORK NODE",24.01,24.17,0.03,-0.19
"D","06/10/2021","04","546","UN.RESCOS  115 RESC","NETWORK NODE",24.45,24.17,0.03,0.25
"D","06/10/2021","04","547","UN.WARD_HIL23  RESN","NETWORK NODE",24.12,24.17,0.03,-0.08
"D","06/10/2021","04","549","UN.N_RUTLND46  RUT5","NETWORK NODE",24.55,24.17,0.03,0.35
"D","06/10/2021","04","555","UN.SEABROOK24.5SBRK","NETWORK NODE",23.95,24.17,0.03,-0.25
"D","06/10/2021","04","556","UN.SCHILLER115 SCH4","NETWORK NODE",24.49,24.17,0.03,0.29
"D","06/10/2021","04","557","UN.SCHILLER115 SCH5","NETWORK NODE",24.49,24.17,0.03,0.29
"D","06/10/2021","04","558","UN.SCHILLER115 SCH6","NETWORK NODE",24.49,24.17,0.03,0.29
"D","06/10/2021","04","559","UN.SCHILLER115 SCHC","NETWORK NODE",24.49,24.17,0.03,0.29
"D","06/10/2021","04","561","UN.SEARS   69  SEAR","NETWORK NODE",24.5,24.17,0.03,0.3
"D","06/10/2021","04","562","UN.SECREC  69  SECR","NETWORK NODE",23.79,24.17,0.03,-0.41
"D","06/10/2021","04","563","UN.SEMASS  13.8SEM1","NETWORK NODE",24.34,24.17,0.03,0.14
"D","06/10/2021","04","564","UN.SEMASS  13.8SEM2","NETWORK NODE",24.34,24.17,0.03,0.14
"D","06/10/2021","04","565","UN.HIGHGATE46  SHEL","NETWORK NODE",22.96,24.17,0.03,-1.24
"D","06/10/2021","04","566","UN.SHEPAUG 69  SHEP","NETWORK NODE",24.11,24.17,0.03,-0.09
"D","06/10/2021","04","567","UN.SHERMAN 115 SHER","NETWORK NODE",24.61,24.17,0.03,0.41
"D","06/10/2021","04","568","UN.ROLF_AVE69  SHRW","NETWORK NODE",24.38,24.17,0.03,0.18
"D","06/10/2021","04","569","UN.LOUDEN  34.5SKEL","NETWORK NODE",24.06,24.17,0.03,-0.14
"D","06/10/2021","04","570","UN.SMITH_HY6.9 SMTH","NETWORK NODE",23.36,24.17,0.03,-0.84
"D","06/10/2021","04","572","UN.S_MEADOW13.8SO11","NETWORK NODE",24.19,24.17,0.03,-0.01
"D","06/10/2021","04","573","UN.S_MEADOW13.8SO12","NETWORK NODE",24.19,24.17,0.03,-0.01
"D","06/10/2021","04","574","UN.S_MEADOW13.8SO13","NETWORK NODE",24.19,24.17,0.03,-0.01
"D","06/10/2021","04","575","UN.S_MEADOW13.8SO14","NETWORK NODE",24.19,24.17,0.03,-0.01
"D","06/10/2021","04","580","UN.S_MEADOW11.5SOM5","NETWORK NODE",24.19,24.17,0.03,-0.01
"D","06/10/2021","04","581","UN.S_MEADOW11.5SOM6","NETWORK NODE",24.19,24.17,0.03,-0.01
"D","06/10/2021","04","583","UN.STONYBRK13.2ST2A","NETWORK NODE",24.2,24.17,0.03,0.0
"D","06/10/2021","04","584","UN.STONYBRK13.2ST2B","NETWORK NODE",24.2,24.17,0.03,0.0
"D","06/10/2021","04","587","UN.STEVENSN6.9 STEV","NETWORK NODE",23.55,24.17,0.03,-0.65
"D","06/10/2021","04","590","UN.BIGELOW 115 STRA","NETWORK NODE",22.54,24.17,0.03,-1.66
"D","06/10/2021","04","591","UN.PRID_CRN34.5SWBK","NETWORK NODE",24.0,24.17,0.03,-0.2
"D","06/10/2021","04","592","UN.TAMWORTH115 TAMW","NETWORK NODE",24.14,24.17,0.03,-0.06
"D","06/10/2021","04","595","UN.TORRNGTN69  TT10","NETWORK NODE",24.06,24.17,0.03,-0.14
"D","06/10/2021","04","596","UN.TUNNEL  23.0TUNN","NETWORK NODE",23.81,24.17,0.03,-0.39
"D","06/10/2021","04","598","UN.VERGENNE34.5VERD","NETWORK NODE",24.52,24.17,0.03,0.32
"D","06/10/2021","04","599","UN.VERNON  69  VERN","NETWORK NODE",24.97,24.17,0.03,0.77
"D","06/10/2021","04","612","UN.WATER_RV23  W_J1","NETWORK NODE",24.36,24.17,0.03,0.16
"D","06/10/2021","04","613","UN.WATER_RV115 W_J2","NETWORK NODE",24.35,24.17,0.03,0.15
"D","06/10/2021","04","614","UN.MIDDLESX34.5WATR","NETWORK NODE",24.5,24.17,0.03,0.3
"D","06/10/2021","04","616","UN.CHSTERME46  WENF","NETWORK NODE",20.77,24.17,-2.03,-1.37
"D","06/10/2021","04","617","UN.LAKEWOOD34.5WEST","NETWORK NODE",22.93,24.17,0.03,-1.27
"D","06/10/2021","04","618","UN.WHITEFLD34.5WFPL","NETWORK NODE",23.36,24.17,0.03,-0.84
"D","06/10/2021","04","619","UN.WHITE_LK34.5WHLA","NETWORK NODE",24.14,24.17,0.03,-0.06
"D","06/10/2021","04","620","UN.WILDER  13.8WILD","NETWORK NODE",24.91,24.17,0.03,0.71
"D","06/10/2021","04","621","UN.WILLIAM 6.9 WILL","NETWORK NODE",22.67,24.17,0.03,-1.53
"D","06/10/2021","04","622","UN.EAST_AVE13.8WINO","NETWORK NODE",24.39,24.17,0.03,0.19
"D","06/10/2021","04","624","UN.MILLBURY13.8WMIM","NETWORK NODE",24.54,24.17,0.03,0.34
"D","06/10/2021","04","625","UN.W_MEDWAY13.8WMJ1","NETWORK NODE",24.24,24.17,0.03,0.04
"D","06/10/2021","04","626","UN.W_MEDWAY13.8WMJ2","NETWORK NODE",24.24,24.17,0.03,0.04
"D","06/10/2021","04","627","UN.MEDWAYJ313.8WMJ3","NETWORK NODE",24.38,24.17,0.03,0.18
"D","06/10/2021","04","628","UN.WOODLAND23  WOOD","NETWORK NODE",24.38,24.17,0.03,0.18
"D","06/10/2021","04","630","UN.W_SPRFLD13.8WS10","NETWORK NODE",24.18,24.17,0.03,-0.02
"D","06/10/2021","04","633","UN.W_SPRFLD13.8WSP3","NETWORK NODE",24.18,24.17,0.03,-0.02
"D","06/10/2021","04","636","UN.WYMAN_HY13.8WYM1","NETWORK NODE",22.54,24.17,0.03,-1.66
"D","06/10/2021","04","637","UN.WYMAN_HY13.8WYM2","NETWORK NODE",22.54,24.17,0.03,-1.66
"D","06/10/2021","04","638","UN.WYMAN_HY13.8WYM3","NETWORK NODE",22.54,24.17,0.03,-1.66
"D","06/10/2021","04","641","UN.YARMOUTH13.8YAR3","NETWORK NODE",24.15,24.17,0.03,-0.05
"D","06/10/2021","04","642","UN.YARMOUTH22  YAR4","NETWORK NODE",23.85,24.17,0.03,-0.35
"D","06/10/2021","04","739","UN.ROCKY_RV13.8ROCK","NETWORK NODE",23.87,24.17,0.03,-0.33
"D","06/10/2021","04","755","UN.W_BUXTON34.5BONE","NETWORK NODE",24.01,24.17,0.03,-0.19
"D","06/10/2021","04","757","UN.HARRIS  13.2HAR4","NETWORK NODE",22.54,24.17,0.03,-1.66
"D","06/10/2021","04","760","UN.LOUDEN  34.5NGOR","NETWORK NODE",24.06,24.17,0.03,-0.14
"D","06/10/2021","04","761","UN.WINSLOW 34.5SHAW","NETWORK NODE",23.39,24.17,0.03,-0.81
"D","06/10/2021","04","767","UN.OAK_HILL34.5CONC","NETWORK NODE",24.37,24.17,0.03,0.17
"D","06/10/2021","04","768","UN.GARVINS 34.5GARV","NETWORK NODE",24.26,24.17,0.03,0.06
"D","06/10/2021","04","769","UN.N_CANAL 34.5HADL","NETWORK NODE",24.28,24.17,0.03,0.08
"D","06/10/2021","04","774","UN.E_FAIRFX34.5LLAM","NETWORK NODE",23.84,24.17,0.03,-0.36
"D","06/10/2021","04","779","UN.MIDDLESX34.5MSX2","NETWORK NODE",24.5,24.17,0.03,0.3
"D","06/10/2021","04","1005","UN.DIGHTON 115 DIGH","NETWORK NODE",24.3,24.17,0.03,0.1
"D","06/10/2021","04","1030","UN.FALMOUTH25  OAKB","NETWORK NODE",24.47,24.17,0.03,0.27
"D","06/10/2021","04","1031","UN.FALMOUTH25  WTIS","NETWORK NODE",24.47,24.17,0.03,0.27
"D","06/10/2021","04","1032","UN.BPT_ENER16  BHCC","NETWORK NODE",23.83,24.17,0.03,-0.37
"D","06/10/2021","04","1086","UN.BERK_PWR21  BERK","NETWORK NODE",24.11,24.17,0.03,-0.09
"D","06/10/2021","04","1185","UN.STONYBRK13.2ST1A","NETWORK NODE",24.2,24.17,0.03,0.0
"D","06/10/2021","04","1186","UN.STONYBRK13.2ST1B","NETWORK NODE",24.2,24.17,0.03,0.0
"D","06/10/2021","04","1187","UN.STONYBRK13.2ST1C","NETWORK NODE",24.2,24.17,0.03,0.0
"D","06/10/2021","04","1210","UN.MILLENUM16  MILN","NETWORK NODE",24.25,24.17,0.03,0.05
"D","06/10/2021","04","1221","UN.ESSEX   34.5ESSD","NETWORK NODE",24.38,24.17,0.03,0.18
"D","06/10/2021","04","1226","UN.TIVERTON18.0TIVR","NETWORK NODE",23.81,24.17,0.03,-0.39
"D","06/10/2021","04","1255","UN.RUMFD_IP18.0RUMF","NETWORK NODE",23.45,24.17,0.03,-0.75
"D","06/10/2021","04","1286","UN.BLKSTONE21  BKS1","NETWORK NODE",24.14,24.17,0.03,-0.06
"D","06/10/2021","04","1287","UN.BLKSTONE21  BKS2","NETWORK NODE",24.14,24.17,0.03,-0.06
"D","06/10/2021","04","1342","UN.LAKE_RD 21  LRD1","NETWORK NODE",23.95,24.17,0.03,-0.25
"D","06/10/2021","04","1343","UN.LAKE_RD 21  LRD2","NETWORK NODE",23.95,24.17,0.03,-0.25
"D","06/10/2021","04","1344","UN.LAKE_RD 21  LRD3","NETWORK NODE",23.95,24.17,0.03,-0.25
"D","06/10/2021","04","1376","UN.WALNGFRD13.8WAL1","NETWORK NODE",24.04,24.17,0.03,-0.16
"D","06/10/2021","04","1377","UN.WALNGFRD13.8WAL2","NETWORK NODE",24.04,24.17,0.03,-0.16
"D","06/10/2021","04","1378","UN.WALNGFRD13.8WAL3","NETWORK NODE",24.04,24.17,0.03,-0.16
"D","06/10/2021","04","1379","UN.WALNGFRD13.8WAL4","NETWORK NODE",24.04,24.17,0.03,-0.16
"D","06/10/2021","04","1380","UN.WALNGFRD13.8WAL5","NETWORK NODE",24.04,24.17,0.03,-0.16
"D","06/10/2021","04","1385","UN.MILFD_CT21  MFD1","NETWORK NODE",23.78,24.17,0.03,-0.42
"D","06/10/2021","04","1386","UN.MILFD_CT21  MFD2","NETWORK NODE",23.78,24.17,0.03,-0.42
"D","06/10/2021","04","1412","UN.BELL_30321  BEL1","NETWORK NODE",24.22,24.17,0.03,0.02
"D","06/10/2021","04","1415","UN.BELL_30321  BEL2","NETWORK NODE",24.22,24.17,0.03,0.02
"D","06/10/2021","04","1432","UN.SYKES_RD13.8FLRV","NETWORK NODE",24.23,24.17,0.03,0.03
"D","06/10/2021","04","1478","UN.MYSTIC  18.1MYS8","NETWORK NODE",24.33,24.17,0.03,0.13
"D","06/10/2021","04","1616","UN.MYSTIC  18.1MYS9","NETWORK NODE",24.42,24.17,0.03,0.22
"D","06/10/2021","04","1630","UN.RISE    18.0RISE","NETWORK NODE",24.05,24.17,0.03,-0.15
"D","06/10/2021","04","1649","UN.NEW_ENER18.0NEWE","NETWORK NODE",23.98,24.17,0.03,-0.22
"D","06/10/2021","04","1672","UN.KENDALL 18.0KEN4","NETWORK NODE",24.4,24.17,0.03,0.2
"D","06/10/2021","04","1693","UN.W_SPRFLD13.8WSG1","NETWORK NODE",24.18,24.17,0.03,-0.02
"D","06/10/2021","04","1694","UN.W_SPRFLD13.8WSG2","NETWORK NODE",24.18,24.17,0.03,-0.02
"D","06/10/2021","04","2425","UN.W_SPRFLD13.8SPRF","NETWORK NODE",24.18,24.17,0.03,-0.02
"D","06/10/2021","04","2426","UN.WINSLOW 34.5UNAH","NETWORK NODE",23.39,24.17,0.03,-0.81
"D","06/10/2021","04","2430","UN.FLORNCE 46  BLDN","NETWORK NODE",24.5,24.17,0.03,0.3
"D","06/10/2021","04","2431","UN.BARRE_VT34.5DODF","NETWORK NODE",24.41,24.17,0.03,0.21
"D","06/10/2021","04","2432","UN.FLORNCE 46  HNTG","NETWORK NODE",24.5,24.17,0.03,0.3
"D","06/10/2021","04","2433","UN.BARRE_VT34.5RYGT","NETWORK NODE",24.41,24.17,0.03,0.21
"D","06/10/2021","04","2434","UN.ESSEX   34.5GORG","NETWORK NODE",24.38,24.17,0.03,0.18
"D","06/10/2021","04","2435","UN.VERGENNE34.5VRGH","NETWORK NODE",24.52,24.17,0.03,0.32
"D","06/10/2021","04","2437","LD.BARRE_VT34.5","NETWORK NODE",24.41,24.17,0.03,0.21
"D","06/10/2021","04","4000",".H.INTERNAL_HUB","HUB",24.38,24.17,0.03,0.18
"D","06/10/2021","04","4001",".Z.MAINE","LOAD ZONE",23.36,24.17,-0.29,-0.52
"D","06/10/2021","04","4002",".Z.NEWHAMPSHIRE","LOAD ZONE",24.29,24.17,0.03,0.09
"D","06/10/2021","04","4003",".Z.VERMONT","LOAD ZONE",24.27,24.17,0.03,0.07
"D","06/10/2021","04","4004",".Z.CONNECTICUT","LOAD ZONE",23.98,24.17,0.03,-0.22
"D","06/10/2021","04","4005",".Z.RHODEISLAND","LOAD ZONE",24.2,24.17,0.03,0.0
"D","06/10/2021","04","4006",".Z.SEMASS","LOAD ZONE",24.3,24.17,0.03,0.1
"D","06/10/2021","04","4007",".Z.WCMASS","LOAD ZONE",24.4,24.17,0.03,0.2
"D","06/10/2021","04","4008",".Z.NEMASSBOST","LOAD ZONE",24.41,24.17,0.03,0.21
"D","06/10/2021","04","4010",".I.SALBRYNB345 1","EXT. NODE",20.59,24.17,-2.03,-1.55
"D","06/10/2021","04","4011",".I.ROSETON 345 1","EXT. NODE",24.1,24.17,0.03,-0.1
"D","06/10/2021","04","4012",".I.HQ_P1_P2345 5","EXT. NODE",23.91,24.17,0.03,-0.29
"D","06/10/2021","04","4013",".I.HQHIGATE120 2","EXT. NODE",22.65,24.17,0.03,-1.55
"D","06/10/2021","04","4014",".I.SHOREHAM138 99","EXT. NODE",24.08,24.17,0.03,-0.12
"D","06/10/2021","04","4017",".I.NRTHPORT138 5","EXT. NODE",24.02,24.17,0.03,-0.18
"D","06/10/2021","04","4077","LD.CHSTERME46","NETWORK NODE",20.77,24.17,-2.03,-1.37
"D","06/10/2021","04","4078","LD.GRAHAM  46","NETWORK NODE",21.05,24.17,-2.03,-1.09
"D","06/10/2021","04","4082","LD.WASHNGTN34.5","NETWORK NODE",15.13,24.17,-6.92,-2.12
"D","06/10/2021","04","4083","LD.HARRINGT34.5","NETWORK NODE",20.16,24.17,-2.03,-1.98
"D","06/10/2021","04","4084","LD.WOBURN  13.8","NETWORK NODE",24.42,24.17,0.03,0.22
"D","06/10/2021","04","4085","LD.LEXINGTN13.8","NETWORK NODE",24.58,24.17,0.03,0.38
"D","06/10/2021","04","4087","LD.MYSTIC  24.0","NETWORK NODE",24.35,24.17,0.03,0.15
"D","06/10/2021","04","4088","LD.FRAMNGHM13.8","NETWORK NODE",24.39,24.17,0.03,0.19
"D","06/10/2021","04","4089","LD.WALTHAM 13.8","NETWORK NODE",24.52,24.17,0.03,0.32
"D","06/10/2021","04","4090","LD.BAKER_ST24.0","NETWORK NODE",24.45,24.17,0.03,0.25
"D","06/10/2021","04","4092","LD.K_STREET13.8","NETWORK NODE",24.39,24.17,0.03,0.19
"D","06/10/2021","04","4093","LD.MBTA    14.4","NETWORK NODE",24.39,24.17,0.03,0.19
"D","06/10/2021","04","4094","LD.DEER_ISL115","NETWORK NODE",24.39,24.17,0.03,0.19
"D","06/10/2021","04","4098","LD.CARVR_ST13.8","NETWORK NODE",24.4,24.17,0.03,0.2
"D","06/10/2021","04","4102","LD.SCOTIA  13.8","NETWORK NODE",24.42,24.17,0.03,0.22
"D","06/10/2021","04","4103","LD.BRIGHTON13.8","NETWORK NODE",24.43,24.17,0.03,0.23
"D","06/10/2021","04","4104","LD.READING 13.8","NETWORK NODE",24.47,24.17,0.03,0.27
"D","06/10/2021","04","4106","LD.BURLNGTN13.8","NETWORK NODE",24.55,24.17,0.03,0.35
"D","06/10/2021","04","4107","LD.HARTWELL13.8","NETWORK NODE",24.59,24.17,0.03,0.39
"D","06/10/2021","04","4108","LD.TRAPELO 13.8","NETWORK NODE",24.57,24.17,0.03,0.37
"D","06/10/2021","04","4109","LD.WATERTWN13.8","NETWORK NODE",24.45,24.17,0.03,0.25
"D","06/10/2021","04","4113","LD.NEEDHAM 13.8","NETWORK NODE",24.45,24.17,0.03,0.25
"D","06/10/2021","04","4114","LD.SPEEN_ST13.8","NETWORK NODE",24.46,24.17,0.03,0.26
"D","06/10/2021","04","4115","LD.SUDBURY 13.8","NETWORK NODE",24.47,24.17,0.03,0.27
"D","06/10/2021","04","4117","LD.SHERBORN13.8","NETWORK NODE",24.42,24.17,0.03,0.22
"D","06/10/2021","04","4118","LD.W_FRMHAM13.8","NETWORK NODE",24.49,24.17,0.03,0.29
"D","06/10/2021","04","4119","LD.MEDWAY  13.8","NETWORK NODE",24.38,24.17,0.03,0.18
"D","06/10/2021","04","4120","LD.DOVER_BE13.8","NETWORK NODE",24.38,24.17,0.03,0.18
"D","06/10/2021","04","4121","LD.WALPOLE 14.4","NETWORK NODE",24.31,24.17,0.03,0.11
"D","06/10/2021","04","4122","LD.NORWOOD 13.8","NETWORK NODE",24.33,24.17,0.03,0.13
"D","06/10/2021","04","4123","LD.CANTN_BE13.8","NETWORK NODE",24.28,24.17,0.03,0.08
"D","06/10/2021","04","4124","LD.PLAIN_ST13.8","NETWORK NODE",24.02,24.17,0.03,-0.18
"D","06/10/2021","04","4125","LD.CHURCHIL13.8","NETWORK NODE",23.96,24.17,0.03,-0.24
"D","06/10/2021","04","4128","LD.MASON   34.5","NETWORK NODE",23.7,24.17,0.03,-0.5
"D","06/10/2021","04","4129","LD.NEWCASTL34.5","NETWORK NODE",23.73,24.17,0.03,-0.47
"D","06/10/2021","04","4130","LD.YARMOUTH34.5","NETWORK NODE",24.15,24.17,0.03,-0.05
"D","06/10/2021","04","4132","LD.W_BUXTON34.5","NETWORK NODE",24.01,24.17,0.03,-0.19
"D","06/10/2021","04","4133","LD.WATERBOR12.5","NETWORK NODE",24.16,24.17,0.03,-0.04
"D","06/10/2021","04","4134","LD.BOLT_HL 34.5","NETWORK NODE",24.48,24.17,0.03,0.28
"D","06/10/2021","04","4137","LD.RUMFORD 12.5","NETWORK NODE",23.46,24.17,0.03,-0.74
"D","06/10/2021","04","4138","LD.RUMFD_IP34.5","NETWORK NODE",23.45,24.17,0.03,-0.75
"D","06/10/2021","04","4139","LD.9DRAGONS115","NETWORK NODE",23.46,24.17,0.03,-0.74
"D","06/10/2021","04","4141","LD.BELFAST 34.5","NETWORK NODE",23.5,24.17,0.03,-0.7
"D","06/10/2021","04","4142","LD.WINSLOW 34.5","NETWORK NODE",23.39,24.17,0.03,-0.81
"D","06/10/2021","04","4143","LD.HIGHLAND34.5","NETWORK NODE",23.73,24.17,0.03,-0.47
"D","06/10/2021","04","4144","LD.LINCOLNV34.5","NETWORK NODE",23.62,24.17,0.03,-0.58
"D","06/10/2021","04","4145","LD.MEADW_RD34.5","NETWORK NODE",23.69,24.17,0.03,-0.51
"D","06/10/2021","04","4146","LD.PARK_ST 34.5","NETWORK NODE",23.72,24.17,0.03,-0.48
"D","06/10/2021","04","4148","LD.DETROIT 34.5","NETWORK NODE",23.16,24.17,0.03,-1.04
"D","06/10/2021","04","4149","LD.N_AUGSTA12.5","NETWORK NODE",23.75,24.17,0.03,-0.45
"D","06/10/2021","04","4150","LD.GUILFORD34.5","NETWORK NODE",23.16,24.17,0.03,-1.04
"D","06/10/2021","04","4151","LD.HARTLAND12.5","NETWORK NODE",23.05,24.17,0.03,-1.15
"D","06/10/2021","04","4152","LD.WYMAN_HY12.5","NETWORK NODE",22.54,24.17,0.03,-1.66
"D","06/10/2021","04","4153","LD.BIGELOW 34.5","NETWORK NODE",22.54,24.17,0.03,-1.66
"D","06/10/2021","04","4155","LD.HARRIS  13.2","NETWORK NODE",22.54,24.17,0.03,-1.66
"D","06/10/2021","04","4157","LD.LAKEWOOD34.5","NETWORK NODE",22.93,24.17,0.03,-1.27
"D","06/10/2021","04","4160","LD.STURTVNT34.5","NETWORK NODE",23.21,24.17,0.03,-0.99
"D","06/10/2021","04","4161","LD.LVERMORE12.5","NETWORK NODE",23.39,24.17,0.03,-0.81
"D","06/10/2021","04","4162","LD.GULFISLD34.5","NETWORK NODE",23.71,24.17,0.03,-0.49
"D","06/10/2021","04","4163","LD.BOWMN_ST34.5","NETWORK NODE",23.81,24.17,0.03,-0.39
"D","06/10/2021","04","4164","LD.PUDDLDCK34.5","NETWORK NODE",23.78,24.17,0.03,-0.42
"D","06/10/2021","04","4165","LD.AUGSTA_E34.5","NETWORK NODE",23.67,24.17,0.03,-0.53
"D","06/10/2021","04","4166","LD.BROWN_CR12.5","NETWORK NODE",23.51,24.17,0.03,-0.69
"D","06/10/2021","04","4167","LD.JAY     115","NETWORK NODE",23.33,24.17,0.03,-0.87
"D","06/10/2021","04","4168","LD.RILEY   12.5","NETWORK NODE",23.33,24.17,0.03,-0.87
"D","06/10/2021","04","4169","LD.WOODSTCK34.5","NETWORK NODE",23.56,24.17,0.03,-0.64
"D","06/10/2021","04","4170","LD.NORWAY  34.5","NETWORK NODE",23.78,24.17,0.03,-0.42
"D","06/10/2021","04","4171","LD.HOTEL_RD34.5","NETWORK NODE",23.82,24.17,0.03,-0.38
"D","06/10/2021","04","4173","LD.CROWLEYS34.5","NETWORK NODE",23.78,24.17,0.03,-0.42
"D","06/10/2021","04","4174","LD.RAYMOND 34.5","NETWORK NODE",23.86,24.17,0.03,-0.34
"D","06/10/2021","04","4175","LD.TOPSHAM 34.5","NETWORK NODE",23.81,24.17,0.03,-0.39
"D","06/10/2021","04","4176","LD.BATH    34.5","NETWORK NODE",23.84,24.17,0.03,-0.36
"D","06/10/2021","04","4177","LD.MOSHERS 34.5","NETWORK NODE",24.02,24.17,0.03,-0.18
"D","06/10/2021","04","4178","LD.ELM_ST  34.5","NETWORK NODE",24.16,24.17,0.03,-0.04
"D","06/10/2021","04","4179","LD.SPRNG_ST34.5","NETWORK NODE",24.01,24.17,0.03,-0.19
"D","06/10/2021","04","4181","LD.REDBROOK34.5","NETWORK NODE",24.05,24.17,0.03,-0.15
"D","06/10/2021","04","4182","LD.PLSNT_HL34.5","NETWORK NODE",24.09,24.17,0.03,-0.11
"D","06/10/2021","04","4183","LD.HNKLY_PD12.5","NETWORK NODE",24.11,24.17,0.03,-0.09
"D","06/10/2021","04","4184","LD.CAPE    34.5","NETWORK NODE",24.11,24.17,0.03,-0.09
"D","06/10/2021","04","4185","LD.SEWAL_ST34.5","NETWORK NODE",24.1,24.17,0.03,-0.1
"D","06/10/2021","04","4186","LD.PRID_CRN34.5","NETWORK NODE",24.0,24.17,0.03,-0.2
"D","06/10/2021","04","4187","LD.LOUDEN  34.5","NETWORK NODE",24.06,24.17,0.03,-0.14
"D","06/10/2021","04","4188","LD.BIDDEFRD34.5","NETWORK NODE",24.07,24.17,0.03,-0.13
"D","06/10/2021","04","4189","LD.PRATT&W 115","NETWORK NODE",24.23,24.17,0.03,0.03
"D","06/10/2021","04","4190","LD.QUAKR_HL34.5","NETWORK NODE",24.26,24.17,0.03,0.06
"D","06/10/2021","04","4191","LD.BRANCH  34.5","NETWORK NODE",24.06,24.17,0.03,-0.14
"D","06/10/2021","04","4192","LD.SANFORD 34.5","NETWORK NODE",24.15,24.17,0.03,-0.05
"D","06/10/2021","04","4193","LD.LOVELL  34.5","NETWORK NODE",23.96,24.17,0.03,-0.24
"D","06/10/2021","04","4196","LD.SYKES_RD13.8","NETWORK NODE",24.21,24.17,0.03,0.01
"D","06/10/2021","04","4197","LD.NASNVILL13.8","NETWORK NODE",24.15,24.17,0.03,-0.05
"D","06/10/2021","04","4198","LD.STOUGHTN13.8","NETWORK NODE",24.41,24.17,0.03,0.21
"D","06/10/2021","04","4199","LD.EASTON  13.8","NETWORK NODE",24.34,24.17,0.03,0.14
"D","06/10/2021","04","4200","LD.PHILP_LN13.8","NETWORK NODE",24.33,24.17,0.03,0.13
"D","06/10/2021","04","4201","LD.NORWELL 13.8","NETWORK NODE",24.33,24.17,0.03,0.13
"D","06/10/2021","04","4202","LD.PLYMOUTH13.8","NETWORK NODE",24.33,24.17,0.03,0.13
"D","06/10/2021","04","4203","LD.N_ABNGTN13.8","NETWORK NODE",24.33,24.17,0.03,0.13
"D","06/10/2021","04","4204","LD.WATER_ST13.8","NETWORK NODE",24.33,24.17,0.03,0.13
"D","06/10/2021","04","4205","LD.SCITUATE13.8","NETWORK NODE",24.33,24.17,0.03,0.13
"D","06/10/2021","04","4206","LD.DUPONT  13.8","NETWORK NODE",24.36,24.17,0.03,0.16
"D","06/10/2021","04","4207","LD.AMES_ST 13.8","NETWORK NODE",24.36,24.17,0.03,0.16
"D","06/10/2021","04","4208","LD.PARKVIEW13.8","NETWORK NODE",24.41,24.17,0.03,0.21
"D","06/10/2021","04","4209","LD.BELMONT 13.8","NETWORK NODE",24.4,24.17,0.03,0.2
"D","06/10/2021","04","4210","LD.E_BRGWTR13.8","NETWORK NODE",24.42,24.17,0.03,0.22
"D","06/10/2021","04","4211","LD.MILL_ST 13.8","NETWORK NODE",24.45,24.17,0.03,0.25
"D","06/10/2021","04","4212","LD.DIGHTON 13.8","NETWORK NODE",24.32,24.17,0.03,0.12
"D","06/10/2021","04","4213","LD.HATHAWAY13.8","NETWORK NODE",24.23,24.17,0.03,0.03
"D","06/10/2021","04","4214","LD.BATES_ST13.8","NETWORK NODE",23.93,24.17,0.03,-0.27
"D","06/10/2021","04","4215","LD.SWANSEA 13.8","NETWORK NODE",24.26,24.17,0.03,0.06
"D","06/10/2021","04","4216","LD.WSHNGTN 14.4","NETWORK NODE",24.29,24.17,0.03,0.09
"D","06/10/2021","04","4217","LD.PAWTUCKT13.8","NETWORK NODE",24.41,24.17,0.03,0.21
"D","06/10/2021","04","4218","LD.VALLEY  13.8","NETWORK NODE",24.37,24.17,0.03,0.17
"D","06/10/2021","04","4219","LD.STAPLES 13.8","NETWORK NODE",24.36,24.17,0.03,0.16
"D","06/10/2021","04","4220","LD.RVERSIDE13.8","NETWORK NODE",24.3,24.17,0.03,0.1
"D","06/10/2021","04","4221","LD.FARNUM  23","NETWORK NODE",24.2,24.17,0.03,0.0
"D","06/10/2021","04","4222","LD.FLAGG_PD69","NETWORK NODE",24.39,24.17,0.03,0.19
"D","06/10/2021","04","4223","LD.HUDSN_HD13.8","NETWORK NODE",25.04,24.17,0.03,0.84
